Feature,Normalized.Dispersion
ENSG00000110047,-0.8192908273745703
ENSG00000229719,1.9648509151792
ENSG00000110046,-0.8992641798621194
ENSG00000068971,-2.0621641786080307
ENSG00000168070,NaN
ENSG00000168062,NaN
ENSG00000213465,-1.0611206965558493
ENSG00000110025,-1.7013035716151994
ENSG00000168061,-0.8313968277852368
ENSG00000146670,-0.9208627913019757
ENSG00000162300,-1.7707117120678757
ENSG00000187066,NaN
ENSG00000149823,-0.5461524558257219
ENSG00000149809,1.3220390677187548
ENSG00000174276,-1.8023577373026116
ENSG00000149806,-1.0411449185715207
ENSG00000162298,-1.462717557984919
ENSG00000149792,-0.1492503701925907
ENSG00000254614,-0.8627670104628539
ENSG00000014216,0.13142230469067823
ENSG00000014138,0.390485827520496
ENSG00000287917,NaN
ENSG00000149798,0.4998897135772066
ENSG00000133884,-0.19236194650803992
ENSG00000255478,NaN
ENSG00000162241,0.042731428501693335
ENSG00000126391,1.9963205792825296
ENSG00000245532,2.290023643453413
ENSG00000251562,0.2614521484802585
ENSG00000270117,NaN
ENSG00000142186,-1.0775900432732846
ENSG00000168056,0.9207114930913319
ENSG00000260233,NaN
ENSG00000173465,-2.199608326684427
ENSG00000176973,-1.5245104147962978
ENSG00000173442,-0.3901750666304977
ENSG00000173327,-0.6955765850135744
ENSG00000197136,0.6001842962381471
ENSG00000213445,-1.3685595427034276
ENSG00000173039,-2.0112033379411085
ENSG00000285533,-1.9241761484090132
ENSG00000172977,-2.316751564640295
ENSG00000172922,0.019970502170131736
ENSG00000255557,1.0217729160599403
ENSG00000254470,-1.294407201399114
ENSG00000172757,-0.9926172365225612
ENSG00000172803,0.8604551248143647
ENSG00000172732,-1.136976762080963
ENSG00000172500,-0.8038034699842477
ENSG00000175602,-0.6283327799464795
ENSG00000175592,0.873527976700742
ENSG00000175573,-1.215212621251576
ENSG00000175550,-0.8066209097013067
ENSG00000175467,-0.9615955182829067
ENSG00000175376,-1.2981787559463445
ENSG00000175334,-1.2506548106807922
ENSG00000175294,-0.45319360629863903
ENSG00000087365,-0.7975515150617488
ENSG00000255038,NaN
ENSG00000175115,5.982996113186741
ENSG00000255320,NaN
ENSG00000174996,-0.5542908240049375
ENSG00000254461,NaN
ENSG00000174903,-1.6767956354908489
ENSG00000174871,-0.48456776178309474
ENSG00000174851,-0.07616032712339162
ENSG00000174791,-1.5643793206498988
ENSG00000174744,-0.9218734915495859
ENSG00000174684,-0.8641947807337947
ENSG00000255468,2.121538785449993
ENSG00000174669,2.69448934760621
ENSG00000174547,-1.0279236712298216
ENSG00000174516,-0.7452684766802553
ENSG00000255517,-1.3415607966485368
ENSG00000254986,1.0086822224660628
ENSG00000174483,-0.2780722424440153
ENSG00000286688,NaN
ENSG00000174165,-1.683550555917877
ENSG00000248746,NaN
ENSG00000174080,-1.682237634854437
ENSG00000173992,1.4107378990454342
ENSG00000239306,-1.3324285978445
ENSG00000173933,0.529721945378248
ENSG00000173914,-1.1557314119586606
ENSG00000173898,1.471137676720785
ENSG00000173715,0.4162445501673429
ENSG00000173653,-2.370392479524167
ENSG00000173599,-0.7179346652720825
ENSG00000173621,0.6462826319449594
ENSG00000173237,-2.2262198291078477
ENSG00000173227,0.4592653279831572
ENSG00000173156,0.4777213496237768
ENSG00000173120,0.2416479602614209
ENSG00000173020,-0.5946526769582396
ENSG00000172932,1.4632855078158833
ENSG00000172830,-1.1630419264374952
ENSG00000287851,0.2342532914593851
ENSG00000172613,0.9479516968860582
ENSG00000175482,-1.1857374057532857
ENSG00000175505,-0.6367119982668702
ENSG00000275484,2.214670851083133
ENSG00000172531,-0.5469031104324453
ENSG00000175634,-2.7560589567866596
ENSG00000172725,-1.5631487613404724
ENSG00000172663,-0.4771283170707999
ENSG00000110711,-1.4562030810145707
ENSG00000110697,-0.6920109081435938
ENSG00000167797,-0.5746041779454003
ENSG00000084207,-0.9793090594594933
ENSG00000167792,-1.832055343384984
ENSG00000167799,-1.9615734672034373
ENSG00000132744,-0.7298543060635964
ENSG00000110057,0.8527101475694041
ENSG00000006534,0.38565974653135615
ENSG00000255306,NaN
ENSG00000110717,-1.2978673122319202
ENSG00000110719,0.8463712330093917
ENSG00000255031,1.1766382147170804
ENSG00000110721,1.0316107411451425
ENSG00000255236,NaN
ENSG00000110066,0.26806626687205426
ENSG00000171067,-1.6572613881685794
ENSG00000286369,0.4004410861280679
ENSG00000162337,1.3078017143668834
ENSG00000110075,-0.03685370499092706
ENSG00000069482,0.3919846112349785
ENSG00000132749,-1.0333013771509332
ENSG00000110090,1.388313903275824
ENSG00000197345,-0.9939078414790249
ENSG00000132740,-0.9200478957776006
ENSG00000162341,0.4562429899980029
ENSG00000172927,2.3410406383499414
ENSG00000260877,NaN
ENSG00000255774,NaN
ENSG00000285094,NaN
ENSG00000110092,2.0652162009396977
ENSG00000149716,1.13329208329498
ENSG00000162344,NaN
ENSG00000131620,NaN
ENSG00000168040,-1.343950537090191
ENSG00000131626,0.14480904429415423
ENSG00000254604,2.9934951106915753
ENSG00000254484,NaN
ENSG00000246889,4.457918995887497
ENSG00000085733,1.4490902101062624
ENSG00000162105,0.8468927719188974
ENSG00000286708,3.6685246862929595
ENSG00000172893,-1.0766723945078243
ENSG00000254682,-0.128532438564725
ENSG00000172890,0.8895754423705434
ENSG00000248671,-0.7591610158381537
ENSG00000158483,-1.9033990490491293
ENSG00000254469,1.1773860829208016
ENSG00000225805,NaN
ENSG00000137522,0.14030310487598838
ENSG00000137496,1.7949262656054092
ENSG00000137497,1.648714658504627
ENSG00000251143,0.9628996228531977
ENSG00000184154,0.1682599323042343
ENSG00000149357,-1.9110087498961446
ENSG00000110200,-2.0597319208252527
ENSG00000110195,3.0453687797135482
ENSG00000165458,-0.691471315033836
ENSG00000285864,NaN
ENSG00000162129,-1.0784248248959258
ENSG00000255672,4.587721696597176
ENSG00000186642,NaN
ENSG00000186635,-1.815984636780402
ENSG00000214530,-0.3957072805804867
ENSG00000285693,1.655170342280278
ENSG00000168010,-0.4745016345655198
ENSG00000137478,2.015248205741083
ENSG00000175591,2.6138827278865158
ENSG00000260401,NaN
ENSG00000171631,1.5236766485334294
ENSG00000110237,0.003602100231842038
ENSG00000054967,-1.0814041206809373
ENSG00000054965,4.905038006639222
ENSG00000256448,0.814415137086286
ENSG00000021300,NaN
ENSG00000175582,1.9193680348128928
ENSG00000175581,-2.692312628386083
ENSG00000181924,-1.165455824270654
ENSG00000175575,-0.519678309968526
ENSG00000187726,-0.1836090296614631
ENSG00000255847,NaN
ENSG00000175567,-1.933846786618538
ENSG00000287425,NaN
ENSG00000175564,NaN
ENSG00000168014,0.47156241316526876
ENSG00000214517,2.5795568261589934
ENSG00000149380,1.467140385090703
ENSG00000165434,1.0232449640589487
ENSG00000254631,NaN
ENSG00000255440,NaN
ENSG00000175536,-1.115831539351562
ENSG00000254837,-0.6734478291619366
ENSG00000077514,-1.03890988106032
ENSG00000054938,-0.7167802222619213
ENSG00000166439,1.6615384117882483
ENSG00000166435,2.271766313909192
ENSG00000118363,2.0773876548305408
ENSG00000162139,0.21043239708488062
ENSG00000137491,0.21370994513953132
ENSG00000137486,0.022910409286275572
ENSG00000149273,-1.0519640795681078
ENSG00000149243,-0.3589180181841583
ENSG00000158555,-0.7583006061439952
ENSG00000149257,-1.2883638234537385
ENSG00000255326,NaN
ENSG00000171533,-1.1015581945078492
ENSG00000062282,-0.24391829526549322
ENSG00000255507,NaN
ENSG00000198382,1.6115108244820753
ENSG00000085741,NaN
ENSG00000137492,-2.218517126032817
ENSG00000179240,-0.7704440386015241
ENSG00000255135,-0.5523351752712105
ENSG00000158636,0.011318771139083209
ENSG00000255363,NaN
ENSG00000254632,0.4427108804507835
ENSG00000182704,-0.7800203254708645
ENSG00000255100,3.055928693935748
ENSG00000261578,4.023033732087908
ENSG00000078124,0.6612579964740426
ENSG00000254988,3.4575692373298152
ENSG00000198488,NaN
ENSG00000149260,1.2861498972753782
ENSG00000137474,-0.28665489150698736
ENSG00000149269,0.5759386494559949
ENSG00000074201,1.1763231228381816
ENSG00000178301,-0.4974956851572073
ENSG00000048649,2.309147706643487
ENSG00000087884,-0.6921053217549761
ENSG00000254459,-0.13567910352028104
ENSG00000149262,-0.9243327220188254
ENSG00000151364,-0.8962239309124584
ENSG00000151366,-0.12362915718396957
ENSG00000159063,0.43833858926546493
ENSG00000246174,-0.8763667568497147
ENSG00000188997,0.026159921606810705
ENSG00000118369,-1.5728036508903707
ENSG00000033327,0.5640598553647651
ENSG00000254420,-0.03570479052795137
ENSG00000251323,NaN
ENSG00000137513,1.3636813729665451
ENSG00000255084,4.472766520358539
ENSG00000149256,NaN
ENSG00000137509,-0.951505186368577
ENSG00000165490,-1.327594134642668
ENSG00000137502,1.6329857197693256
ENSG00000246067,-0.4611174693105303
ENSG00000255503,NaN
ENSG00000165494,0.6586991308466247
ENSG00000247137,1.8131634324873103
ENSG00000269939,NaN
ENSG00000137494,1.3573008691649895
ENSG00000137500,0.15673542671148047
ENSG00000255234,0.37894555141990427
ENSG00000150672,2.206492580952927
ENSG00000171204,-2.7456594321810837
ENSG00000171202,-1.3235664291116667
ENSG00000137504,-0.3732531257598742
ENSG00000137501,1.5211388105138461
ENSG00000073921,0.7631377621793479
ENSG00000074266,-1.0452575196085185
ENSG00000149196,-1.9132369561106153
ENSG00000149201,0.02604544036794843
ENSG00000254733,0.8608142125346352
ENSG00000151376,1.685184874340802
ENSG00000254731,-0.28161873863022524
ENSG00000255250,2.0854764278428157
ENSG00000150687,0.8906303743619851
ENSG00000255471,0.40967483511394287
ENSG00000174804,NaN
ENSG00000246523,-0.7387733688150153
ENSG00000166575,1.9798287788732971
ENSG00000255102,NaN
ENSG00000123892,-0.03677377375175779
ENSG00000109861,-0.6917271514870195
ENSG00000288018,1.3149482572196967
ENSG00000168959,NaN
ENSG00000086991,NaN
ENSG00000077616,NaN
ENSG00000110172,-0.5788096229035998
ENSG00000261645,NaN
ENSG00000165323,1.488108759776797
ENSG00000255506,1.6009463843475855
ENSG00000180773,1.1425059653946104
ENSG00000166002,0.30498841191219184
ENSG00000166004,-0.44887154182457323
ENSG00000166012,0.8359166626260675
ENSG00000182919,-1.3505456323694867
ENSG00000042429,-0.0889590682285934
ENSG00000214376,NaN
ENSG00000181333,NaN
ENSG00000110218,-1.5449030184824888
ENSG00000250519,NaN
ENSG00000020922,0.5316534483624602
ENSG00000168876,0.9332083364231539
ENSG00000196371,-2.219774194711278
ENSG00000134627,-0.3059653736690607
ENSG00000255929,NaN
ENSG00000166025,-0.9030943552036238
ENSG00000256469,NaN
ENSG00000150316,-0.4959467719942914
ENSG00000186280,-1.1035718484651862
ENSG00000263465,-1.4141184620213914
ENSG00000149218,-0.4768511312295442
ENSG00000245552,5.086924925191257
ENSG00000149212,0.2695816604806637
ENSG00000077458,1.2168881029477667
ENSG00000166037,-0.6032344401240611
ENSG00000087053,2.420772402574753
ENSG00000184384,2.059293281999526
ENSG00000149231,-1.004098105895625
ENSG00000183340,-1.4448853542818352
ENSG00000149972,0.19711800444625818
ENSG00000248027,NaN
ENSG00000165895,2.7751834214168074
ENSG00000082175,NaN
ENSG00000137672,-1.0672574661494192
ENSG00000110318,0.058823144001605245
ENSG00000137691,0.3805152313789277
ENSG00000277459,-0.7843937916858295
ENSG00000137693,2.203620981693889
ENSG00000023445,-0.5402448010138804
ENSG00000110330,2.0019921413580666
ENSG00000152558,-1.439094320379868
ENSG00000255337,NaN
ENSG00000137673,-1.0298968993098383
ENSG00000137692,-2.3411748465136486
ENSG00000187240,2.099198748166461
ENSG00000254987,NaN
ENSG00000170962,0.38012181129749406
ENSG00000196954,-0.6776875177641467
ENSG00000285813,NaN
ENSG00000170903,0.5033119435340295
ENSG00000182359,2.13697130924984
ENSG00000149313,-1.474784528476003
ENSG00000152402,1.1212962442296104
ENSG00000261098,NaN
ENSG00000152404,1.8748380092518646
ENSG00000137760,-1.1134344749477239
ENSG00000110675,NaN
ENSG00000110660,1.519789773650311
ENSG00000179331,-0.5729197048360956
ENSG00000288012,1.4035350662089794
ENSG00000166266,0.5781392502320114
ENSG00000255467,0.14213012536225186
ENSG00000075239,0.012778142896854265
ENSG00000149308,0.2486711367367023
ENSG00000149311,1.713652775684691
ENSG00000166323,0.3224283144438377
ENSG00000178202,-0.6463585818549933
ENSG00000110723,-1.3372252493875536
ENSG00000178105,-0.015338430601754799
ENSG00000137710,0.6739947492574115
ENSG00000287245,NaN
ENSG00000149289,0.5975291146018697
ENSG00000254416,1.5409350761033025
ENSG00000137714,-0.2818545424091764
ENSG00000137727,NaN
ENSG00000196167,NaN
ENSG00000214290,-0.05985821568662238
ENSG00000137707,NaN
ENSG00000204381,-1.5994249446011535
ENSG00000170145,2.767595430357542
ENSG00000137713,-1.7023785745922717
ENSG00000086848,-0.865920002073941
ENSG00000255561,-0.2643076479325697
ENSG00000137720,-1.9669460987994536
ENSG00000109846,-0.40835260906266296
ENSG00000150764,0.048389217468709715
ENSG00000150768,1.474417425875263
ENSG00000150773,2.6902871533297685
ENSG00000150776,-2.072706246577635
ENSG00000150779,-0.3622382510423358
ENSG00000204370,-2.1334857238447706
ENSG00000150782,0.4883595345668464
ENSG00000197580,1.7164992274605577
ENSG00000150787,0.16452772717480607
ENSG00000250303,0.6807239110789507
ENSG00000254968,NaN
ENSG00000149292,-0.29219916098945936
ENSG00000086827,-0.7796076407412432
ENSG00000048028,-1.4188983917375344
ENSG00000256947,3.2587760187525325
ENSG00000166741,0.08523583702489052
ENSG00000180425,-0.5415747771337004
ENSG00000076053,-1.94724758805431
ENSG00000076043,-1.3750452080261777
ENSG00000182985,1.2258560959038367
ENSG00000255580,-0.354265700406195
ENSG00000255689,NaN
ENSG00000137656,-1.1636527845859455
ENSG00000109917,-0.3863110823110477
ENSG00000235910,NaN
ENSG00000160584,2.1592494336073282
ENSG00000168092,-0.17039140813619638
ENSG00000149577,-1.6344440898036259
ENSG00000149591,4.020389802583874
ENSG00000160613,0.6886415245087294
ENSG00000167257,0.45497945049694805
ENSG00000186318,-1.254202525098881
ENSG00000278768,0.330078042563658
ENSG00000276505,NaN
ENSG00000110274,-1.237431591881205
ENSG00000250699,NaN
ENSG00000177103,-0.7392679107936699
ENSG00000270403,NaN
ENSG00000137731,-0.2864229431616903
ENSG00000137726,NaN
ENSG00000160588,0.09729938018143046
ENSG00000110344,0.16218074731982265
ENSG00000167283,-0.32939526202944275
ENSG00000118058,0.5502464219404795
ENSG00000255435,3.640972809977408
ENSG00000118096,1.4484830020028783
ENSG00000095139,-0.22102586916294986
ENSG00000019144,-1.9830043898772747
ENSG00000110367,0.34617228354405705
ENSG00000278376,NaN
ENSG00000186174,0.4911295962095318
ENSG00000110375,0.37049939094982054
ENSG00000255121,0.26233786385246566
ENSG00000186166,-0.34454979520558543
ENSG00000254428,NaN
ENSG00000118181,-0.5910664734272559
ENSG00000196655,-1.6051726774868775
ENSG00000137700,-0.5243286223295354
ENSG00000149428,1.858377330314061
ENSG00000272186,NaN
ENSG00000160695,-1.0883992883940674
ENSG00000256269,-1.0141093041388778
ENSG00000188486,-2.2263382671849876
ENSG00000172269,1.9115387025910058
ENSG00000172375,NaN
ENSG00000172273,-0.9919195867509557
ENSG00000160703,-1.4039489976286808
ENSG00000172367,NaN
ENSG00000110395,0.7776087692599891
ENSG00000076706,1.3397756908813
ENSG00000173456,0.01791992619136783
ENSG00000036672,NaN
ENSG00000245248,0.44984334867772546
ENSG00000154096,-1.6991261592515057
ENSG00000110400,-1.2258607936897175
ENSG00000137699,NaN
ENSG00000184232,-1.1724096541182836
ENSG00000137709,NaN
ENSG00000181264,0.04280467706957323
ENSG00000196914,0.4237487665955831
ENSG00000149403,NaN
ENSG00000250493,NaN
ENSG00000154114,4.154873425128585
ENSG00000109929,-0.8599315365952186
ENSG00000137642,2.6425183237018155
ENSG00000286023,NaN
ENSG00000255248,9.145283348927242
ENSG00000154127,1.5284445870095802
ENSG00000286341,NaN
ENSG00000285909,2.447264359727785
ENSG00000109944,0.7613285775589406
ENSG00000109971,-0.5807380414494547
ENSG00000288061,3.4049070491403772
ENSG00000166250,-0.09058879903396569
ENSG00000023171,5.769337107025019
ENSG00000166261,-0.657185169785426
ENSG00000110002,NaN
ENSG00000154144,-0.9514298671906797
ENSG00000110013,1.6199947672885229
ENSG00000064199,-1.651195339005227
ENSG00000154146,0.16519003260124304
ENSG00000149564,NaN
ENSG00000120458,-0.06667192656719445
ENSG00000279342,NaN
ENSG00000154134,6.283166525329038
ENSG00000285825,-7.9715469976143245
ENSG00000149548,-1.540262069950143
ENSG00000150433,-0.45730740479684395
ENSG00000149557,3.0956786659696687
ENSG00000149547,-1.5057435997856206
ENSG00000134910,1.3577160909366133
ENSG00000149554,-1.8248544993639761
ENSG00000134940,-1.2055453206988191
ENSG00000198331,-0.6222910398054686
ENSG00000110060,1.2905487705250653
ENSG00000064309,1.8059198779108714
ENSG00000165526,-1.0354512258831448
ENSG00000197798,-1.4478528460462956
ENSG00000182934,-0.36497137704891985
ENSG00000110074,-0.8032134064010323
ENSG00000150455,-0.6763326142620044
ENSG00000255062,0.43882180379073454
ENSG00000110063,-1.5657058475207486
ENSG00000280832,-0.17041023866101873
ENSG00000110080,-1.194778774910137
ENSG00000149571,4.9229202314899165
ENSG00000257271,NaN
ENSG00000254607,0.3560695845243396
ENSG00000254938,2.641586909827161
ENSG00000255317,NaN
ENSG00000134954,1.530925097413463
ENSG00000151702,NaN
ENSG00000174370,-1.9197063458778545
ENSG00000134909,1.5152870828777307
ENSG00000151715,NaN
ENSG00000170322,0.8470527853366551
ENSG00000170325,1.1497383767823885
ENSG00000084234,1.5021342161343885
ENSG00000149418,NaN
ENSG00000196323,-1.574262800120991
ENSG00000175773,NaN
ENSG00000134917,3.7822766366057206
ENSG00000166106,NaN
ENSG00000175728,NaN
ENSG00000254842,NaN
ENSG00000120451,-1.542672305542175
ENSG00000182667,NaN
ENSG00000080854,NaN
ENSG00000166086,5.1884418663826395
ENSG00000151503,-0.5820635634389097
ENSG00000151502,2.568478364930443
ENSG00000151500,-1.4911468015562428
ENSG00000151498,1.7494630796206034
ENSG00000166105,NaN
ENSG00000149328,NaN
ENSG00000010379,NaN
ENSG00000261799,-0.019089446153062475
ENSG00000073614,1.2478530055368209
ENSG00000120647,0.04261163342105348
ENSG00000139044,-0.7517345007581855
ENSG00000171840,2.4677016452873386
ENSG00000177406,-0.8119421749263159
ENSG00000060237,0.19641685709077011
ENSG00000002016,1.4666139755066252
ENSG00000250132,-1.2360958846864352
ENSG00000082805,9.479390302238748
ENSG00000249628,NaN
ENSG00000111186,1.3286919552137821
ENSG00000171823,2.1231994183282574
ENSG00000006831,0.875475190145732
ENSG00000151065,-0.8576312630063627
ENSG00000203593,NaN
ENSG00000004478,-1.539661655780865
ENSG00000258325,-1.0826449551107091
ENSG00000111203,0.2638530695343115
ENSG00000283297,NaN
ENSG00000111206,-2.4309287593874638
ENSG00000171792,-0.8015181303991488
ENSG00000078246,0.0770245271472801
ENSG00000197905,-0.3074927926057718
ENSG00000250899,-0.5383407650353716
ENSG00000011105,1.8597200081512
ENSG00000130038,-0.5061770712878416
ENSG00000111224,-0.33933238890721096
ENSG00000255920,NaN
ENSG00000078237,1.953002405758946
ENSG00000047621,1.5732735037047385
ENSG00000111247,-1.3997045088419346
ENSG00000010219,-2.2607792923110903
ENSG00000111254,NaN
ENSG00000139180,-0.4297641697883585
ENSG00000285523,NaN
ENSG00000010278,-0.3499544356435341
ENSG00000008323,-0.7854519615684767
ENSG00000067182,1.9396582444733257
ENSG00000111319,-0.7211409764233796
ENSG00000111321,-0.2585245525852873
ENSG00000256433,NaN
ENSG00000215039,NaN
ENSG00000139192,NaN
ENSG00000139190,NaN
ENSG00000111639,-0.6366384454184802
ENSG00000010292,-1.1105147257336283
ENSG00000111640,-1.0010420238365743
ENSG00000269968,-0.8052910481863083
ENSG00000111641,-0.03747237356061549
ENSG00000111642,-0.6703540324383854
ENSG00000247853,0.8994373153856898
ENSG00000184574,NaN
ENSG00000111644,-0.3043736552223908
ENSG00000111653,0.5779686806406505
ENSG00000126746,0.8068372345030517
ENSG00000139200,NaN
ENSG00000111652,-1.4845300319162666
ENSG00000089693,-1.616811633359049
ENSG00000159335,-1.0602958722362983
ENSG00000089692,3.7415944585900407
ENSG00000010610,NaN
ENSG00000250510,NaN
ENSG00000110811,-0.8024296898819928
ENSG00000111664,NaN
ENSG00000111665,-1.1146367834536512
ENSG00000111667,0.2598246988548994
ENSG00000111669,-1.1967139311889479
ENSG00000111671,-0.8595657707713243
ENSG00000010626,-0.05292652023650449
ENSG00000275703,NaN
ENSG00000111674,-1.1353103508536977
ENSG00000111676,-0.38762469271399635
ENSG00000111678,-1.3797107808312852
ENSG00000272173,-1.0512031152050725
ENSG00000111679,0.7449858271407779
ENSG00000215021,1.3533137235597483
ENSG00000126749,-1.674861221787658
ENSG00000111684,0.7930593602327884
ENSG00000182326,3.736251806385305
ENSG00000159403,-1.1642792378076254
ENSG00000139178,3.0837787600956017
ENSG00000205885,1.1144606450451204
ENSG00000139194,1.615453147137424
ENSG00000139182,-0.24817559081927051
ENSG00000139197,-1.0981101687767743
ENSG00000215009,NaN
ENSG00000177675,1.887598937921965
ENSG00000198178,NaN
ENSG00000173262,5.317503621025748
ENSG00000059804,3.9995115156772356
ENSG00000288043,NaN
ENSG00000065970,0.6338235468699589
ENSG00000089818,0.7233289882070627
ENSG00000226711,-0.42211310143154485
ENSG00000215241,NaN
ENSG00000286895,0.8450011457629694
ENSG00000226091,1.7189674171430913
ENSG00000197614,NaN
ENSG00000255829,NaN
ENSG00000166532,0.591292165685379
ENSG00000256661,0.3423509397188639
ENSG00000282022,NaN
ENSG00000111752,-0.615486848788514
ENSG00000003056,-0.6426437646741394
ENSG00000139187,2.268352104689441
ENSG00000214851,NaN
ENSG00000245105,0.2578084980079942
ENSG00000256427,NaN
ENSG00000260423,NaN
ENSG00000284634,1.2802609122965545
ENSG00000256442,-3.4152602589979457
ENSG00000257027,NaN
ENSG00000069493,3.064398362206484
ENSG00000110852,-1.3116501244832273
ENSG00000139112,-0.17454825687001949
ENSG00000134539,5.023136051842561
ENSG00000205810,NaN
ENSG00000205809,NaN
ENSG00000111196,-1.4636975601291358
ENSG00000060140,3.839216412947112
ENSG00000060138,1.4188898050898384
ENSG00000231887,3.022407309162609
ENSG00000121318,NaN
ENSG00000111215,0.4445609800156401
ENSG00000212127,-0.0957154026189596
ENSG00000256436,NaN
ENSG00000256188,-0.07723263471885718
ENSG00000256537,-0.716868353049314
ENSG00000275119,0.5180199788232134
ENSG00000197870,NaN
ENSG00000247157,NaN
ENSG00000139083,1.4290306773477797
ENSG00000121380,1.5624830263069547
ENSG00000070018,1.8780152610340548
ENSG00000111261,0.44981414474533216
ENSG00000205791,-0.5846684102209055
ENSG00000165714,-1.3302814762415032
ENSG00000111266,3.119827630083325
ENSG00000255670,NaN
ENSG00000111269,-1.2604783093083167
ENSG00000183150,-0.4865225638780332
ENSG00000111276,-1.2738595223462978
ENSG00000256658,NaN
ENSG00000178878,0.9713131697871233
ENSG00000213782,NaN
ENSG00000013588,1.8819539662557463
ENSG00000247498,0.11006980393311047
ENSG00000111291,NaN
ENSG00000013583,-1.2524387747913046
ENSG00000255621,NaN
ENSG00000084444,-0.6355306994927755
ENSG00000134531,-0.6721298733110999
ENSG00000180861,NaN
ENSG00000273079,1.8540392562378958
ENSG00000171681,0.39755467692004554
ENSG00000121316,-0.5915215070808144
ENSG00000256751,NaN
ENSG00000214772,NaN
ENSG00000261324,-0.14549644743111345
ENSG00000197837,-1.5151101098027209
ENSG00000246705,0.009620088676534693
ENSG00000084463,-0.672284908165417
ENSG00000182993,-0.7064593184497895
ENSG00000111348,NaN
ENSG00000134533,1.3234628718518133
ENSG00000151490,NaN
ENSG00000151491,-0.5782917626027737
ENSG00000023734,-0.3159013062373864
ENSG00000023697,-1.882840499533939
ENSG00000008394,-0.6236708756377447
ENSG00000286303,NaN
ENSG00000048540,NaN
ENSG00000283240,1.4501494450272183
ENSG00000256994,NaN
ENSG00000111404,NaN
ENSG00000052126,2.55821210002466
ENSG00000253284,1.76531357364253
ENSG00000139154,2.853160252551538
ENSG00000255910,1.1893264099235494
ENSG00000256287,NaN
ENSG00000256879,NaN
ENSG00000172572,6.932296265776964
ENSG00000139155,1.1815374765395756
ENSG00000111700,1.260805288356457
ENSG00000205754,1.854449613365089
ENSG00000134538,1.941167004389815
ENSG00000121351,NaN
ENSG00000121350,-1.1070200332869693
ENSG00000004700,-0.2599776343446224
ENSG00000111711,0.7860977076860678
ENSG00000134548,0.33680109341727327
ENSG00000111713,NaN
ENSG00000111716,-0.9011484964355284
ENSG00000256615,1.4318694180470557
ENSG00000255644,NaN
ENSG00000121361,NaN
ENSG00000069431,3.0853829384622538
ENSG00000257022,1.4719338089348302
ENSG00000111726,0.29539104620936424
ENSG00000111728,3.764914365524889
ENSG00000250166,2.9116658926660777
ENSG00000111731,2.2827503542062417
ENSG00000257023,NaN
ENSG00000139163,-0.23089223323922672
ENSG00000256995,NaN
ENSG00000134532,0.9561389371725215
ENSG00000060982,-0.5727897435492898
ENSG00000118308,NaN
ENSG00000118307,0.3767494941598722
ENSG00000205707,-1.3903409344654243
ENSG00000133703,-0.23315927900837186
ENSG00000278743,NaN
ENSG00000152936,NaN
ENSG00000246695,-0.8188890708498084
ENSG00000123094,0.07772518805725573
ENSG00000123095,NaN
ENSG00000123096,3.4203150443671433
ENSG00000123104,2.221592020018962
ENSG00000234428,NaN
ENSG00000064102,-1.1819045470887717
ENSG00000111790,0.7806405180384038
ENSG00000064115,0.6068488875189147
ENSG00000152944,-2.2390506265739876
ENSG00000275764,-0.7843167516118283
ENSG00000211455,0.6140771779077104
ENSG00000029153,3.081883420930865
ENSG00000165935,NaN
ENSG00000110841,0.8353567234878344
ENSG00000174236,NaN
ENSG00000061794,-1.5914169282345312
ENSG00000205693,NaN
ENSG00000087448,1.6820840423112213
ENSG00000087494,-1.6721097340012614
ENSG00000257042,-0.7683457494735885
ENSG00000123106,1.5201365046700261
ENSG00000247934,3.57433253331618
ENSG00000278733,NaN
ENSG00000273989,NaN
ENSG00000064763,3.0447181824041967
ENSG00000257176,0.4310157186596919
ENSG00000274315,NaN
ENSG00000273680,NaN
ENSG00000087502,-0.1460786650119881
ENSG00000133687,-0.3893499870074273
ENSG00000133704,-0.09285425528667798
ENSG00000110888,1.9268951098555944
ENSG00000246331,2.6743907237464075
ENSG00000285517,-1.839422622537981
ENSG00000110900,NaN
ENSG00000245614,0.01459297936866268
ENSG00000013573,0
ENSG00000139146,-0.9021821470802315
ENSG00000170456,1.0536491275980744
ENSG00000275769,NaN
ENSG00000255867,-1.4017098443643523
ENSG00000287388,NaN
ENSG00000139160,NaN
ENSG00000151743,-0.07323606982332821
ENSG00000276900,-1.198948128952368
ENSG00000188375,NaN
ENSG00000255760,-1.1411220687435013
ENSG00000174718,1.1618461576120194
ENSG00000276136,NaN
ENSG00000151746,3.5548567252218395
ENSG00000274964,6.755895695026487
ENSG00000276115,0.7886868960230529
ENSG00000139132,1.6292385526322655
ENSG00000087470,1.6011489586137067
ENSG00000139131,-0.48210765661437327
ENSG00000275854,NaN
ENSG00000057294,1.7249500636493589
ENSG00000245482,1.5703736274834434
ENSG00000139133,0.18064840648525488
ENSG00000256538,NaN
ENSG00000175548,-0.4225635214573346
ENSG00000139117,2.2494918251971194
ENSG00000257718,NaN
ENSG00000258144,NaN
ENSG00000139116,0.9633909256945352
ENSG00000180116,NaN
ENSG00000151229,2.1248563522843287
ENSG00000225342,NaN
ENSG00000188906,2.3892505630800778
ENSG00000205592,NaN
ENSG00000018236,3.8448134870628095
