Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000273230,AC102953.2,0.00034993909943690913,-1.2379056721720403,0.9150796544295687,0.0011966580801679142,0.8458449778321011,1,0.0019153828365990797,2.036689401011076,0.81604797749399
ENSG00000164880,INTS1,0.011897929380854912,-0.10862265522707482,1,0.01236546682840178,0.004542723851160169,1,0.015323062692792638,0.48414837798229726,0.9654572888521633
ENSG00000198517,MAFK,0.005599025590990546,-0.3520766920913525,0.9886457438809212,0.004786632320671657,-0.6236403054691193,1,0.019153828365990798,1.960068119408163,0.24680213217864644
ENSG00000164855,TMEM184A,0.002799512795495273,-0.5534074978999701,0.9150796544295687,0.0035899742405037425,0.05229585529952807,1,0.007661531346396319,1.510620589343489,0.5569555525422456
ENSG00000157778,PSMG3,0.03219439714819564,0.5570920433655804,0.6314885795315197,0.0251298196835262,-0.154155022167898,1,0.0057461485097972395,-1.9267847229638102,0.31388113639492
ENSG00000230487,PSMG3-AS1,0.002099634596621455,0.5694492498855634,0.9677865200720848,0.0007977720534452762,-1.154155022167899,1,0.0038307656731981594,1.7736549951772824,0.6557477986857488
ENSG00000002822,MAD1L1,0.013647624878039456,-0.8794517012595646,0.3632725012652032,0.02273650352319037,0.38189787807231124,1,0.038307656731981596,1.1510220764900714,0.35866860109856513
ENSG00000122687,MRM2,0.01714701587240855,0.3016138577879479,0.9150796544295687,0.015556555042182885,0.02481511887742016,1,0.0057461485097972395,-1.1171159350679591,0.6336987434379174
ENSG00000106268,NUDT1,0.06438879429639129,0.782513869066892,0.27868622724918546,0.04228191883259964,-0.4126880357667515,1,0.01340767985619356,-1.8262578470098454,0.28215059768819495
ENSG00000106266,SNX8,0.013997563977476367,-0.2588652908076865,0.948420517960208,0.015157669015460246,-0.03867780474796323,1,0.024899976875788037,0.86219166977894,0.5642729559210576
ENSG00000106263,EIF3B,0.06578855069413891,0.10710603582836287,1,0.06262510619545418,-0.026963005714118804,1,0.05363071942477424,-0.2180297366107138,1
ENSG00000136213,CHST12,0.007348721088175092,-0.5858289755923476,0.7847879719569609,0.011567694774956503,0.5828105719983068,1,0.009576914182995399,0.2711546546480985,1
ENSG00000106003,LFNG,0.0010498172983107274,1.0840224227153215,0.9150796544295687,0.0003988860267226381,-0.5691925214467428,1,0,1.0366894010110759,1
ENSG00000106009,BRAT1,0.008748477485922728,0.029574638692944966,1,0.008775492587898037,0.04747883900175154,1,0.007661531346396319,0.09558309006464505,1
ENSG00000106012,IQCE,0.0066488428893012735,-0.5940494823973168,0.7918349064624621,0.009573264641343313,0.3197761661645133,1,0.01340767985619356,0.8991858772611412,0.7255484937362628
ENSG00000136295,TTYH3,0.005249086491553637,-0.30829500006343835,1,0.005584404374116933,-0.12173354447552143,1,0.011492297019594479,1.2590818223475244,0.5391509302148056
ENSG00000174945,AMZ1,0.00034993909943690913,-1.5009400780058346,0.8001144355201989,0.0007977720534452762,-0.3061581156129485,1,0.0057461485097972395,3.3586174958984385,0.2796135979444602
ENSG00000146535,GNA12,0.007348721088175092,-1.4338258821472971,0.07910092940835978,0.019545415309409266,0.9453806513830152,1,0.024899976875788037,1.016225298451361,0.4590297129522161
ENSG00000198286,CARD11,0.00034993909943690913,-1.2379056721720403,0.9150796544295687,0.0011966580801679142,0.8458449778321011,1,0.0019153828365990797,2.036689401011076,0.81604797749399
ENSG00000217455,AC073316.1,0,-0.9159775772846785,1,0,-0.5691925214467428,1,0.0019153828365990797,4.358617495898439,0.43950644069273337
ENSG00000146555,SDK1,0.00839853838648582,-1.4619459463899709,0.08285255849118119,0.017550985175796074,0.1947401203197323,1,0.05363071942477424,2.108074034247842,0.12667126096057313
ENSG00000286874,AC072054.1,0,-1.5009400780058346,0.9150796544295687,0.0007977720534452762,2.0157699792744133,1,0,1.7736549951772833,1
ENSG00000164916,FOXK1,0.023095980562836002,-0.8942825061853599,0.2633251703748321,0.03988860267226381,0.47430911718984436,1,0.059376867934571476,0.9749132034243857,0.42598221448972967
ENSG00000287665,AC092428.1,0.0010498172983107274,-0.23790567217204028,1,0.0015955441068905524,0.7527355734406189,1,0,0.3586174958984394,1
ENSG00000242802,AP5Z1,0.0038493300938060005,-0.41847791781386157,0.9150796544295687,0.004786632320671657,0.1312471966943498,1,0.007661531346396319,1.095583090064645,0.7880933059135233
ENSG00000157927,RADIL,0.0013997563977476365,-0.9159775772846785,0.8497168182560415,0.0035899742405037425,1.4308074785532572,1,0,-0.44873742615916434,1
ENSG00000218823,PAPOLB,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000146587,RBAK,0.005599025590990546,0.4710455458245688,0.9209053254872046,0.0027922021870584665,-1.0286241400840392,1,0.009576914182995399,1.3586174958984385,0.5238197144087561
ENSG00000273313,RBAKDN,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000157954,WIPI2,0.023095980562836002,-0.1352906056891543,1,0.024332047630080924,0.009964357593207573,1,0.030646125385585275,0.4460803371487785,0.8833212770549304
ENSG00000164638,SLC29A4,0.007348721088175092,-0.45654595864738123,0.9150796544295687,0.009972150668065952,0.3238922746367452,1,0.011492297019594479,0.6113835662784055,0.8776766297109018
ENSG00000182095,TNRC18,0.015397320375224002,-0.8335154170927055,0.3751120414831964,0.02273650352319037,0.1188634722385169,1,0.051715336588175155,1.493547075984547,0.18912029469791963
ENSG00000272953,AC092171.4,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000234432,AC092171.3,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000155034,FBXL18,0.009798294784233457,-0.4503140049358665,0.9123900582227296,0.012764352855124419,0.22727408446812536,1,0.01723844552939172,0.7498082532229144,0.7472875476508776
ENSG00000230733,AC092171.2,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000075624,ACTB,1.3588135231135183,0.4681910970264822,0.565499792613756,1.0881610808993567,-0.16731118702872239,1,0.4730995606399727,-1.3780572030070002,0.34225758970889425
ENSG00000075618,FSCN1,0.03674360544087546,0.3525112586412229,0.8749270249157985,0.03310754021797896,0.04176518780735794,1,0.007661531346396319,-1.8816968334352717,0.31471415702498245
ENSG00000011275,RNF216,0.03709354454031237,-0.057153640245373616,1,0.036298628431760065,-0.10091300089091959,1,0.04979995375157607,0.48414837798229815,0.749936183917574
ENSG00000122674,CCZ1,0.009098416585359637,-0.2903730920661767,0.9388065042653023,0.011966580801679142,0.4308074785532572,1,0.007661531346396319,-0.15234442337894105,1
ENSG00000155026,RSPH10B,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000122512,PMS2,0.006998781988738183,-0.33101507656352247,0.9738798351050744,0.009573264641343313,0.48970116760682636,1,0.0057461485097972395,-0.13323560043123628,1
ENSG00000106305,AIMP2,0.05074116941835183,0.6444903615157287,0.45788184365055457,0.03390531227142424,-0.45581072202899975,1,0.024899976875788037,-0.6857766234600149,0.8615978046641269
ENSG00000086232,EIF2AK1,0.03639366634143855,-0.45911990231120736,0.717013096724568,0.051057411420497675,0.43080747855325807,1,0.045969188078377916,0.13828754101888308,1
ENSG00000157999,ANKRD61,0,-1.5009400780058346,0.9397205369202523,0.0003988860267226381,0.4308074785532572,1,0.0019153828365990797,3.3586174958984394,0.5642729559210576
ENSG00000231704,AC004895.1,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000106346,USP42,0.010848112082544183,-0.37540919592197586,0.9150796544295687,0.015157669015460246,0.5067563317865558,1,0.009576914182995399,-0.18570302032537178,1
ENSG00000008256,CYTH3,0.006998781988738183,-0.9159775772846785,0.47666769584514246,0.011567694774956503,0.2933039548033225,1,0.022984594039188958,1.4152010242648059,0.3328717166608887
ENSG00000136238,RAC1,0.24215785681034113,0.3583426360956299,0.7808898425435867,0.21420179635005665,-0.005524799088814536,1,0.06703839928096779,-1.7359001028858514,0.23435868637795948
ENSG00000164535,DAGLB,0.005948964690427456,0.1664845829072945,1,0.004786632320671657,-0.3281844219429475,1,0.007661531346396319,0.7736549951772824,0.8776766297109018
ENSG00000136240,KDELR2,0.054940438611594734,0.3543801693549744,0.8302138355998182,0.04826520923343921,-0.022159476357908936,1,0.01723844552939172,-1.4435757210433868,0.4138914182314022
ENSG00000215045,GRID2IP,0,-1.5009400780058346,0.9150796544295687,0.0007977720534452762,2.0157699792744133,1,0,1.7736549951772833,1
ENSG00000136247,ZDHHC4,0.019596589568466913,0.45748081824276543,0.8253194164344464,0.015157669015460246,-0.23798661297136992,1,0.009576914182995399,-0.6262756117113533,0.9654153493524594
ENSG00000146576,C7orf26,0.004899147392116728,-0.33101507656352247,1,0.006781062454284848,0.5132696387452302,1,0.0038307656731981594,-0.056420003380405426,1
ENSG00000236609,ZNF853,0.002099634596621455,-0.27854765666938697,1,0.0031910882137811047,0.7933775579379656,1,0,-0.5482730997100802,1
ENSG00000205903,ZNF316,0.0034993909943690916,0.3735290399103057,1,0.0027922021870584665,-0.1541550221678989,1,0.0019153828365990797,0.18869249445612724,1
ENSG00000228010,AC073343.2,0.0006998781988738183,-1.5009400780058346,0.7426227712264369,0.0019944301336131906,0.4308074785532572,1,0.0057461485097972395,2.3586174958984385,0.43950644069273337
ENSG00000164631,ZNF12,0.0066488428893012735,-0.23790567217204117,1,0.007578834507730123,0.10887938366589456,1,0.009576914182995399,0.6581777777573459,0.9609855293921133
ENSG00000169402,RSPH10B2,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000146574,CCZ1B,0.004899147392116728,-0.009086981676159844,1,0.0027922021870584665,-1.092754477503755,1,0.015323062692792638,2.0691108787034533,0.26159469115257566
ENSG00000106392,C1GALT1,0.012947746679165638,-0.5260310589686652,0.7608507812827916,0.01874764325596399,0.43080747855325807,1,0.019153828365990798,0.4086581783980341,0.9492701063803334
ENSG00000230825,AC005532.1,0.0010498172983107274,-0.7233324993422823,0.9367843668557435,0.0023933161603358283,1.238162400610861,1,0,0.03668940101107587,1
ENSG00000215018,COL28A1,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000164654,MIOS,0.006298903789864365,-1.0603674866198531,0.37770701901322873,0.013562124908569695,0.8596507773571318,1,0.01340767985619356,0.6306970413352389,0.9152508530132989
ENSG00000106399,RPA3,0.07033775898681874,0.5134152149712357,0.5930037110575087,0.05624292976789197,-0.13369091960818302,1,0.015323062692792638,-1.8935222688320619,0.25195862954049136
ENSG00000219545,UMAD1,0.01994652866790382,-0.8524124485072129,0.311377334489797,0.034703084324869515,0.5503890943059302,1,0.044053805241778835,0.7636709066046601,0.5528168127227234
ENSG00000233108,AC006042.2,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000106415,GLCCI1,0.002449573696058364,-1.3754091959219759,0.4054916515243439,0.006382176427562209,0.8178306016625054,1,0.009576914182995399,1.3586174958984385,0.5386540663498779
ENSG00000003147,ICA1,0.0038493300938060005,-0.1383699986211262,1,0.004387746293949018,0.20841505721680953,1,0.0038307656731981594,0.4200180405625815,1
ENSG00000244239,AC007009.1,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000272328,AC007128.2,0.0010498172983107274,2.0840224227153215,0.6146607962915488,0,-1.5691925214467428,1,0,1.3586174958984394,1
ENSG00000122584,NXPH1,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000234710,AC060834.2,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000189043,NDUFA4,0.2904494525326346,0.3253462104131304,0.8001144355201989,0.26127034750332795,0.010282353635982844,1,0.09002299332015674,-1.5936384039190015,0.2760564947500751
ENSG00000271185,AC007029.1,0,-1.5009400780058346,0.9150796544295687,0.0007977720534452762,2.0157699792744133,1,0,1.7736549951772833,1
ENSG00000106443,PHF14,0.04794165662285655,-0.7732374051685973,0.2766903534636853,0.08017609137125026,0.5498601501970204,1,0.09193837615675583,0.5681858768773025,0.6117665518324125
ENSG00000230333,AC004160.1,0.0010498172983107274,-1.7233324993422823,0.47453223060438926,0.0035899742405037425,0.7527355734406189,1,0.007661531346396319,1.9801058726447085,0.43950644069273337
ENSG00000005108,THSD7A,0.09028428765472256,-0.9598652212856789,0.08726652427534538,0.16194772684939104,0.507235425551424,1,0.24325362024808314,0.9814069655098865,0.29543545760898654
ENSG00000106460,TMEM106B,0.03359415354594328,-0.09742444862221067,1,0.036697514458482704,0.13707627549654688,1,0.03256150822218436,-0.033699926880322195,1
