Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000273162,AL133215.2,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000107821,KAZALD1,0.0009378698604090737,-0.6753731322112859,1,0,0.6753731322112859,1
ENSG00000166167,BTRC,0.016506509543199696,-1.3695647026872013,0.2581859089488325,0.04140558362312177,1.3695647026872013,0.2581859089488325
ENSG00000166171,DPCD,0.01575621365487244,0.8271272083178971,0.7678949923420765,0.007200971064890743,-0.8271272083178971,0.7678949923424256
ENSG00000166169,POLL,0.004501775329963553,-1.6164794431577176,0.40441543835976484,0.0126016993635588,1.6164794431577176,0.40441543835958094
ENSG00000107829,FBXW4,0.016318935571117882,-0.8883668555454847,0.5389891423063045,0.028803884259562974,0.8883668555454847,0.5389891423067946
ENSG00000286489,AC010789.2,0.00018757397208181474,-3.845298133653598,0.3939438384147537,0.0036004855324453717,3.845298133653598,0.3939438384147537
ENSG00000224817,AC010789.1,0.004876923274127183,-0.8273762256563364,0.8517340541455953,0.007200971064890743,0.8273762256563364,0.8517340541455953
ENSG00000107831,FGF8,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000107833,NPM3,0.038265090304690205,1.8341819658518475,0.2876645841231644,0.009001213831113429,-1.8341819658518475,0.2876645841231644
ENSG00000198408,OGA,0.018194675291936028,-1.289481978591959,0.2612187268990927,0.04320582638934446,1.289481978591959,0.2612187268990927
ENSG00000226009,KCNIP2-AS1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000120049,KCNIP2,0.0003751479441636295,-2.675373132211286,0.6764066292884886,0.0018002427662226859,2.675373132211286,0.6764066292884886
ENSG00000120029,ARMH3,0.02250887664981777,-0.9264348963790043,0.44353732479546587,0.04140558362312177,0.9264348963790043,0.44353732479536495
ENSG00000166189,HPS6,0.0033763314974726653,-0.5973706202100129,1,0.0036004855324453717,0.5973706202100129,1
ENSG00000198728,LDB1,0.0022508876649817767,-0.5598959147913511,1,0.0018002427662226859,0.5598959147913511,1
ENSG00000148840,PPRC1,0.013880473934054291,-0.2014419438788737,1,0.014401942129781487,0.2014419438788737,1
ENSG00000166197,NOLC1,0.03957810810926291,0.767145103489665,0.75391466061622,0.02160291319467223,-0.767145103489665,0.75391466061622
ENSG00000119915,ELOVL3,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000107862,GBF1,0.02963668758892673,-1.1953801910916724,0.25179302998372965,0.06660898235023938,1.1953801910916724,0.25179302998395864
ENSG00000077150,NFKB2,0.002813609581227221,-1.260335632932442,0.6764066292884886,0.005400728298668058,1.260335632932442,0.6764066292884886
ENSG00000107872,FBXL15,0.009753846548254366,0.14565672674339503,1,0.007200971064890743,-0.14565672674339503,1
ENSG00000107874,CUEDC2,0.04276686563465376,1.771513233106898,0.29018474305480196,0.010801456597336116,-1.771513233106898,0.29018474305480196
ENSG00000269609,RPARP-AS1,0.001500591776654518,-1.0904106314901298,1,0.0018002427662226859,1.0904106314901298,1
ENSG00000120055,C10orf95,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000138111,MFSD13A,0.001500591776654518,-1.675373132211286,0.6743214811268868,0.0036004855324453717,1.675373132211286,0.6743214811267335
ENSG00000138107,ACTR1A,0.015381065710708809,0.3073488763568779,1,0.010801456597336116,-0.3073488763568779,1
ENSG00000107882,SUFU,0.007502958883272589,-1.6032233464554508,0.2712091702096426,0.02160291319467223,1.6032233464554508,0.2712091702096426
ENSG00000171206,TRIM8,0.006189941078699886,0.24216470759674102,1,0.0036004855324453717,-0.24216470759674102,1
ENSG00000272933,AL391121.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000138175,ARL3,0.0635875765357352,1.1490553032052593,0.46126255530750815,0.027003641493340287,-1.1490553032052593,0.46126255530750815
ENSG00000156398,SFXN2,0.00393905341371811,0.19909598570485443,1,0.0018002427662226859,-0.19909598570485443,1
ENSG00000166272,WBP1L,0.00787810682743622,-0.834070878230345,0.7602014302160325,0.0126016993635588,0.834070878230345,0.7602014302160325
ENSG00000282772,AL358790.1,0.000750295888327259,-1.9384075380450803,0.8274411025318759,0.0018002427662226859,1.9384075380450803,0.8274411025318993
ENSG00000166275,BORCS7,0.019320119124426917,0.632749163151046,0.9235473185650022,0.010801456597336116,-0.632749163151046,0.9235473185650022
ENSG00000214435,AS3MT,0.0018757397208181473,-0.8009040142951456,1,0.0018002427662226859,0.8009040142951456,1
ENSG00000286575,AL356608.3,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000148842,CNNM2,0.018382249264017846,-1.6753731322112868,0.15118310853952507,0.05760776851912595,1.6753731322112868,0.15118310853952507
ENSG00000076685,NT5C2,0.04726864096461731,-1.2546219817380488,0.18759378010040978,0.11161505150580653,1.2546219817380488,0.18759378010040978
ENSG00000148798,INA,0.0031887575253908506,-0.6753731322112859,1,0.0036004855324453717,0.6753731322112859,1
ENSG00000156374,PCGF6,0.010504142436581626,-1.1278853369087924,0.44353732479546587,0.02160291319467223,1.1278853369087924,0.44353732479536495
ENSG00000148835,TAF5,0.0033763314974726653,-0.012408119488856784,1,0.0018002427662226859,0.012408119488856784,1
ENSG00000173915,ATP5MD,0.1449946804192428,1.8122921671549546,0.20149793394037496,0.03960534085689909,-1.8122921671549546,0.20149793394037496
ENSG00000148843,PDCD11,0.02457219034271773,0.6141334849836984,0.9349757468586349,0.014401942129781487,-0.6141334849836984,0.9349757468586349
ENSG00000138172,CALHM2,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000107957,SH3PXD2A,0.010504142436581626,-1.0124081194888568,0.5419271065070381,0.019802670428449545,1.0124081194888568,0.5419271065070381
ENSG00000273108,AL121929.2,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000280693,SH3PXD2A-AS1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000107960,STN1,0.007690532855354404,0.1319817898463178,1,0.005400728298668058,-0.1319817898463178,1
ENSG00000065613,SLK,0.02138343281732688,0.12572279937463549,1,0.018002427662226858,-0.12572279937463549,1
ENSG00000156384,SFR1,0.0022508876649817767,-1.1448584155125072,0.8274411025318759,0.0036004855324453717,1.1448584155125072,0.8274411025318993
ENSG00000197748,CFAP43,0.002063313692899962,-0.6753731322112859,1,0.0018002427662226859,0.6753731322112859,1
ENSG00000148834,GSTO1,0.08290769566016211,1.6239366600140568,0.2794269004708938,0.0252033987271176,-1.6239366600140568,0.2794269004708938
ENSG00000065621,GSTO2,0.001500591776654518,-1.0904106314901298,1,0.0018002427662226859,1.0904106314901298,1
ENSG00000148841,ITPRIP,0.006189941078699886,-1.172872791682103,0.5670987405284433,0.0126016993635588,1.172872791682103,0.5670987405284433
ENSG00000156395,SORCS3,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000108018,SORCS1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000229981,LINC01435,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000108039,XPNPEP1,0.007690532855354404,-0.6753731322112859,0.8571116291394523,0.010801456597336116,0.6753731322112859,0.8571116291394523
ENSG00000203876,ADD3-AS1,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000148700,ADD3,0.01313017804572703,-0.6955510141489167,0.7456415052937019,0.019802670428449545,0.6955510141489167,0.7456415052937019
ENSG00000119950,MXI1,0.004314201357881739,-0.9973012270986485,0.7958174905083437,0.007200971064890743,0.9973012270986485,0.7958174905085248
ENSG00000119953,SMNDC1,0.014818343794463364,0.254237539897316,1,0.010801456597336116,-0.254237539897316,1
ENSG00000273143,AL355512.1,0.002813609581227221,-0.8452981336535981,1,0.0036004855324453717,0.8452981336535981,1
ENSG00000138166,DUSP5,0.006940236967027146,-1.3343362143762194,0.44353732479546587,0.01620218489600417,1.3343362143762194,0.44353732479536495
ENSG00000108055,SMC3,0.058710653261608015,0.3338453978180924,1,0.045006069155567145,-0.3338453978180924,1
ENSG00000203867,RBM20,0.008628402715763478,-1.7932096225051444,0.17628941637127124,0.028803884259562974,1.7932096225051444,0.17628941637127124
ENSG00000203497,PDCD4-AS1,0.003001183553309036,0.8271272083178971,0.8734741374502055,0,-0.8271272083178971,0.8734741374503048
ENSG00000150593,PDCD4,0.01856982323609966,-0.07591106179501494,1,0.018002427662226858,0.07591106179501494,1
ENSG00000214413,BBIP1,0.015943787626954253,0.8440010268822933,0.7703370157700089,0.007200971064890743,-0.8440010268822933,0.7703370157700089
ENSG00000108061,SHOC2,0.014068047906136106,-0.7128478376299494,0.6856633131419125,0.02160291319467223,0.7128478376299494,0.6856633131419125
ENSG00000119927,GPAM,0.0026260356091454065,-2.160799959381528,0.25415571108288304,0.010801456597336116,2.160799959381528,0.25415571108288304
ENSG00000197142,ACSL5,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000232934,AL157786.1,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000023041,ZDHHC6,0.013692899961972475,0.9491177326965072,0.714231790555055,0.005400728298668058,-0.9491177326965072,0.714231790555055
ENSG00000151532,VTI1A,0.04389230946714465,-1.2167087005321844,0.20993524527934682,0.1008135949084704,1.2167087005321844,0.20993524527934682
ENSG00000260917,AL158212.3,0.00018757397208181474,-3.260335632932442,0.5725726953665582,0.0018002427662226859,3.260335632932442,0.5725726953665582
ENSG00000225292,AL158212.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000148737,TCF7L2,0.051207694378335424,-1.2283927404296877,0.1954008758851535,0.11881602257069726,1.2283927404296877,0.1954008758851535
ENSG00000148702,HABP2,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000197893,NRAP,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000165806,CASP7,0.007315384911190775,-0.260335632932442,1,0.007200971064890743,0.260335632932442,1
ENSG00000148735,PLEKHS1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000198924,DCLRE1A,0.003001183553309036,-0.1728727916821029,1,0.0018002427662226859,0.1728727916821029,1
ENSG00000196865,NHLRC2,0.012755030101563402,-0.3217361775965859,1,0.014401942129781487,0.3217361775965859,1
ENSG00000165813,CCDC186,0.009191124632008923,-0.2014419438788737,1,0.009001213831113429,0.2014419438788737,1
ENSG00000169129,AFAP1L2,0.005627219162454442,-1.306139322545567,0.44353732479546587,0.0126016993635588,1.306139322545567,0.44353732479536495
ENSG00000099204,ABLIM1,0.019882841040672363,-1.3262235685888992,0.24564123683646288,0.04860655468801252,1.3262235685888992,0.24564123683646288
ENSG00000228484,AL137025.1,0.0011254438324908884,-0.45298071087483827,1,0,0.45298071087483827,1
ENSG00000151553,FAM160B1,0.009191124632008923,0.06159246195492063,1,0.007200971064890743,-0.06159246195492063,1
ENSG00000165832,TRUB1,0.006565089022863515,0.3246268677887141,1,0.0036004855324453717,-0.3246268677887141,1
ENSG00000107518,ATRNL1,0.0011254438324908884,-1.4529807108748383,0.8918192758074892,0.0018002427662226859,1.4529807108748383,0.8918192758074892
ENSG00000285582,AC016042.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000151892,GFRA1,0.0018757397208181473,-0.8009040142951456,1,0.0018002427662226859,0.8009040142951456,1
ENSG00000165863,C10orf82,0,-4.260335632932442,0.44353732479546587,0.0018002427662226859,4.260335632932442,0.44353732479536495
ENSG00000165868,HSPA12A,0.008440828743681662,-1.4372133950165216,0.33650658852375187,0.02160291319467223,1.4372133950165216,0.33650658852375187
ENSG00000188316,ENO4,0.0013130178045727033,-1.845298133653598,0.6321506488304733,0.0036004855324453717,1.845298133653598,0.6321506488304733
ENSG00000187164,SHTN1,0.030386983477253986,-1.1210608443303145,0.29338811145979354,0.06480873958401669,1.1210608443303145,0.29338811145979354
ENSG00000148704,VAX1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000165646,SLC18A2,0.0013130178045727033,-2.845298133653598,0.25179302998372965,0.009001213831113429,2.845298133653598,0.25179302998395864
ENSG00000277879,AL391988.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000165650,PDZD8,0.04858165876919002,-1.2603356329324429,0.18372664953793041,0.1152155370382519,1.2603356329324429,0.18372664953793041
ENSG00000258114,AC005871.2,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000107560,RAB11FIP2,0.008253254771599848,1.231517463397232,0.6944589576418684,0.0018002427662226859,-1.231517463397232,0.6944589576418684
ENSG00000231104,AC022395.1,0.00018757397208181474,-3.845298133653598,0.3987310142436869,0.0036004855324453717,3.845298133653598,0.3987310142436869
ENSG00000177640,CASC2,0.004314201357881739,-1.4827280542688905,0.44353732479546587,0.010801456597336116,1.4827280542688905,0.44353732479536495
ENSG00000165669,FAM204A,0.02851124375643584,0.2966124916191175,1,0.02160291319467223,-0.2966124916191175,1
ENSG00000232139,LINC00867,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000151893,CACUL1,0.01744437940360877,-1.1651783998921026,0.3272988085786337,0.037805098090676406,1.1651783998921026,0.3272988085786337
ENSG00000229272,AL157388.1,0.0009378698604090737,-1.675373132211286,0.8779017255335569,0.0018002427662226859,1.675373132211286,0.8779017255335569
ENSG00000188613,NANOS1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000107581,EIF3A,0.15624911874415168,-0.11102091116541635,1,0.1674225772587098,0.11102091116541635,1
ENSG00000119979,DENND10,0.0178195273477724,0.7396643670675571,0.8264622875918237,0.009001213831113429,-0.7396643670675571,0.8264622875919178
ENSG00000183605,SFXN4,0.02063313692899962,-0.3728103621908554,0.9762018004233506,0.0252033987271176,0.3728103621908554,0.9762018004233506
ENSG00000165672,PRDX3,0.08365799154848937,1.4563325470005362,0.3370001032831476,0.028803884259562974,-1.4563325470005362,0.33700010328345414
ENSG00000198873,GRK5,0.012755030101563402,-1.2392740174046128,0.35266974846549226,0.028803884259562974,1.2392740174046128,0.35266974846549226
ENSG00000148908,RGS10,0.02063313692899962,0.9491177326965072,0.6764066292884886,0.009001213831113429,-0.9491177326965072,0.6764066292884886
ENSG00000151923,TIAL1,0.026823078007699508,0.002698772901351454,1,0.0252033987271176,-0.002698772901351454,1
ENSG00000151929,BAG3,0.021571006789408695,0.42772036075281683,1,0.014401942129781487,-0.42772036075281683,1
ENSG00000198825,INPP5F,0.005064497246208998,-0.45298071087483827,1,0.005400728298668058,0.45298071087483827,1
ENSG00000197771,MCMBP,0.014818343794463364,-1.0258703792954194,0.44353732479546587,0.028803884259562974,1.0258703792954194,0.44353732479536495
ENSG00000107651,SEC23IP,0.01856982323609966,-0.2014419438788737,1,0.019802670428449545,0.2014419438788737,1
ENSG00000203805,PLPP4,0,-4.260335632932442,0.44353732479546587,0.0018002427662226859,4.260335632932442,0.44353732479536495
ENSG00000120008,WDR11,0.011442012296990699,-1.3936021637959062,0.2921579220942939,0.028803884259562974,1.3936021637959062,0.2921579220941611
ENSG00000227307,AC010998.1,0.00018757397208181474,-3.260335632932442,0.5725726953665582,0.0018002427662226859,3.260335632932442,0.5725726953665582
ENSG00000066468,FGFR2,0.0013130178045727033,-0.260335632932442,1,0,0.260335632932442,1
ENSG00000107669,ATE1,0.03451361086305391,-0.7733482917745844,0.489592986736851,0.05760776851912595,0.7733482917745844,0.4895929867367953
ENSG00000107672,NSMCE4A,0.02457219034271773,0.6141334849836984,0.9349757468586349,0.014401942129781487,-0.6141334849836984,0.9349757468586349
ENSG00000273891,AL731566.2,0,-4.845298133653598,0.2820127843856889,0.0036004855324453717,4.845298133653598,0.2820127843856889
ENSG00000138162,TACC2,0.035076332779299356,-0.9911490001170535,0.3586539146794729,0.06840922511646207,0.9911490001170535,0.3586539146794729
ENSG00000285973,AC063960.2,0.0003751479441636295,-3.9973012270986477,0.22438501430559643,0.007200971064890743,3.9973012270986477,0.22438501430559643
ENSG00000138152,BTBD16,0.000750295888327259,-2.5233700387662363,0.5256885150971728,0.0036004855324453717,2.5233700387662363,0.5256885150972327
ENSG00000107679,PLEKHA1,0.021195858845245066,-0.12788533690879245,1,0.02160291319467223,0.12788533690879245,1
ENSG00000285955,BX842242.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000166033,HTRA1,0.018382249264017846,-0.9529071077401952,0.44353732479546587,0.03420461255823103,0.9529071077401952,0.44353732479536495
ENSG00000187908,DMBT1,0.00018757397208181474,-3.260335632932442,0.5725726953665582,0.0018002427662226859,3.260335632932442,0.5725726953665582
ENSG00000286135,AL603764.2,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000138161,CUZD1,0.0005627219162454442,-2.260335632932442,0.7518817225117649,0.0018002427662226859,2.260335632932442,0.7518817225117649
ENSG00000213185,FAM24B,0.004126627385799924,-1.5441285989330336,0.44353732479546587,0.010801456597336116,1.5441285989330336,0.44353732479536495
ENSG00000119965,C10orf88,0.004126627385799924,0.26322632312457017,1,0.0018002427662226859,-0.26322632312457017,1
ENSG00000179988,PSTK,0.004314201357881739,-0.2603356329324429,1,0.0036004855324453717,0.2603356329324429,1
ENSG00000095574,IKZF5,0.0018757397208181473,-1.8009040142951456,0.5256885150971728,0.005400728298668058,1.8009040142951456,0.5256885150972327
ENSG00000196177,ACADSB,0.004126627385799924,-0.3217361775965859,1,0.0036004855324453717,0.3217361775965859,1
ENSG00000154473,BUB3,0.06114911489867161,1.005348351315301,0.5725726953665582,0.028803884259562974,-1.005348351315301,0.5725726953665582
ENSG00000182022,CHST15,0.004876923274127183,-0.5054481307689747,1,0.005400728298668058,0.5054481307689747,1
ENSG00000065154,OAT,0.015943787626954253,-0.15599897311770672,1,0.01620218489600417,0.15599897311770672,1
ENSG00000107902,LHPP,0.009003550659927107,-0.6456257888172345,0.8822038412124439,0.0126016993635588,0.6456257888172345,0.8822038412124439
ENSG00000189319,FAM53B,0.004876923274127183,-2.4123387263774934,0.13250024047026926,0.0252033987271176,2.4123387263774934,0.13250024047026926
ENSG00000203791,EEF1AKMT2,0.013317752017808847,-0.260335632932442,1,0.014401942129781487,0.260335632932442,1
ENSG00000165660,ABRAXAS2,0.011254438324908885,-0.49952329681186836,0.9563358443794323,0.014401942129781487,0.49952329681186836,0.9563358443789973
ENSG00000249456,AL731577.2,0.0046893493020453685,-1.367250836848954,0.4809797289092956,0.010801456597336116,1.367250836848954,0.4809797289092956
ENSG00000019995,ZRANB1,0.009753846548254366,-0.7023401798115554,0.8041129503364415,0.014401942129781487,0.7023401798115554,0.8041129503364415
ENSG00000175029,CTBP2,0.06246213270324431,-0.5770710585994827,0.576362323890888,0.09181238107735698,0.5770710585994827,0.576362323890888
ENSG00000282787,AL157888.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000175018,TEX36,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000224023,EDRF1-DT,0.0022508876649817767,0.44010408520864885,1,0,-0.44010408520864885,1
ENSG00000107938,EDRF1,0.010879290380745255,-0.18504750562820504,1,0.010801456597336116,0.18504750562820504,1
ENSG00000188690,UROS,0.03601420263970843,0.7471589036144817,0.7835071597299058,0.019802670428449545,-0.7471589036144817,0.7835071597299058
ENSG00000107949,BCCIP,0.030574557449335803,0.5122538709644848,1,0.019802670428449545,-0.5122538709644848,1
ENSG00000089876,DHX32,0.022884024593981398,-0.7772527462305003,0.5670987405284433,0.037805098090676406,0.7772527462305003,0.5670987405284433
ENSG00000203780,FANK1,0.00787810682743622,-0.834070878230345,0.7489036853142262,0.0126016993635588,0.834070878230345,0.7489036853142262
ENSG00000148848,ADAM12,0.005439645190372627,-2.053884755465016,0.17220332808455163,0.02160291319467223,2.053884755465016,0.17220332808455163
ENSG00000154493,C10orf90,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000150760,DOCK1,0.0393905341371811,-0.8967884488433406,0.42376370539659797,0.07200971064890743,0.8967884488433406,0.42376370539659797
ENSG00000223528,AL359094.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000188916,INSYN2A,0.002063313692899962,0.3246268677887141,1,0,-0.3246268677887141,1
ENSG00000180745,CLRN3,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000132334,PTPRE,0.007502958883272589,-1.0727086297566713,0.5431556989596651,0.014401942129781487,1.0727086297566713,0.5431556989596651
ENSG00000148773,MKI67,0.08290769566016211,-0.14159808634891968,1,0.09001213831113429,0.14159808634891968,1
ENSG00000170430,MGMT,0.016318935571117882,-0.38586651501630165,0.9777547612583822,0.019802670428449545,0.38586651501630165,0.9777547612583822
ENSG00000283141,LINC02666,0.000750295888327259,-0.9384075380450803,1,0,0.9384075380450803,1
ENSG00000108001,EBF3,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000237489,C10orf143,0.0009378698604090737,-1.675373132211286,0.8274411025318759,0.0018002427662226859,1.675373132211286,0.8274411025318993
ENSG00000108010,GLRX3,0.04820651082502639,0.5029641090472259,0.9836099735677759,0.03240436979200834,-0.5029641090472259,0.9836099735677759
ENSG00000236303,LINC02646,0.0003751479441636295,-2.675373132211286,0.6764066292884886,0.0018002427662226859,2.675373132211286,0.6764066292884886
ENSG00000175470,PPP2R2D,0.01313017804572703,-0.570020132065058,0.8197762038700054,0.018002427662226858,0.570020132065058,0.8197762038700054
ENSG00000176171,BNIP3,0.038265090304690205,1.8341819658518475,0.2876645841231644,0.009001213831113429,-1.8341819658518475,0.2876645841231644
ENSG00000277959,AL162274.2,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000273521,AL162274.1,0.00018757397208181474,-3.260335632932442,0.5725726953665582,0.0018002427662226859,3.260335632932442,0.5725726953665582
ENSG00000188385,JAKMIP3,0.0031887575253908506,-1.4123387263774916,0.5615434894193227,0.007200971064890743,1.4123387263774916,0.5615434894194504
ENSG00000151640,DPYSL4,0.0009378698604090737,-2.675373132211286,0.3520043495848729,0.005400728298668058,2.675373132211286,0.3520043495848729
ENSG00000165752,STK32C,0.022696450621899584,0.8630467825728401,0.7252767789893191,0.010801456597336116,-0.8630467825728401,0.7252767789893191
ENSG00000148814,LRRC27,0.0037514794416362946,-0.8680182101536822,0.9624286539364397,0.005400728298668058,0.8680182101536822,0.9624286539364397
ENSG00000171813,PWWP2B,0.0031887575253908506,-0.09041063149012984,1,0.0018002427662226859,0.09041063149012984,1
ENSG00000231705,AL451069.2,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000180066,C10orf91,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000226900,AL451069.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000068383,INPP5A,0.009003550659927107,-0.2305882895383906,1,0.009001213831113429,0.2305882895383906,1
ENSG00000171811,CFAP46,0.0011254438324908884,-0.45298071087483827,1,0,0.45298071087483827,1
ENSG00000171798,KNDC1,0.000750295888327259,-2.9384075380450803,0.30008427953445077,0.005400728298668058,2.9384075380450803,0.30008427953445077
ENSG00000151651,ADAM8,0.000750295888327259,-1.9384075380450803,0.8274411025318759,0.0018002427662226859,1.9384075380450803,0.8274411025318993
ENSG00000130640,TUBGCP2,0.02344674651022684,-0.45298071087483827,0.8325770761813569,0.03060412702578566,0.45298071087483827,0.8325770761809783
ENSG00000198546,ZNF511,0.034138462918890285,1.2553642053515999,0.46563634905682827,0.0126016993635588,-1.2553642053515999,0.46563634905682827
ENSG00000130643,CALY,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000226699,AL360181.1,0.00018757397208181474,-3.845298133653598,0.30317580207388156,0.0036004855324453717,3.845298133653598,0.30317580207388156
ENSG00000148803,FUOM,0.004501775329963553,-0.9384075380450794,0.8227147746506643,0.007200971064890743,0.9384075380450794,0.8227147746506643
ENSG00000127884,ECHS1,0.10466627642165262,1.111481337747279,0.45402529793242336,0.046806311921789835,-1.111481337747279,0.45402529793242336
ENSG00000148832,PAOX,0.002063313692899962,-1.9973012270986477,0.44353732479546587,0.007200971064890743,1.9973012270986477,0.44353732479536495
ENSG00000148824,MTG1,0.04389230946714465,-0.33801499675431756,0.8657110094483068,0.054007282986680574,0.33801499675431756,0.8657110094483068
ENSG00000214279,SCART1,0,-4.260335632932442,0.44353732479546587,0.0018002427662226859,4.260335632932442,0.44353732479536495
ENSG00000130649,CYP2E1,0,-4.260335632932442,0.44353732479546587,0.0018002427662226859,4.260335632932442,0.44353732479536495
ENSG00000288107,AL731769.2,0.001500591776654518,-1.0904106314901298,0.9934112456543058,0.0018002427662226859,1.0904106314901298,0.9934112456543058
ENSG00000230724,LINC01001,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000177951,BET1L,0.009003550659927107,2.3543742111827655,0.3988130329699764,0,-2.3543742111827655,0.3988130329699764
ENSG00000177963,RIC8A,0.017631953375690585,0.5021650533409012,1,0.010801456597336116,-0.5021650533409012,1
ENSG00000142082,SIRT3,0.009378698604090737,-0.5879102909609468,0.889920672508914,0.0126016993635588,0.5879102909609468,0.889920672508914
ENSG00000185627,PSMD13,0.04051597796967198,1.179287504624675,0.5083819802959529,0.01620218489600417,-1.179287504624675,0.5083819802959529
ENSG00000142102,PGGHG,0.0016881657487363326,0.06159246195491974,1,0,-0.06159246195491974,1
ENSG00000185201,IFITM2,0.02569763417520862,0.38875720520842894,1,0.018002427662226858,-0.38875720520842894,1
ENSG00000251661,AC136475.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000142089,IFITM3,0.0026260356091454065,-0.3534450373239242,1,0.0018002427662226859,0.3534450373239242,1
ENSG00000255328,AC136475.5,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000270972,AC136475.9,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000182272,B4GALNT4,0.0037514794416362946,-0.8680182101536822,0.9416022255523797,0.005400728298668058,0.8680182101536822,0.9416022255523797
ENSG00000184363,PKP3,0.005252071218290813,1.597645362195129,0.6506394339960961,0,-1.597645362195129,0.6506394339960961
ENSG00000185187,SIGIRR,0.0356390546955448,1.995165100215944,0.25179302998372965,0.007200971064890743,-1.995165100215944,0.25179302998395864
ENSG00000174915,PTDSS2,0.015193491738626993,-0.3622152469516564,1,0.018002427662226858,0.3622152469516564,1
ENSG00000023191,RNH1,0.07446686691648045,0.8527270315541933,0.6500651787366539,0.03960534085689909,-0.8527270315541933,0.6500651787366539
ENSG00000288033,AC137894.3,0.0009378698604090737,-1.675373132211286,0.8415224154771777,0.0018002427662226859,1.675373132211286,0.8415224154764123
ENSG00000174775,HRAS,0.045768049187962796,1.3543742111827664,0.4425099744960703,0.01620218489600417,-1.3543742111827664,0.4425099744960703
ENSG00000185522,LMNTD2,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000254815,AP006284.1,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000099849,RASSF7,0.012942604073645217,0.8689473840125235,0.7723755337680102,0.005400728298668058,-0.8689473840125235,0.7723755337680102
ENSG00000247095,MIR210HG,0.0016881657487363326,0.06159246195491974,1,0,-0.06159246195491974,1
ENSG00000070047,PHRF1,0.013317752017808847,-0.260335632932442,1,0.014401942129781487,0.260335632932442,1
