Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value
ENSG00000054116,TRAPPC3,0.03068451354394433,0.3483714047233111,1,0.02577381706491815,0.008222766889279143,1,0.030294433369115206,0.3040514167011992,1,0.01736776944128982,-0.6033068078863408,1,0.007592725511730669,-1.252140057735998,1,0.03939289056390929,0.729775475473903,1,0.00810898175940891,-1.1533128163100166,1
ENSG00000116871,MAP7D1,0.01067287427615455,-0.49315012048548557,1,0.018991233626781796,0.5808015431546032,1,0.012342176557787677,-0.15847500835896344,1,0.01838940293783628,0.4852649458251195,1,0.02277817653519201,0.896251782156674,1,0.007503407726458912,-0.7099976173929265,1,0.00810898175940891,-0.2977027256451912,1
ENSG00000054118,THRAP3,0.05603258994981138,-0.155681174702345,1,0.07053886775661809,0.2894225116268476,1,0.05834483463681447,-0.05816139192541403,1,0.06947107776515928,0.23856787598779494,1,0.05694544133798002,-0.023803272650293472,1,0.04314459442713874,-0.4902906432232328,1,0.05676287231586237,-0.022249060557329337,1
ENSG00000214193,SH3D21,0.0013341092845193187,2.1336325559302995,0.9723873570851563,0,-0.4191984568453986,1,0,0.4853811814157609,1,0,0.32480027363187247,1,0.0037963627558653345,3.825862454265275,0.9741277748011388,0,1.3256262923377946,1,0,2.5096521964124126,1
ENSG00000142694,EVA1B,0.006670546422596593,0.920638832596099,0.9723873570851563,0.0033912917190681777,-0.29366757476153804,1,0.004488064202831882,0.2837473202461114,1,0.00612980097927876,0.7398377729107173,1,0.0037963627558653345,0.7103852368453394,1,0,-1.4292612098256745,1,0,-0.24523530575105568,1
ENSG00000196182,STK40,0.0033352732112982967,-0.9107615634281556,0.9723873570851563,0.004747808406695449,-0.3733947672322726,1,0.005610080253539853,0.025949562778464497,1,0.00612980097927876,0.1321551956894771,1,0.015185451023461338,1.6452902086234547,0.9763249100282224,0.011255111589688368,1.1329812143953992,1,0.01621796351881782,1.744117450049436,0.6488498278256414
ENSG00000181817,LSM10,0.0360209506820216,0.9549903373868771,0.6196170074831113,0.02306078368966361,0.023584032916351028,1,0.01683024076061956,-0.44535615614712487,1,0.0153245024481969,-0.6059370639310133,1,0.018981813779326673,-0.04860666365086619,1,0.01875851931614728,-0.20362677579707356,1,0.012163472639113364,-0.5564369940453595,1
ENSG00000116885,OSCP1,0.0006670546422596593,-1.151769662931951,1,0.002713033375254542,0.5808015431546032,1,0.003366048152123912,1.0259495627784636,1,0.00102163349654646,-0.37563944450922016,1,0.0037963627558653345,1.7103852368453385,1,0,-0.4817286297198091,1,0.012163472639113364,3.050220577775116,0.4786344465218448
ENSG00000116898,MRPS15,0.060034917803369336,0.31499770900669155,1,0.0610432509432272,0.34712919695215216,1,0.05497878648469056,0.1348839343316275,1,0.04801677433768362,-0.09586177484084857,1,0.026574539291057343,-0.8034941658143344,1,0.033765334769065104,-0.5863175309970092,1,0.00810898175940891,-2.14379004219151,0.6118128448427844
ENSG00000233621,LINC01137,0.01000581963389489,0.1911180505910579,1,0.009495616813390898,0.09537471598436031,1,0.006732096304247824,-0.3511200863013597,1,0.007151434475825219,-0.289909570483335,1,0.007592725511730669,0.24089995354411897,1,0.013130963521303097,0.7109164482225871,1,0.01621796351881782,1.1311405731586834,0.8128756951217091
ENSG00000163874,ZC3H12A,0.002001163926778978,-0.5387927860411992,1,0.0020347750314409067,-0.5066612980957377,1,0.005610080253539853,1.1634530865283983,1,0.00408653398618584,0.646728368519236,1,0,0.08889686009906939,1,0.005627555794844184,1.2381634510874564,1,0.004054490879704455,1.2617246829688273,1
ENSG00000163875,MEAF6,0.014675202129712505,0.07223201126615475,1,0.012886908532459076,-0.16335955241580802,1,0.01683024076061956,0.3356340619110796,1,0.01634613594474336,0.2829800979372461,1,0.007592725511730669,-0.3965299670711726,1,0.016882667384532552,0.3807678465302553,1,0.00810898175940891,-0.2977027256451912,1
ENSG00000163877,SNIP1,0.004002327853557956,0.10809746382316021,1,0.0020347750314409067,-0.878630075482695,1,0.003366048152123912,0.025949562778464497,1,0.00612980097927876,0.8842276822458919,1,0,-0.23303123478829324,1,0.011255111589688368,1.885053700951814,1,0,-0.1342039933623118,1
ENSG00000134697,GNL2,0.007337601064856252,-0.3899294001267153,1,0.008139100125763627,-0.21061183503397984,1,0.007854112354955794,-0.15847500835896344,1,0.01123796846201106,0.3862008182960164,1,0.015185451023461338,1.004832595310595,1,0.011255111589688368,0.46055587242390317,1,0.020272454398522273,1.3941749789924769,0.6662271371712235
ENSG00000116922,C1orf109,0.006003491780336934,0.4782807273177445,1,0.006782583438136355,0.7183050669045379,1,0.003366048152123912,-0.2695063207477073,1,0.00408653398618584,-0.05371134962185575,1,0,-0.4960656406220876,1,0.003751703863229456,0.10323387100134696,1,0.004054490879704455,0.6516712012848407,1
ENSG00000134690,CDCA8,0.014008147487452846,0.6505496692283552,0.9723873570851563,0.01356516687627271,0.5808015431546023,1,0.002244032101415941,-1.8365469134716,1,0.0102163349654646,0.08379217412807893,1,0.026574539291057343,1.629465241461772,0.9741277748011388,0,-2.628570018049081,1,0.004054490879704455,-0.42108514115047324,1
ENSG00000183317,EPHA10,0,0.5486700552091417,1,0,0.5808015431546014,1,0,1.485381181415761,1,0.00102163349654646,3.3248002736318725,1,0,3.410824954986431,1,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000185090,MANEAL,0.0026682185690386374,-0.7143643506246518,1,0.008139100125763627,1.281241261295694,1,0.004488064202831882,0.22234677558196836,1,0.00408653398618584,0.06176586779807991,1,0.007592725511730669,1.2953477375664955,1,0.001875851931614728,-0.4292612098256745,1,0,-0.2977027256451912,1
ENSG00000196449,YRDC,0.013341092845193187,0.3560249772667454,1,0.010852133501018168,-0.032175333736150336,1,0.013464192608495648,0.37846597749924893,1,0.01328123545510398,0.35079548216481715,1,0,-1.676637886263908,1,0.00937925965807364,-0.0666911304409652,1,0.004054490879704455,-0.5564369940453595,1
ENSG00000197982,C1orf122,0.05936786316110968,0.5567073742745601,0.9250336009654002,0.037304208909749954,-0.3465531550136314,1,0.04824669018044273,0.13103160883602172,1,0.04699514084113716,0.08497325895940477,1,0.02277817653519201,-0.8152431244934144,1,0.03939289056390929,-0.16330932060958503,1,0.028381436157931185,-0.5182538001574715,1
ENSG00000188786,MTF1,0.005336437138077275,0.13363255593029777,1,0.0033912917190681777,-0.5891234582877098,1,0.005610080253539853,0.31545617997344877,1,0.00204326699309292,-0.9971278212554884,1,0.0037963627558653345,0.4566286445995562,1,0.007503407726458912,0.8401994651675526,1,0.02432694527822673,2.6165674003289254,0.464313523066208
ENSG00000204084,INPP5B,0.004002327853557956,-0.3988625248967228,1,0.006782583438136355,0.5166712057348875,1,0.003366048152123912,-0.4215094141927569,1,0.00408653398618584,-0.21125262660833588,1,0.018981813779326673,2.1884325336499835,0.9741277748011388,0.003751703863229456,-0.04360751732792423,1,0.00810898175940891,1.1404183867466937,0.993734976361402
ENSG00000183431,SF3A3,0.02001163926778978,-0.14098982417870776,1,0.03187814215924087,0.7907246125288347,1,0.01795225681132753,-0.26004599149864127,1,0.0204326699309292,-0.06424201711402677,1,0.007592725511730669,-1.0042125442924128,1,0.020634371247762007,0.01577102975100786,1,0.012163472639113364,-0.4790324903597529,1
ENSG00000183386,FHL3,0.004002327853557956,1.3560249772667463,0.9479334964980575,0,-2.2265533789030023,1,0.004488064202831882,1.4853811814157627,1,0.00204326699309292,0.32480027363187425,1,0.0037963627558653345,1.7103852368453385,1,0,-0.4817286297198091,1,0,0.7022972743548088,1
ENSG00000183520,UTP11,0.014675202129712505,-0.17569550217743046,1,0.017634716939154523,0.16576404387575927,1,0.01683024076061956,0.1103417500688364,1,0.0204326699309292,0.43171547754838535,1,0.011389088267596005,-0.15903065334451671,1,0.015006815452917825,0.003698197450432872,1,0.012163472639113364,-0.06020341191853529,1
ENSG00000224592,MIR3659HG,0,0.5486700552091417,1,0.0006782583438136355,2.5808015431546014,1,0,1.485381181415761,1,0,1.3248002736318725,1,0,3.410824954986431,1,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000116954,RRAGC,0.007337601064856252,0.2756515608027259,1,0.008139100125763627,0.4738863392380903,1,0.003366048152123912,-0.7240721842131883,1,0.00817306797237168,0.4947252750741855,1,0,-0.9111031399009306,1,0.007503407726458912,0.4776293857828442,1,0.004054490879704455,0.22424997755016474,1
ENSG00000228436,AL139260.1,0.0026682185690386374,0.411166531459207,1,0.002713033375254542,0.4432980194046685,1,0.002244032101415941,0.36990396399582615,1,0,-1.5820903219766453,1,0.011389088267596005,2.825862454265275,0.9741277748011388,0.001875851931614728,0.5182713702801909,1,0,0.6027616008038947,1
ENSG00000214114,MYCBP,0.024681021763607393,1.1241722266812317,0.5121989091799932,0.014243425220086346,-0.025856028665872444,1,0.011220160507079706,-0.3405894188091896,1,0.0102163349654646,-0.5011703265930771,1,0.011389088267596005,0.0014340188487294014,1,0.00937925965807364,-0.46445063828797384,1,0.004054490879704455,-0.9332912994363154,1
ENSG00000131233,GJA9,0.0006670546422596593,2.5486700552091417,0.9723873570851563,0,0.5808015431546014,1,0,1.485381181415761,1,0,1.3248002736318725,1,0,3.410824954986431,1,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000158315,RHBDL2,0.0006670546422596593,-0.7732580396782218,1,0.002713033375254542,1.0953747159843612,1,0.003366048152123912,1.4853811814157618,1,0.00204326699309292,0.7398377729107182,1,0,0.9513933363491347,1,0,-0.1338053262995036,1,0,1.0502205777751161,1
ENSG00000174574,AKIRIN1,0.022679857836828417,0.12336422047647044,1,0.02441730037729088,0.26669295272653937,1,0.024684353115575354,0.2810226829095752,1,0.01941103643438274,-0.12145595625769001,1,0.011389088267596005,-0.5549593296756559,1,0.01875851931614728,-0.09758513838674876,1,0.012163472639113364,-0.45613208824967444,1
ENSG00000168653,NDUFS5,0.23213501550636145,0.3250970323003539,0.9831479347069064,0.18923407792400432,-0.07781799929186217,1,0.2401114348515057,0.3433097539841121,1,0.1941103643438274,-0.024066893113489307,1,0.07213089236144136,-1.4271182869045953,1,0.193212748956317,-0.02378253897167415,1,0.03649041791734009,-2.3408472173457073,0.505340914074512
ENSG00000127603,MACF1,0.04469266103139718,-0.703717106425144,0.8726809007055998,0.06714757603754992,0.03483317404931041,1,0.043758625977610856,-0.6521223423341733,1,0.07968741273062388,0.3385621748763583,1,0.07592725511730669,0.26786700114438844,1,0.0806616330594333,0.342114415126364,1,0.178397598706996,1.5627134401638267,0.464313523066208
ENSG00000287422,AL442071.2,0.0006670546422596593,-0.03629244551201438,1,0.0006782583438136355,-0.004160957566554657,1,0.0011220160507079706,0.9004186806946048,1,0.00102163349654646,0.7398377729107164,1,0,1.6034700329288274,1,0.003751703863229456,2.58866069817159,1,0,1.7022972743548088,1
ENSG00000226438,AL442071.1,0,0.5486700552091417,1,0,0.5808015431546014,1,0,1.485381181415761,1,0,1.3248002736318725,1,0.0037963627558653345,5.410824954986431,0.9741277748011388,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000183682,BMP8A,0,0.5486700552091417,1,0.0006782583438136355,2.5808015431546014,1,0,1.485381181415761,1,0,1.3248002736318725,1,0,3.410824954986431,1,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000090621,PABPC4,0.022012803194568758,-0.18404606595570705,1,0.029843367127799964,0.4002292975127819,1,0.026928385216991296,0.1985000336275995,1,0.025540837413661498,0.10637675449837047,1,0.007592725511730669,-1.174137545734725,1,0.024386075110991466,0.0776987788942094,1,0.01621796351881782,-0.31816682820490705,1
ENSG00000228060,PABPC4-AS1,0,0.5486700552091417,1,0.0006782583438136355,2.5808015431546014,1,0,1.485381181415761,1,0,1.3248002736318725,1,0,3.410824954986431,1,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000163909,HEYL,0.0006670546422596593,0.5486700552091417,1,0,-0.7411265517327603,1,0,0.16345308652839918,1,0.00102163349654646,1.3248002736318725,1,0,2.0888968600990694,1,0,1.0036981974504329,1,0.00810898175940891,4.5096521964124126,0.47072850768994295
ENSG00000084072,PPIE,0.025348076405867056,0.5486700552091426,0.9723873570851563,0.021704267002036336,0.2328782397342959,1,0.02131830496345144,0.20739643411599662,1,0.01328123545510398,-0.5543453314937414,1,0.018981813779326673,0.201371589357481,1,0.00937925965807364,-0.8838270732911546,1,0.012163472639113364,-0.3105267660027753,1
ENSG00000116985,BMP8B,0,-1.2586848668484638,1,0.001356516687627271,0.8438359489883958,1,0.0011220160507079706,0.9004186806946048,1,0.00306490048963938,2.3248002736318734,1,0,1.6034700329288274,1,0,0.5182713702801909,1,0,1.7022972743548088,1
ENSG00000198754,OXCT2,0,0.5486700552091417,1,0,0.5808015431546014,1,0,1.485381181415761,1,0.00102163349654646,3.3248002736318725,1,0,3.410824954986431,1,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000284719,AL033527.4,0,-0.03629244551201438,1,0.0006782583438136355,1.5808015431546014,1,0,0.9004186806946048,1,0,0.7398377729107164,1,0,2.825862454265275,1,0,1.7406637916166385,1,0.004054490879704455,4.5096521964124126,0.5753715460238229
ENSG00000043514,TRIT1,0.006003491780336934,-0.3388552155324449,1,0.005426066750509084,-0.49720096884667075,1,0.006732096304247824,-0.029191991413997087,1,0.01123796846201106,0.7804797574080631,1,0.026574539291057343,2.1254227361241833,0.9741277748011388,0.005627555794844184,-0.1006384623643033,1,0.004054490879704455,0.017799100082737773,1
ENSG00000116990,MYCL,0,0.5486700552091417,1,0,0.5808015431546014,1,0.0011220160507079706,3.485381181415761,1,0,1.3248002736318725,1,0,3.410824954986431,1,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000168389,MFSD2A,0.0006670546422596593,0.22674196032177818,1,0.0006782583438136355,0.2588734482672397,1,0.002244032101415941,2.0703436821369188,1,0,-0.2601622270892836,1,0,1.825862454265275,1,0.001875851931614728,2.003698197450433,1,0,1.9246896956912565,1
ENSG00000131236,CAP1,0.0640372456569273,0.2843967527419897,1,0.04747808406695449,-0.2862596250272693,1,0.05946685068752244,0.1317442268010609,1,0.06844944426861282,0.37884011334476275,1,0.026574539291057343,-0.9200919231281857,1,0.05064800215359766,-0.10542352492968021,1,0.03243592703763564,-0.6468522892675779,1
ENSG00000131238,PPT1,0.008671710349375571,-0.0015270273513383614,1,0.011530391844831804,0.5412731789679652,1,0.005610080253539853,-0.5443661619782905,1,0.01225960195855752,0.6329225689942053,1,0.007592725511730669,0.29534773756649546,1,0.007503407726458912,0.0036981974504319837,1,0,-1.2452353057510557,1
ENSG00000117000,RLF,0.008671710349375571,-0.6439750227332546,0.9723873570851563,0.014921683563899982,0.3230037856869563,1,0.013464192608495648,0.16345308652839918,1,0.01634613594474336,0.4815257773193258,1,0.011389088267596005,0.2013715893574819,1,0.011255111589688368,-0.016765905109282997,1,0.01621796351881782,0.6417557324197585,1
ENSG00000259943,AL050341.2,0.0013341092845193187,0.32627763387269404,1,0,-1.5891234582877107,1,0.003366048152123912,1.9004186806946057,1,0.00204326699309292,1.1024078522954266,1,0,1.240899953544119,1,0.001875851931614728,1.3256262923377946,1,0,1.3397271949701004,1
ENSG00000084073,ZMPSTE24,0.01000581963389489,-0.7367321636531061,0.9723873570851563,0.018991233626781796,0.4164147252537207,1,0.01795225681132753,0.306057481971199,1,0.0204326699309292,0.5272931375306165,1,0.026574539291057343,0.9845602002843332,1,0.00937925965807364,-0.5488428255783457,1,0.004054490879704455,-1.0139097596446005,1
ENSG00000049089,COL9A2,0,0.5486700552091417,1,0,0.5808015431546014,1,0,1.485381181415761,1,0.00102163349654646,3.3248002736318725,1,0,3.410824954986431,1,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000084070,SMAP2,0.004669382495817615,-0.20621744695432653,1,0.004069550062881813,-0.4191984568453977,1,0.004488064202831882,-0.09958131930539427,1,0.01123796846201106,1.3862008182960164,1,0,-0.676637886263908,1,0.007503407726458912,0.7406637916166385,1,0.004054490879704455,0.46525807705395916,1
ENSG00000187801,ZFP69B,0.0006670546422596593,0.5486700552091417,1,0.001356516687627271,1.5808015431546014,1,0,0.16345308652839918,1,0,0.002872178744510734,1,0.0037963627558653345,3.410824954986431,0.9875638633654359,0,1.0036981974504329,1,0,2.187724101525051,1
ENSG00000260920,AL031985.3,0.0013341092845193187,2.1336325559302995,0.9723873570851563,0,-0.4191984568453986,1,0.0011220160507079706,1.9004186806946048,1,0,0.32480027363187247,1,0,2.410824954986431,1,0,1.3256262923377946,1,0,2.5096521964124126,1
ENSG00000238287,AL603839.3,0.0013341092845193187,0.13363255593029955,1,0.002713033375254542,1.3177671373208089,1,0,-0.8365469134716008,1,0.00102163349654646,0.15487527218956032,1,0.007592725511730669,2.995787455707587,0.9741277748011388,0,0.003698197450432872,1,0,1.1877241015250508,1
ENSG00000164002,EXO5,0.0006670546422596593,1.5486700552091417,1,0,-0.004160957566554657,1,0,0.9004186806946048,1,0.00102163349654646,2.3248002736318725,1,0,2.825862454265275,1,0,1.7406637916166385,1,0,2.9246896956912565,1
ENSG00000117010,ZNF684,0.002001163926778978,1.9637075544879856,0.9680117832218637,0,-1.0041609575665547,1,0,-0.09958131930539516,1,0,-0.2601622270892836,1,0.007592725511730669,3.995787455707587,0.9741277748011388,0,0.7406637916166385,1,0,1.9246896956912565,1
ENSG00000117016,RIMS3,0.0006670546422596593,1.5486700552091417,1,0.0006782583438136355,1.5808015431546014,1,0,0.9004186806946048,1,0,0.7398377729107164,1,0,2.825862454265275,1,0,1.7406637916166385,1,0,2.9246896956912565,1
ENSG00000237899,AL031289.1,0,-0.03629244551201438,1,0.0006782583438136355,1.5808015431546014,1,0,0.9004186806946048,1,0.00102163349654646,2.3248002736318725,1,0,2.825862454265275,1,0,1.7406637916166385,1,0,2.9246896956912565,1
ENSG00000272145,NFYC-AS1,0,-0.4513299447908583,1,0.0006782583438136355,0.9958390424334453,1,0,0.4853811814157609,1,0,0.32480027363187247,1,0.007592725511730669,4.995787455707587,0.9741277748011388,0,1.3256262923377946,1,0,2.5096521964124126,1
ENSG00000066136,NFYC,0.02067869391004944,0.05681695887946692,1,0.0305216254716136,0.8564359857680302,1,0.01683024076061956,-0.24253927314743784,1,0.0102163349654646,-1.0101839740809355,1,0.030370902046922676,0.7605709940135563,1,0.015006815452917825,-0.3246276686350802,1,0.012163472639113364,-0.37299085294942813,1
ENSG00000117013,KCNQ4,0,-0.4513299447908583,1,0.001356516687627271,2.1657640438757575,1,0,0.4853811814157609,1,0,0.32480027363187247,1,0,2.410824954986431,1,0,1.3256262923377946,1,0.004054490879704455,3.9246896956912565,0.6484573385607387
ENSG00000179862,CITED4,0.03735505996654092,0.5111953497904791,0.9723873570851563,0.018991233626781796,-0.7411265517327594,1,0.031416449419823175,0.16345308652839918,1,0.03882207286876548,0.5333868954432912,1,0.015185451023461338,-0.6681263864083906,1,0.03001363090583565,0.11846838469650756,1,0.00810898175940891,-1.3232378177523287,0.9926794832778494
ENSG00000171793,CTPS1,0.0360209506820216,-0.08782274615209573,1,0.026452075408731787,-0.6364291730660669,1,0.02019628891274347,-0.9601782626399782,1,0.07355761175134512,1.2572369898192393,0.3737160960975407,0.04175999031451868,0.2543204693064407,1,0.026261927042606194,-0.4885823007608714,1,0.06487185407527128,0.8897559055818696,0.709456057788779
ENSG00000281207,SLFNL1-AS1,0.0033352732112982967,-1.3899294001267153,0.7908073944677005,0.010852133501018168,0.5389813674599759,1,0.004488064202831882,-0.7472795753745132,1,0.01736776944128982,1.4072624338238464,1,0.015185451023461338,1.178164198196157,1,0,-2.3467990496337015,1,0.01621796351881782,1.2769914396221385,0.7690356342266209
ENSG00000171790,SLFNL1,0.006003491780336934,0.28563564937534824,1,0.0020347750314409067,-1.3260890524539164,1,0.003366048152123912,-0.4215094141927569,1,0.01123796846201106,1.4503311557157321,1,0.011389088267596005,1.5039343593779124,1,0,-1.7187678270206588,1,0.012163472639113364,1.6027616008038947,0.7520736823718944
ENSG00000010803,SCMH1,0.024681021763607393,-0.9913049907387048,0.6499924891556251,0.04476505069169995,0.06192823289121918,1,0.02356233706486738,-0.9439304488452,1,0.05210330832386946,0.3317530342736399,1,0.06833452960557602,0.7518618728214981,1,0.061903113743286026,0.5993079423710972,1,0.1256892172708381,1.6831037091214975,0.45330732553125846
ENSG00000204060,FOXO6,0.0006670546422596593,0.5486700552091417,1,0.0006782583438136355,0.5808015431546014,1,0.0011220160507079706,1.485381181415761,1,0,0.002872178744510734,1,0.0037963627558653345,3.410824954986431,0.9914829785284858,0,1.0036981974504329,1,0,2.187724101525051,1
ENSG00000229901,AC093151.2,0,0.5486700552091417,1,0.0006782583438136355,2.5808015431546014,1,0,1.485381181415761,1,0,1.3248002736318725,1,0,3.410824954986431,1,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000127129,EDN2,0,0.5486700552091417,1,0,0.5808015431546014,1,0.0011220160507079706,3.485381181415761,1,0,1.3248002736318725,1,0,3.410824954986431,1,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000127124,HIVEP3,0.004669382495817615,-1.9904887558988893,0.2751212671871644,0.014243425220086346,-0.2635475863852026,1,0.010098144456371735,-0.7004853638955719,1,0.03167063839294026,1.2162758168537042,1,0.053149078582114685,1.891450795892852,0.9741277748011388,0.016882667384532552,0.13975974702646088,1,0.03243592703763564,1.1560152417977116,0.6567679381800435
ENSG00000287587,AL158216.1,0,-0.03629244551201438,1,0,-0.004160957566554657,1,0,0.9004186806946048,1,0.00204326699309292,3.9097627743530303,1,0,2.825862454265275,1,0,1.7406637916166385,1,0,2.9246896956912565,1
ENSG00000044012,GUCA2B,0,0.5486700552091417,1,0.0006782583438136355,2.5808015431546014,1,0,1.485381181415761,1,0,1.3248002736318725,1,0,3.410824954986431,1,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000198815,FOXJ3,0.006003491780336934,-1.9873828450310675,0.18914046851937213,0.02916510878398633,0.6826811571738167,1,0.01683024076061956,-0.29597853210889813,1,0.02145430342747566,0.08379217412807893,1,0.03416726480278801,0.8747720547462219,1,0.024386075110991466,0.3256262923377946,1,0.05676287231586237,1.622126925670826,0.4786344465218448
ENSG00000227527,AC096540.1,0,0.5486700552091417,1,0.0006782583438136355,2.5808015431546014,1,0,1.485381181415761,1,0,1.3248002736318725,1,0,3.410824954986431,1,0,2.3256262923377946,1,0,3.5096521964124126,1
ENSG00000177181,RIMKLA,0.0006670546422596593,-0.9107615634281565,1,0,-2.0041609575665547,1,0.005610080253539853,2.262988760079314,1,0.00102163349654646,-0.13463134500542395,1,0.0037963627558653345,1.9513933363491347,1,0.003751703863229456,1.5886606981715898,1,0.004054490879704455,2.050220577775116,0.9219084255089496
ENSG00000066185,ZMYND12,0,-0.03629244551201438,1,0.0006782583438136355,1.5808015431546014,1,0.0011220160507079706,2.485381181415761,1,0,0.7398377729107164,1,0,2.825862454265275,1,0,1.7406637916166385,1,0,2.9246896956912565,1
ENSG00000127125,PPCS,0.0180104753410108,-0.13582811906292935,1,0.025095558721104513,0.5068009617108258,1,0.02131830496345144,0.1925994321879161,1,0.0153245024481969,-0.3476250683396218,1,0.015185451023461338,-0.0874259125413932,1,0.024386075110991466,0.4325414962543066,1,0.004054490879704455,-1.3483287987151593,1
ENSG00000186409,CCDC30,0.0033352732112982967,-0.6212549462331705,1,0.00610432509432272,0.3791676819849519,1,0.004488064202831882,-0.0000456457544801836,1,0.00408653398618584,-0.16062655353836774,1,0.007592725511730669,1.0888968600990685,1,0.005627555794844184,0.46764529721022274,1,0.01621796351881782,2.0242253692421714,0.5502358779018424
ENSG00000171960,PPIH,0.027349240332646033,0.6555852591256537,0.9096702175852012,0.01695645859534089,-0.2733475903819427,1,0.013464192608495648,-0.5556460868442938,1,0.02758410440675442,0.608593239632464,1,0.007592725511730669,-0.8745772638758167,1,0.016882667384532552,-0.1338053262995027,1,0.00810898175940891,-0.7757500224498362,1
ENSG00000285728,AC098484.4,0,-0.7732580396782218,1,0.0006782583438136355,0.5808015431546014,1,0,0.16345308652839918,1,0,0.002872178744510734,1,0.007592725511730669,4.410824954986431,0.9741277748011388,0,1.0036981974504329,1,0.004054490879704455,3.5096521964124126,0.6903752332003846
ENSG00000065978,YBX1,0.4776111238579161,0.5709749906398665,0.8078502468157298,0.3818594475670768,0.10840595373341544,1,0.30406634974186003,-0.28591407726932005,1,0.37391785973600433,0.06143831755467266,1,0.11768724543182538,-1.623286191110161,0.9875638633654359,0.28512949360543866,-0.3653530965542304,1,0.11352574463172474,-1.6685404210134998,0.7102039832962006
ENSG00000117385,P3H1,0.0013341092845193187,-1.6212549462331696,0.8428040233646915,0.004747808406695449,0.12136992451730588,1,0.004488064202831882,0.16345308652839918,1,0.00817306797237168,1.1024078522954257,1,0.011389088267596005,1.7103852368453394,0.9941829106353358,0.001875851931614728,-0.48172862971981,1,0.012163472639113364,1.8092124782713208,0.6958898071401434
ENSG00000164008,C1orf50,0.006003491780336934,0.7006731486541922,1,0.004069550062881813,-0.004160957566553769,1,0.002244032101415941,-0.5735125076378065,1,0.007151434475825219,1.0028721787445116,1,0,-0.3440625471770371,1,0.003751703863229456,0.2667326032842263,1,0,-0.24523530575105568,1
ENSG00000274386,TMEM269,0,-1.4513299447908583,0.9723873570851563,0,-1.4191984568453986,1,0,-0.5146188185842391,1,0.00306490048963938,2.0028721787445116,1,0,1.4108249549864311,1,0.005627555794844184,3.0036981974504338,1,0.004054490879704455,2.702297274354809,0.8473335081690118
ENSG00000177868,SVBP,0.006670546422596593,-0.6643236681250562,0.9931324345498327,0.010173875157204533,0.05723958709759014,1,0.012342176557787677,0.42648749236219263,1,0.01328123545510398,0.547192694968321,1,0.015185451023461338,0.8998630357090525,1,0.00937925965807364,0.10323387100134696,1,0.00810898175940891,0.21197164777172794,1
ENSG00000164010,ERMAP,0.002001163926778978,0.22674196032177818,1,0.001356516687627271,-0.29366757476153893,1,0.0011220160507079706,-0.09958131930539516,1,0.0051081674827323,1.9097627743530294,1,0,0.7103852368453385,1,0.001875851931614728,0.7406637916166385,1,0,0.8092124782713199,1
ENSG00000228192,AL512353.1,0,-0.03629244551201438,1,0,-0.004160957566554657,1,0.0011220160507079706,2.485381181415761,1,0.00102163349654646,2.3248002736318725,1,0,2.825862454265275,1,0,1.7406637916166385,1,0,2.9246896956912565,1
ENSG00000164011,ZNF691,0.0013341092845193187,0.5486700552091435,1,0.0020347750314409067,1.2588734482672397,1,0.0011220160507079706,0.6780262593581572,1,0.00102163349654646,0.5174453515742687,1,0,1.4108249549864311,1,0,0.3256262923377946,1,0,1.5096521964124126,1
ENSG00000117394,SLC2A1,0.013341092845193187,-0.16753697879026763,1,0.01356516687627271,-0.13540549084480613,1,0.012342176557787677,-0.21505853672533082,1,0.01634613594474336,0.22243855600219575,1,0.03416726480278801,1.410824954986432,0.9741277748011388,0.015006815452917825,0.15570129089548246,1,0.01621796351881782,0.42218935516207345,1
ENSG00000227533,SLC2A1-AS1,0,-1.2586848668484638,1,0.0006782583438136355,-0.004160957566554657,1,0.002244032101415941,1.748415587249557,1,0,-0.48255464842573126,1,0.0037963627558653345,2.825862454265275,1,0,0.5182713702801909,1,0.00810898175940891,3.772686602246207,0.4980686144535965
