Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value
ENSG00000133103,COG6,0.00872376907703489,1.2347136284003453,1,0.0019909868915358128,-1.2685568851246511,0.8930571474102758,0.00328689584258839,-0.36247627572241115,1,0.003595580466469917,-0.2105798157489378,1,0,-0.5899449827275198,1,0.007727342735813767,0.9391690671480903,1,0.012582281625283024,1.7530331406243223,0.7020071467587615,0,7.212876913535385,1
ENSG00000215483,LINC00598,0.0006231263626453493,0.09335777915480392,1,0,-1.0461644637882035,1,0.0010956319475294632,1.1229505514478308,1,0,0.01181260558750985,1,0.0036807552675045463,3.0423232327719933,0.9876089413021357,0,0.7871659737030399,1,0.008388187750188684,4.145350563403084,0.49646219667814545,0,9.582110723201103,1
ENSG00000150907,FOXO1,0.004985010901162794,-0.11522884265661393,1,0.0039819737830716255,-0.4612019630670474,1,0.0021912638950589264,-0.9701588529436505,1,0.007191160932939834,0.5967751063086659,1,0.014723021070018185,1.7792888269382,0.9383357236015583,0.005795507051860325,0.4179321640373219,1,0.016776375500377368,1.9754255619607708,0.5904739997330648,0,7.0796103826719206,1
ENSG00000102738,MRPS31,0.01744753815406978,0.5453464146065379,1,0.011945921349214876,-0.19055437312337808,1,0.014243215317883024,0.16477072714245722,1,0.009588214577253113,-0.4231244511290386,1,0.0073615105350090925,-0.35456691979659105,1,0.017386521155580977,0.5241315678692464,1,0.008388187750188684,-0.15843018477401927,1,0,5.827223221037635,1
ENSG00000102743,SLC25A15,0.005608137263808144,0.4892864554859431,1,0.003318311485893021,-0.3998014184029044,1,0.005478159737647316,0.5062791909993365,1,0.007191160932939834,0.9446984097289723,1,0.0036807552675045463,0.6093638254958869,1,0,-1.4352264476334078,1,0.004194093875094342,0.8055005605184578,1,0,7.359718301864656,1
ENSG00000120690,ELF1,0.023678801780523274,0.05683190312969,1,0.016591557429465106,-0.5809412073411426,0.9880445763872923,0.01314758337035356,-0.8319615590236316,1,0.027566116909602697,0.3362475560854472,1,0.04416906321005456,1.0874111223005318,0.9383357236015583,0.034773042311161954,0.7131653922592633,1,0.037746844875849075,0.8710889021460346,0.8189601501492044,0,5.058548767144091,1
ENSG00000120688,WBP4,0.024301928143168623,0.4892864554859431,1,0.01725521972664371,-0.18204789186997772,1,0.01753011116047141,-0.09701513249407778,1,0.0215734827988195,0.2447897775651242,1,0.014723021070018185,-0.1082364438033876,1,0.017386521155580977,-0.03386388525164019,1,0.008388187750188684,-0.674828399012104,1,0,5.321583172977885,1
ENSG00000165572,KBTBD6,0.0031156318132267466,1.4152858740421657,1,0.0019909868915358128,0.5387980369329526,1,0.0010956319475294632,0.12295055144783085,1,0.001198526822156639,0.2748470114213042,1,0,0.9048197090220587,1,0,-0.08730314421310048,1,0,1.1009564440446287,1,0,8.707641605284962,1
ENSG00000278390,AL354696.2,0.0012462527252906986,0.67832027987596,1,0.0013273245943572086,0.8018324427667469,1,0,-0.36247627572241115,1,0.001198526822156639,1.0118126055875099,1,0,1.5568964056017514,1,0.0019318356839534416,1.7871659737030399,1,0,1.7530331406243231,1,0,9.359718301864655,1
ENSG00000120696,KBTBD7,0.0012462527252906986,-0.9066422208451961,1,0,-2.5486648043173865,0.6962457657095762,0.0010956319475294632,-0.5551213536648074,1,0.008389687755096473,2.274847011421304,0.8907622882906745,0,0.276788486409016,1,0.009659178419767208,2.372128474424197,1,0.004194093875094342,1.5603880626819269,1,0,8.07961038267192,1
ENSG00000120662,MTRF1,0.00810064271438954,0.8303233733210087,1,0.005309298377428834,0.008283320234172109,1,0.00657379168517678,0.4448786463351926,1,0.003595580466469917,-0.357421204078209,1,0.0036807552675045463,0.3198572083009017,1,0.0019318356839534416,-0.6722656449342574,1,0.004194093875094342,0.5159939433234735,1,0,7.0796103826719206,1
ENSG00000172766,NAA16,0.014955032703488382,0.8112145503733057,1,0.007300285268964647,-0.5486648043173874,1,0.008765055580235706,-0.1400838543859635,1,0.002397053644313278,-1.7251529885786958,1,0.02208453160502728,1.364251327659355,0.9383357236015583,0.015454685471627533,0.7871659737030408,1,0.008388187750188684,0.23845996779456513,1,0,6.212876913535385,1
ENSG00000102760,RGCC,0.0012462527252906986,1.4152858740421657,1,0.0006636622971786043,0.5387980369329526,1,0,0.12295055144783085,1,0,0.2748470114213042,1,0,2.0423232327719933,1,0.0019318356839534416,2.372128474424196,1,0,2.2384599677945634,1,0,9.845145129034897,1
ENSG00000102763,VWA8,0.029286939044331415,0.20583250841321554,1,0.010618596754857669,-1.5234862413213897,0.40957358648444747,0.021912638950589265,-0.27132838766421585,1,0.026367590087446057,0.032874221115339,1,0.05521132901256819,1.204379990880966,0.9383357236015583,0.03863671367906883,0.6559214404247875,1,0.07129959587660381,1.5907617117254458,0.49646219667814545,0,4.863292475745157,1
ENSG00000102780,DGKH,0.024925054505813973,0.41528587404216566,1,0.009954934457679063,-1.2026689494681948,0.6636939144087818,0.015338847265412486,-0.40311826021975783,1,0.014382321865879668,-0.4841448890749014,1,0.05521132901256819,1.6227843412582086,0.9383357236015583,0.027045699575348185,0.5241315678692464,1,0.046135032626037756,1.3509346970529776,0.5783754721063731,0,5.236335886359374,1
ENSG00000023516,AKAP11,0.013085653615552336,0.5171654880613792,1,0.009954934457679063,-0.015790814744685022,1,0.012051951422824097,0.3574158050848535,1,0.004794107288626556,-0.9392777939315442,1,0.014723021070018185,0.8281984274191458,1,0.005795507051860325,-0.5105145749376439,1,0.012582281625283024,0.6777450133200853,1,0,6.212876913535385,1
ENSG00000283554,LINC02341,0,0.41528587404216566,1,0.0006636622971786043,2.5387980369329526,0.9880445763872923,0,1.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000271216,LINC01050,0,0.41528587404216566,1,0,0.5387980369329526,1,0,1.4448786463351926,1,0.001198526822156639,3.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000120675,DNAJC15,0.0006231263626453493,0.8303233733210096,1,0.0006636622971786043,0.9538355362117965,1,0,0.4448786463351926,1,0,0.5967751063086659,1,0,2.364251327659355,1,0.0019318356839534416,2.78716597370304,1,0,2.560388062681927,1,0,10.167073223922259,1
ENSG00000120658,ENOX1,0.004985010901162794,-0.3216797201240409,1,0.0019909868915358128,-1.5904849800120138,0.7477975854776763,0.010956319475294633,1.0969553429148862,1,0.005992634110783195,0.1373434876713686,1,0.0073615105350090925,0.779288826938199,1,0.005795507051860325,0.24284545747923048,1,0.025164563250566048,2.3677429847395315,0.49646219667814545,0,6.919145710478674,1
ENSG00000151773,CCDC122,0.011216274527616288,0.9627736693446591,1,0.00464563608025023,-0.6706553286959975,1,0.007669423632706243,0.23542528070624336,1,0.004794107288626556,-0.4032248936913341,1,0,-1.0951802909779413,1,0.0019318356839534416,-1.054136280277902,1,0.025164563250566048,2.1198154712959454,0.49646219667814545,0,6.707641605284962,1
ENSG00000179630,LACC1,0.0006231263626453493,0.09335777915480392,1,0.0013273245943572086,1.1237605376541087,1,0,-0.1400838543859635,1,0.001198526822156639,1.2748470114213042,1,0.0036807552675045463,3.0423232327719933,1,0,0.7871659737030399,1,0,1.9754255619607708,1,0,9.582110723201103,1
ENSG00000233725,NRAD1,0,-0.16967662667899042,1,0.0006636622971786043,1.5387980369329526,1,0.0010956319475294632,2.4448786463351926,1,0,1.0118126055875099,1,0,2.779288826938199,1,0,1.7871659737030399,1,0,2.975425561960771,1,0,10.582110723201103,1
ENSG00000226519,LINC00390,0,0.41528587404216566,1,0.0006636622971786043,2.5387980369329526,0.9880445763872923,0,1.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
