Feature
479,ENSG00000189108
480,ENSG00000145191
481,ENSG00000081307
482,ENSG00000140379
483,ENSG00000127554
484,ENSG00000182809
485,ENSG00000163617
486,ENSG00000163597
487,ENSG00000213339
488,ENSG00000083454
489,ENSG00000166454
490,ENSG00000203706
491,ENSG00000249199
492,ENSG00000239789
493,ENSG00000188015
494,ENSG00000034713
495,ENSG00000115762
496,ENSG00000019144
497,ENSG00000097021
498,ENSG00000170270
499,ENSG00000068383
500,ENSG00000263272
501,ENSG00000176890
502,ENSG00000232956
503,ENSG00000163170
504,ENSG00000113456
505,ENSG00000148926
506,ENSG00000119760
507,ENSG00000109445
508,ENSG00000109062
509,ENSG00000102119
510,ENSG00000135002
511,ENSG00000250365
512,ENSG00000214357
513,ENSG00000122034
514,ENSG00000197696
515,ENSG00000137720
516,ENSG00000115844
517,ENSG00000188785
518,ENSG00000051620
519,ENSG00000187186
520,ENSG00000203778
521,ENSG00000038358
522,ENSG00000167799
523,ENSG00000125841
524,ENSG00000123143
525,ENSG00000110921
526,ENSG00000257167
527,ENSG00000177337
528,ENSG00000119574
529,ENSG00000131459
530,ENSG00000179119
531,ENSG00000253982
532,ENSG00000075975
533,ENSG00000145337
534,ENSG00000137310
535,ENSG00000100425
536,ENSG00000105732
537,ENSG00000142208
538,ENSG00000126953
539,ENSG00000102977
540,ENSG00000076053
541,ENSG00000119328
542,ENSG00000115539
543,ENSG00000129474
544,ENSG00000057757
545,ENSG00000076248
546,ENSG00000179051
547,ENSG00000115816
548,ENSG00000167840
549,ENSG00000005206
550,ENSG00000185215
551,ENSG00000213930
552,ENSG00000165512
553,ENSG00000205250
554,ENSG00000175567
555,ENSG00000068120
556,ENSG00000124193
557,ENSG00000166562
558,ENSG00000088256
559,ENSG00000143157
560,ENSG00000037965
561,ENSG00000182195
562,ENSG00000237649
563,ENSG00000198720
564,ENSG00000285533
565,ENSG00000083099
566,ENSG00000168404
567,ENSG00000185236
568,ENSG00000122140
569,ENSG00000131470
570,ENSG00000144744
571,ENSG00000174370
572,ENSG00000069509
573,ENSG00000183087
574,ENSG00000102898
575,ENSG00000055070
576,ENSG00000153443
577,ENSG00000070010
578,ENSG00000149196
579,ENSG00000149357
580,ENSG00000116128
581,ENSG00000176209
582,ENSG00000259515
583,ENSG00000235106
584,ENSG00000141933
585,ENSG00000100104
586,ENSG00000105722
587,ENSG00000178719
588,ENSG00000134905
589,ENSG00000185522
590,ENSG00000182712
591,ENSG00000158483
592,ENSG00000140995
593,ENSG00000197019
594,ENSG00000204560
595,ENSG00000053371
596,ENSG00000167315
597,ENSG00000187778
598,ENSG00000134463
599,ENSG00000112679
600,ENSG00000171497
601,ENSG00000221909
602,ENSG00000131373
603,ENSG00000145919
604,ENSG00000160256
605,ENSG00000259772
606,ENSG00000134046
607,ENSG00000169446
608,ENSG00000145545
609,ENSG00000267673
610,ENSG00000287815
611,ENSG00000156162
612,ENSG00000274997
613,ENSG00000159840
614,ENSG00000284194
615,ENSG00000162191
616,ENSG00000137880
617,ENSG00000075914
618,ENSG00000214026
619,ENSG00000237310
620,ENSG00000253368
621,ENSG00000166925
622,ENSG00000141098
623,ENSG00000023697
624,ENSG00000128242
625,ENSG00000117602
626,ENSG00000275221
627,ENSG00000179085
628,ENSG00000134597
629,ENSG00000272702
630,ENSG00000107485
631,ENSG00000132376
632,ENSG00000119723
633,ENSG00000179933
634,ENSG00000088247
635,ENSG00000197734
636,ENSG00000134900
637,ENSG00000119777
638,ENSG00000079999
639,ENSG00000244405
640,ENSG00000177576
641,ENSG00000260442
642,ENSG00000035687
643,ENSG00000101166
644,ENSG00000178538
645,ENSG00000172889
646,ENSG00000136999
647,ENSG00000076351
648,ENSG00000132004
649,ENSG00000175348
650,ENSG00000132823
651,ENSG00000101546
652,ENSG00000152700
653,ENSG00000143224
654,ENSG00000187838
655,ENSG00000125971
656,ENSG00000136840
657,ENSG00000086065
658,ENSG00000136197
