Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value
ENSG00000149480,MTA2,0.0022636508718149686,0.22070850156980448,1,0.002882976124492032,0.6741266532932855,1,0,-1.4001238241600529,1,0.003911244158748397,1.3914399297515772,0.7572144498654847,0.0021255168540413876,0.3927660865764562,1
ENSG00000149499,EML3,0.00509321446158368,0.7352816743995616,0.9588878131728075,0.0023063808995936255,-0.6669102645417819,1,0.0032152927820705327,0.08530300301018823,1,0.0019556220793741984,-0.06799168888572105,1,0.0053137921351034696,0.807803585855301,1
ENSG00000149489,ROM1,0.0022636508718149686,2.542636596457168,0.5964260195468976,0.0005765952248984064,-0.06283894087292019,1,0,-0.17773140282360522,1,0,0.8064774290304211,1,0,-0.1921964141446999,1
ENSG00000149541,B3GAT3,0.024900159589964655,-0.06879811562517979,1,0.02248721377103785,-0.2644728020425715,1,0.03858351338484639,0.7340414141646585,1,0.023467464952490382,-0.05786747161201422,1,0.023380685394455265,-0.12806607672498327,1
ENSG00000089597,GANAB,0.02942746133359459,-0.2112423806453858,1,0.0357489039437012,0.1810866420131676,1,0.022507049474493727,-0.5762807793138798,1,0.046934929904980764,0.6174436046404033,0.647640254274372,0.03719654494572428,0.24076299313140748,1
ENSG00000185085,INTS5,0.003961389025676196,0.41335357951219986,1,0.0023063808995936255,-0.5064455923485358,1,0.006430585564141065,1.3076954243466368,1,0.0058668662381225955,1.2215149283092623,0.6956058647156589,0,-1.9995513362023027,1
ENSG00000278615,C11orf98,0.0005659127179537422,-0.10121959331755903,1,0.0017297856746952191,1.6741266532932855,1,0.0010717642606901776,1.0853030030101891,1,0,0.8064774290304211,1,0,-0.1921964141446999,1
ENSG00000214756,CSKMT,0.009054603487259874,0.022769123957894877,1,0.009225523598374502,0.06114977640253283,1,0.006430585564141065,-0.40012382416005376,1,0.013689354555619388,0.8064774290304193,0.7443617739574445,0.009564825843186244,0.19113222540680663,1
ENSG00000204922,UQCC3,0.06564587528263409,0.3428803715637492,0.9412372514258726,0.05765952248984064,0.06555159535017907,1,0.06109056285934012,0.16718001006459549,1,0.027378709111238776,-1.0100085047793126,0.5775869021583151,0.04569861236188984,-0.3177272962285578,1
ENSG00000162191,UBXN1,0.05432762092355925,0.23565884303577622,1,0.060542498614332675,0.47130977029359844,1,0.046085863209677634,-0.06997522246772281,1,0.017600598714367786,-1.410753287190249,0.43707824958666613,0.03613378651870359,-0.46663558325074206,1
ENSG00000177363,LRRN4CL,0,0.22070850156980448,1,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0.0010627584270206938,3.392766086576456,1
ENSG00000168000,BSCL2,0.027163810461779625,-0.19800465585243732,1,0.03286592781920917,0.18633281157912762,1,0.036439984863466036,0.3566050248275827,1,0.025423087031864577,-0.17624457953774453,1,0.02763171910253804,-0.10973425395272507,1
ENSG00000214753,HNRNPUL2,0.017543294256566005,-0.408648118509805,0.9827670750758575,0.026523380345326694,0.42136058291331935,1,0.020363520953113372,-0.0652566735651936,1,0.023467464952490382,0.20923659853082732,1,0.022317926967434572,0.08401338043682838,1
ENSG00000162222,TTC9C,0.01018642892316736,0.29871101357107754,1,0.009225523598374502,0.09862448182119543,1,0.011789406867591952,0.565928843916609,1,0.003911244158748397,-0.7240372876683594,0.9922517455130094,0.006376550562124163,-0.3848414920870944,1
ENSG00000185670,ZBTB3,0.0016977381538612266,0.898780406682441,1,0.0005765952248984064,-0.5482657680431622,1,0.0010717642606901776,0.5998761758399471,1,0,0.39143992975157715,1,0.0021255168540413876,1.3927660865764562,1
ENSG00000168002,POLR2G,0.05998674810309667,0.24792997030482855,1,0.045551022766974106,-0.3077259999964559,1,0.06537761990210082,0.36707397142556797,1,0.015644976634993587,-1.7054216095010126,0.32057654905912714,0.06482826404826232,0.35260896010447507,1
ENSG00000267811,AP001160.2,0.0022636508718149686,1.2207085015698045,0.9412372514258726,0.0005765952248984064,-0.7409108459855585,1,0.002143528521380355,1.1848386765611032,1,0.0019556220793741984,1.3914399297515772,0.936257852498092,0,-0.777158914865856,1
ENSG00000162227,TAF6L,0.0011318254359074843,-1.7178909537660525,0.6196596301900579,0.002882976124492032,-0.4778764401517641,1,0.006430585564141065,0.9666585065115694,1,0.0019556220793741984,-0.1935225709695798,1,0.010627584270206939,1.9453071096052357,0.6402186430229936
ENSG00000168569,TMEM223,0.0254660723079184,0.2848388389895202,1,0.024216999445733068,0.1775592685178431,1,0.022507049474493727,0.059307794477244435,1,0.011733732476245191,-0.7898898349629855,0.8484720866107526,0.019129651686372488,-0.20479645092433163,1
ENSG00000269176,AP001160.3,0.0005659127179537422,0.22070850156980448,1,0.0005765952248984064,0.25908915401444155,1,0.002143528521380355,2.407231097897551,1,0,1.0695118348642136,1,0,0.07083799168909444,1
ENSG00000185475,TMEM179B,0.04017980297471569,-0.22407634110309171,1,0.0449744275420757,0.0006274779704709132,1,0.057875270077269586,0.4538811911963716,1,0.03911244158748397,-0.16460987905434177,1,0.04569861236188984,0.04484278315614976,1
ENSG00000162231,NXF1,0.006790952615444906,0.39758626365388405,1,0.004612761799187251,-0.32587334670671453,1,0.00428705704276071,-0.22503711760196232,1,0.003911244158748397,-0.06799168888572105,1,0.00850206741616555,0.8078035858553019,1
ENSG00000162236,STX5,0.011318254359074843,-0.5162570925964021,0.9588878131728075,0.011531904497968128,-0.477876440151765,1,0.02143528521380355,0.6702655037313443,1,0.023467464952490382,0.8064774290304202,0.6323936477083314,0.018066893259351794,0.3728665291387525,1
ENSG00000256690,AP001160.1,0,0.22070850156980448,1,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0.0010627584270206938,3.392766086576456,1
ENSG00000133316,WDR74,0.027163810461779625,0.6455937868049952,0.7794494684753892,0.01729785674695219,-0.2945091757973799,1,0.023578813735183904,0.30143643387495356,1,0.009778110396870992,-0.8815785646548395,0.7436174041425152,0.015941376405310407,-0.3351543679867417,1
ENSG00000255717,SNHG1,0.011318254359074843,0.15359430571126698,1,0.008648928373476096,-0.3556206901007659,1,0.00857411408552142,-0.23019882271774073,1,0.015644976634993587,0.7540100091362847,0.7187703026873689,0.012753101124248326,0.39276608657645795,1
ENSG00000168003,SLC3A2,0.2427765560021554,0.20735011871478548,1,0.19950194781484862,-0.19542052426786105,1,0.18863050988147123,-0.2557339148248787,1,0.3735238171604719,0.8652667602380251,0.36227245892038706,0.16366479776118686,-0.489719196363783,1
ENSG00000133321,PLAAT4,0.0005659127179537422,-0.586646420487801,1,0.0017297856746952191,0.9371610591270798,1,0.002143528521380355,1.4072310978975509,1,0,0.39143992975157715,1,0.0010627584270206938,0.5854111645188524,1
ENSG00000133328,PLAAT2,0,0.22070850156980448,1,0,0.25908915401444155,1,0.0010717642606901776,3.407231097897551,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000176485,PLAAT3,0.03452067579517827,0.004979810514367244,1,0.03747868961839642,0.17420025642792858,1,0.05144468451312852,0.7273201931211322,1,0.011733732476245191,-1.4378297687344688,0.43707824958666613,0.025506202248496652,-0.46322361073202334,1
ENSG00000184743,ATL3,0.011318254359074843,-0.6907548238285388,0.8713295754467424,0.014991475847358566,-0.17584790270210693,1,0.020363520953113372,0.40723109789754997,1,0.015644976634993587,0.05357029099519206,1,0.026568960675517346,0.8837524390885996,1
ENSG00000256789,AP000753.2,0,0.22070850156980448,1,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0.0010627584270206938,3.392766086576456,1
ENSG00000133318,RTN3,0.05262988276969802,0.05419816454025739,1,0.05189357024085658,0.025416807811991404,1,0.03215292782070533,-0.7366046746761015,1,0.06062428446060015,0.29868278883172295,0.93971594961478,0.06270274719422093,0.36301874318240523,1
ENSG00000188070,C11orf95,0.0016977381538612266,0.6357460008486484,1,0.0005765952248984064,-0.7409108459855585,1,0.002143528521380355,1.1848386765611032,1,0,0.22151492830926323,1,0.0021255168540413876,1.1703736652400085,1
ENSG00000168005,SPINDOC,0.009054603487259874,0.022769123957894877,1,0.008648928373476096,-0.06283894087292019,1,0.0075023498248312425,-0.17773140282360522,1,0.011733732476245191,0.5840850076939716,0.8860715505686293,0.010627584270206939,0.3603446088840796,1
ENSG00000072518,MARK2,0.01018642892316736,-0.9743074808353382,0.6726062409382781,0.023640404220834663,0.6514065767932014,1,0.01286117112828213,-0.4314879950693893,1,0.031289953269987174,1.0031693400355177,0.46482636142263617,0.018066893259351794,0.10325946938147279,1
ENSG00000167771,RCOR2,0,-0.7792914984301955,1,0.0017297856746952191,3.2590891540144415,1,0,0.40723109789755085,1,0,1.3914399297515772,1,0,0.3927660865764562,1
ENSG00000110583,NAA40,0.004527301743629937,-0.4167214190454871,1,0.00807233314857769,0.706548130985662,1,0,-2.7626939035447613,1,0.009778110396870992,1.0222061200858574,0.7205293631843042,0.00850206741616555,0.7553361659611655,1
ENSG00000176340,COX8A,0.22976056348921933,0.4696333079881625,0.8100307025637288,0.18508706719238846,0.0012913965467946653,1,0.2100657950952748,0.22353904520230827,1,0.04302368574623237,-2.1470442519119017,0.1701560938951921,0.1540999719180006,-0.30310572788292056,1
ENSG00000167770,OTUB1,0.047536668308114344,0.6643151530454192,0.711902129143942,0.035172308718802794,0.0038320987723672317,1,0.031081163560015147,-0.1777314028236061,1,0.021511842873116183,-0.6529541896068771,0.8710713300905346,0.02444344382147596,-0.561430223810417,1
ENSG00000133315,MACROD1,0.007356865333398648,-0.14186157781490394,1,0.009225523598374502,0.30215787590632726,1,0.009645878346211598,0.40723109789754997,1,0.007822488317496793,0.22151492830926323,1,0.006376550562124163,-0.22614374606803622,1
ENSG00000256824,AP000721.2,0,-1.3642539991513516,1,0.0005765952248984064,-0.06283894087292019,1,0.002143528521380355,1.992193598618707,1,0.003911244158748397,2.9764024304727332,0.4593699051692332,0,-0.1921964141446999,1
ENSG00000126500,FLRT1,0,-0.3642539991513516,1,0,-0.32587334670671453,1,0,0.8222685971763948,1,0.0019556220793741984,3.391439929751577,0.5616995540607415,0.0010627584270206938,2.392766086576456,1
ENSG00000256341,AP006333.1,0.0011318254359074843,0.8056710022909606,1,0.0011531904497968128,0.8440516547355976,1,0,-0.17773140282360522,1,0,0.8064774290304211,1,0.0010627584270206938,1.0708379916890944,1
ENSG00000168439,STIP1,0.10356202738553481,0.3433910213446332,0.9412372514258726,0.11128287840539244,0.5014499915834856,1,0.06430585564141066,-0.5106545049689015,1,0.03911244158748397,-1.184909440664872,0.469537051518253,0.0680165393293244,-0.4209164554531579,1
ENSG00000149781,FERMT3,0.0011318254359074843,0.8056710022909606,1,0.0005765952248984064,-0.06283894087292019,1,0,-0.17773140282360522,1,0.003911244158748397,2.9764024304727332,0.43707824958666613,0,-0.1921964141446999,1
ENSG00000149743,TRPT1,0.005659127179537421,-0.12721480185050194,1,0.007495737923679283,0.4225878862973209,1,0.00428705704276071,-0.3583036484654265,1,0.003911244158748397,-0.1935225709695798,1,0.00850206741616555,0.6558004924102514,1
ENSG00000149761,NUDT22,0.027163810461779625,0.9285277500764941,0.5512812996272501,0.014991475847358566,-0.343575348440174,1,0.01714822817104284,-0.028868016909123106,1,0.0058668662381225955,-1.322805587914547,0.5358690789224448,0.014878617978289713,-0.25493216949266184,1
ENSG00000256116,AP001453.1,0.0005659127179537422,-0.10121959331755903,1,0.0005765952248984064,-0.06283894087292019,1,0.002143528521380355,1.992193598618707,1,0.0019556220793741984,2.0695118348642136,0.8077425100980922,0,-0.1921964141446999,1
ENSG00000110011,DNAJC4,0.008488690769306133,-0.5866464204877992,0.9412372514258726,0.010378714048171315,-0.220903787105172,1,0.020363520953113372,1.0287194746438209,1,0.003911244158748397,-1.1321220263054368,0.66106989958899,0.0170041348323311,0.6988692143021371,1
ENSG00000173511,VEGFB,0.021504683282242202,0.01425762410237752,1,0.0270999755702251,0.5042016518509733,1,0.019291756692423195,-0.12620110218352387,1,0.007822488317496793,-1.240828285747937,0.5616995540607415,0.021255168540413878,0.03019600719174953,1
ENSG00000173486,FKBP2,0.006225039897491164,0.8987804066824419,0.9056046785703863,0.0034595713493904383,-0.25548401881531646,1,0.00428705704276071,0.2697275741476153,1,0.0019556220793741984,-0.2524162600231481,1,0.0031882752810620816,-0.1307958694805551,1
ENSG00000173457,PPP1R14B,0.29031322431026974,0.577076873246368,0.680089942729608,0.2225657568107849,-0.005807995836542013,1,0.19827638822768284,-0.19699330498423873,1,0.08604737149246473,-1.4295899292031047,0.3548778448934871,0.19873582585286975,-0.1934748325189064,1
ENSG00000256940,PPP1R14B-AS1,0.012450079794982328,0.10041426785209318,1,0.01268509494776494,0.13879492029673024,1,0.013932935388972308,0.331942970593313,1,0.0058668662381225955,-0.7170845270265938,0.956590616721773,0.011690342697227633,0.04699124973472735,1
ENSG00000149782,PLCB3,0.004527301743629937,-0.0016839197666431716,1,0.004036166574288845,-0.20034246462285576,1,0.006430585564141065,0.6910240638981415,1,0.009778110396870992,1.3914399297515763,0.5122483267378638,0.0021255168540413876,-0.7771589148658551,1
ENSG00000002330,BAD,0.042443453846530664,0.4242418956549363,0.9412372514258726,0.0357489039437012,0.05645998749942294,1,0.031081163560015147,-0.16161173746032897,1,0.025423087031864577,-0.4011179903779478,1,0.028694477529558733,-0.2917320876956131,1
ENSG00000173264,GPR137,0.009620516205213616,-0.06879811562518068,1,0.00807233314857769,-0.38860910205467736,1,0.01714822817104284,1.0028408428182152,1,0.009778110396870992,0.1690475084151286,1,0.00850206741616555,-0.16522936654442955,1
ENSG00000182450,KCNK4,0,-0.7792914984301955,1,0,-0.7409108459855585,1,0.0032152927820705327,4.407231097897551,1,0,1.3914399297515772,1,0,0.3927660865764562,1
ENSG00000219435,CATSPERZ,0.003961389025676196,1.0507835001274914,0.9412372514258726,0.002882976124492032,0.3846200360983012,1,0,-1.5927689021024491,1,0.0019556220793741984,0.48454933414305756,1,0.0021255168540413876,0.17037366524000852,1
ENSG00000173153,ESRRA,0.009620516205213616,-0.3372869515510821,1,0.012108499722866534,0.1038109285365314,1,0.011789406867591952,0.10955054925686536,1,0.017600598714367786,0.7826306870760522,0.6854133988836423,0.011690342697227633,0.09508553793577246,1
ENSG00000173113,TRMT112,0.19920127671971724,0.5193259481652972,0.7686404582755952,0.14933816324868726,-0.10008598414168901,1,0.17791286727456945,0.22107978204065493,1,0.04106806366685817,-1.9709024335816947,0.1940713634459922,0.1349703202316281,-0.2492856063515192,1
ENSG00000126432,PRDX5,0.2280628253353581,0.6191767206308176,0.6127259026969547,0.1360764730760239,-0.45949791083691016,1,0.20792226657389443,0.33156682796547843,1,0.05475741822247755,-1.6989463067055293,0.2582439445248756,0.16366479776118686,-0.082653567238403,1
ENSG00000168071,CCDC88B,0.006790952615444906,0.4617166010735989,1,0.0069191426987808766,0.500097253518236,1,0.006430585564141065,0.40723109789755085,1,0,-1.6960229114987628,0.5616995540607415,0.0031882752810620816,-0.561430223810417,1
ENSG00000162302,RPS6KA4,0.006225039897491164,-0.0016839197666431716,1,0.00807233314857769,0.522123559848235,1,0.0075023498248312425,0.40723109789755085,1,0.0019556220793741984,-0.856487583692009,0.8988229559136889,0.0053137921351034696,-0.10973425395272507,1
ENSG00000168065,SLC22A11,0.0005659127179537422,0.6357460008486484,1,0.0005765952248984064,0.6741266532932855,1,0,0.40723109789755085,1,0,1.3914399297515772,1,0.0010627584270206938,1.8078035858553,1
ENSG00000068831,RASGRP2,0,-0.3642539991513516,1,0.0011531904497968128,2.8440516547355976,1,0,0.8222685971763948,1,0,1.806477429030421,1,0,0.8078035858553001,1
ENSG00000168066,SF1,0.05432762092355925,0.17676515398220793,1,0.061695689064129484,0.45173423195683693,1,0.028937635038634793,-0.8568763426014696,1,0.06062428446060015,0.341591380301014,0.8957641329053775,0.03613378651870359,-0.5113738980160267,1
ENSG00000269038,AP001462.1,0.0028295635897687106,1.2207085015698045,0.9412372514258726,0.002882976124492032,1.2590891540144415,1,0,-1.0522005207397456,1,0,-0.06799168888572105,1,0,-1.0666655320608402,1
ENSG00000168067,MAP4K2,0.0028295635897687106,-0.5866464204878001,1,0.005765952248984064,0.7185207726517389,1,0.0075023498248312425,1.1593035844539656,1,0.0058668662381225955,0.8678779736945632,0.9786495727445902,0,-2.3076736315646347,1
ENSG00000133895,MEN1,0.006790952615444906,0.27729202993617186,1,0.00807233314857769,0.6424177935659472,1,0.005358821303450887,-0.007806401381293071,1,0.0019556220793741984,-0.7784850716907359,0.8897571666752826,0.004251033708082775,-0.3296999378946337,1
ENSG00000171219,CDC42BPG,0.0005659127179537422,2.2207085015698045,0.9412372514258726,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000110047,EHD1,0.006225039897491164,-0.47973121657128814,1,0.011531904497968128,0.7445159811846827,1,0.010717642606901775,0.5447346216474855,1,0.007822488317496793,0.18980606858192584,1,0.004251033708082775,-0.8088677745931934,1
ENSG00000229719,MIR194-2HG,0.0011318254359074843,0.8056710022909606,1,0.0011531904497968128,0.8440516547355976,1,0,-0.17773140282360522,1,0.0019556220793741984,2.0695118348642136,0.7776917217471202,0,-0.1921964141446999,1
ENSG00000110046,ATG2A,0.0011318254359074843,-1.5866464204878001,0.6843111884405788,0.0034595713493904383,-0.02101876517829382,1,0.0032152927820705327,0.08530300301018823,1,0.0019556220793741984,-0.06799168888572105,1,0.010627584270206939,2.1517579870726626,0.5309679140894671
ENSG00000068971,PPP2R5B,0.0011318254359074843,-0.36425399915135337,1,0.002882976124492032,1.2590891540144415,1,0.0010717642606901776,0.08530300301018912,1,0,-0.06799168888572105,1,0.0021255168540413876,0.8078035858553001,1
ENSG00000168070,MAJIN,0,0.22070850156980448,1,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0.0010627584270206938,3.392766086576456,1
ENSG00000168062,BATF2,0,0.22070850156980448,1,0,0.25908915401444155,1,0.0010717642606901776,3.407231097897551,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000213465,ARL2,0.09563924933418243,0.41578031690674067,0.9387500031745483,0.0720744031123008,-0.17725885150981435,1,0.09860231198349632,0.399495449117945,1,0.021511842873116183,-1.8533203046133262,0.24863189992923518,0.07226757303740718,-0.13533407718902213,1
ENSG00000110025,SNX15,0.003961389025676196,-0.3028534544872077,1,0.004612761799187251,-0.030417463180543614,1,0.0075023498248312425,0.8836691418405378,1,0,-1.5154506658569415,0.6522259091514688,0.007439308989144857,0.8692041305194449,1
ENSG00000168061,SAC3D1,0.038482064820854464,0.7746441066703369,0.6047535420032665,0.021334023321241038,-0.45876761720406023,1,0.027865870777944616,0.07465575881067998,1,0.015644976634993587,-0.7054216095010126,0.8702629613021853,0.023380685394455265,-0.21295497431149624,1
ENSG00000146670,CDCA5,0.011318254359074843,0.18676116964646639,1,0.01729785674695219,1.168891345042863,1,0.006430585564141065,-0.6183039942095876,1,0.009778110396870992,0.11842143534516048,1,0.0010627584270206938,-2.561430223810418,0.5746888855703608
ENSG00000162300,ZFPL1,0.010752341641121101,0.294709083013581,1,0.010378714048171315,0.22161444859577895,1,0.010717642606901775,0.31207386485721056,1,0.0019556220793741984,-1.4159149923060275,0.5616995540607415,0.00850206741616555,-0.052018756096438246,1
ENSG00000187066,TMEM262,0,0.22070850156980448,1,0.0005765952248984064,2.2590891540144415,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000149823,VPS51,0.019241032410427232,0.028063423627408213,1,0.019604237646545817,0.06644407607204617,1,0.019291756692423195,0.07019611061997999,1,0.019556220793741984,0.15043183024778095,1,0.018066893259351794,-0.03722175416835771,1
ENSG00000149809,TM7SF2,0.003395476307722453,-0.72682407853606,0.9610226924088704,0.004612761799187251,-0.21484203431797066,1,0.0075023498248312425,0.7067913797564591,1,0.009778110396870992,1.1690475084151286,0.5790717985803154,0.006376550562124163,0.44523350647059345,1
ENSG00000174276,ZNHIT2,0.009054603487259874,0.3081713428201436,1,0.009802118823272908,0.4748178450698788,1,0.006430585564141065,-0.1777314028236061,1,0.003911244158748397,-0.5471595255842798,1,0.006376550562124163,-0.19219641414469812,1
ENSG00000149806,FAU,0.6434427603134049,0.4489231582910418,0.8391673179352535,0.4952952981877311,-0.1097116739430789,1,0.5583891798195825,0.11377266242798834,1,0.18773971961992306,-1.5516790483165344,0.2821609084594916,0.4952454269916433,-0.091998599509314,1
ENSG00000162298,SYVN1,0.007922778051352391,0.4837429074035988,1,0.0069191426987808766,0.20464136999206506,1,0.0032152927820705327,-0.7626939035447613,1,0.0058668662381225955,0.22151492830926323,1,0.006376550562124163,0.1557268892756083,1
ENSG00000149792,MRPL49,0.010752341641121101,0.6846556013295944,0.9399981706738892,0.009802118823272908,0.4748178450698788,1,0.0032152927820705327,-1.084621998432124,1,0.003911244158748397,-0.5471595255842798,1,0.006376550562124163,-0.19219641414469812,1
ENSG00000254614,AP003068.2,0.0011318254359074843,0.48374290740359704,1,0.0011531904497968128,0.5221235598482359,1,0.0010717642606901776,0.8222685971763948,1,0,0.5840850076939716,1,0.0010627584270206938,0.8078035858553001,1
ENSG00000014216,CAPN1,0.018675119692473492,-0.3211852772594659,1,0.024216999445733068,0.19350081238686467,1,0.03751174912415621,0.9772432571527352,1,0.019556220793741984,-0.0798657891740131,1,0.011690342697227633,-0.9411346499769806,1
ENSG00000014138,POLA2,0.010752341641121101,-0.4115597139297087,1,0.0178744519718506,0.6152329642397172,1,0.00857411408552142,-0.6126684595401546,1,0.021511842873116183,0.847119413527766,0.647640254274372,0.011690342697227633,-0.15155442964735233,1
ENSG00000287917,AP000944.7,0.0005659127179537422,1.2207085015698045,1,0,-0.32587334670671453,1,0.0010717642606901776,2.407231097897551,1,0,1.806477429030421,1,0,0.8078035858553001,1
ENSG00000149798,CDC42EP2,0.00509321446158368,0.37271159501485407,1,0.005765952248984064,0.6310579314013998,1,0.0032152927820705327,-0.17773140282360522,1,0.0058668662381225955,0.8064774290304193,0.9775572451734225,0.0010627584270206938,-1.3076736315646347,1
ENSG00000133884,DPF2,0.011884167077028586,0.322588115589018,1,0.009802118823272908,-0.06283894087292108,1,0.015004699649662485,0.7291591927849126,1,0.0058668662381225955,-0.4912031196102653,1,0.006376550562124163,-0.6072339134235429,1
ENSG00000255478,AP000944.1,0,0.22070850156980448,1,0.0005765952248984064,2.2590891540144415,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000162241,SLC25A45,0.0011318254359074843,-0.7792914984301955,1,0.0017297856746952191,-0.20034246462285488,1,0.002143528521380355,0.40723109789755085,1,0.003911244158748397,1.3914399297515772,0.7572144498654847,0.004251033708082775,1.392766086576457,1
ENSG00000126391,FRMD8,0.003961389025676196,-0.8236856177886489,0.9412372514258726,0.00807233314857769,0.4655400314818676,1,0.005358821303450887,-0.13708941832625943,1,0.011733732476245191,1.111332010558841,0.6565981904738569,0.007439308989144857,0.34837196721800456,1
ENSG00000245532,NEAT1,0.23315603979694177,-1.2908048715108955,0.10881071679613581,0.34768692061373907,-0.5819908904872949,1,0.4780068602678192,0.030831311736385647,1,1.210530067132629,1.598786057040401,0.11347044801542279,0.729052280936196,0.7938711256592229,0.950360856342549
ENSG00000251562,MALAT1,1.5268325130391964,-1.3619358433430793,0.06006030736310032,2.9879164554235422,-0.14154155636875876,1,2.510071898536396,-0.41090300809543434,1,8.692740142818312,1.6938485739195142,0.09353227351797698,4.461459876632873,0.5882116086998086,1
ENSG00000270117,AP000769.2,0,0.22070850156980448,1,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0.0010627584270206938,3.392766086576456,1
ENSG00000142186,SCYL1,0.010752341641121101,0.2572343775949175,1,0.010955309273069721,0.29561503003955547,1,0.00857411408552142,-0.06670009043486136,1,0.0058668662381225955,-0.3899197837730837,1,0.00850206741616555,-0.08116510175595426,1
ENSG00000168056,LTBP3,0.011884167077028586,-0.2740561901797731,1,0.009225523598374502,-0.7195371951929914,1,0.010717642606901775,-0.3231618423451694,1,0.017600598714367786,0.5039146590099888,0.9113523702550291,0.02763171910253804,1.314763574575185,0.7670207807792202
ENSG00000260233,SSSCA1-AS1,0,-0.3642539991513516,1,0.0005765952248984064,1.2590891540144415,1,0.0010717642606901776,2.407231097897551,1,0,1.806477429030421,1,0,0.8078035858553001,1
ENSG00000173465,ZNRD2,0.030559286769502078,0.8523210955897813,0.5837727768065347,0.0178744519718506,-0.29549969766319517,1,0.022507049474493727,0.16622299839375643,1,0,-3.5743443549105107,0.1617099140868207,0.019129651686372488,-0.10077338638110334,1
ENSG00000176973,FAM89B,0.019806945128380975,0.30317066176177754,1,0.013838285397561753,-0.4008354043879372,1,0.015004699649662485,-0.16161173746032897,1,0.009778110396870992,-0.638307413642476,0.971696472640904,0.025506202248496652,0.7328415281740792,1
ENSG00000173442,EHBP1L1,0.00509321446158368,-0.212250905706302,1,0.005765952248984064,0.01808105451064712,1,0.006430585564141065,0.3076954243466359,1,0.007822488317496793,0.713368024638938,0.8870312948406567,0.006376550562124163,0.293230413025543,1
ENSG00000173327,MAP3K11,0.016411468820658522,0.8421968783160745,0.7556642356868033,0.0069191426987808766,-0.8478260499020704,1,0.013932935388972308,0.43322630643049465,1,0.0058668662381225955,-0.630927883276879,0.9426168282659599,0.010627584270206939,-0.005783289913817491,1
ENSG00000197136,PCNX3,0.01018642892316736,0.561745419404871,0.941521986248505,0.0069191426987808766,-0.21039612928677887,1,0.00428705704276071,-0.7302724258523847,1,0.013689354555619388,1.0338879251334916,0.598365258603287,0.006376550562124163,-0.19219641414469812,1
ENSG00000213445,SIPA1,0.00509321446158368,-0.15780312168392552,1,0.0034595713493904383,-0.7915369190555266,1,0.011789406867591952,1.4072310978975509,1,0.0019556220793741984,-0.6960229114987628,1,0.007439308989144857,0.5854111645188533,1
ENSG00000173039,RELA,0.006790952615444906,-0.6638142810102599,0.9412372514258726,0.013261690172663347,0.6345982891066484,1,0.011789406867591952,0.3774837545034986,1,0.003911244158748397,-0.8815785646548395,0.7946203662911165,0.011690342697227633,0.3630187431824057,1
ENSG00000285533,RELA-DT,0.003961389025676196,-0.02721901187378073,1,0.004612761799187251,0.25908915401444155,1,0.00428705704276071,0.2697275741476153,1,0,-1.3089997883895155,0.7593036094497317,0.006376550562124163,0.878192913746699,1
ENSG00000172977,KAT5,0.01301599251293607,0.6357460008486484,0.9412372514258726,0.011531904497968128,0.36600435793095354,1,0.00857411408552142,-0.09526924263163306,1,0.003911244158748397,-0.856487583692009,0.8917921775406492,0.0053137921351034696,-0.7771589148658542,1
ENSG00000172922,RNASEH2C,0.04017980297471569,0.4364371926252417,0.9412372514258726,0.0357489039437012,0.1810866420131676,1,0.0332246920813955,0.04967909327946707,1,0.017600598714367786,-0.825790786469093,0.7501878935475578,0.022317926967434572,-0.5907457906349736,1
ENSG00000255557,AP001266.2,0,-1.101219593317559,0.9654938916985537,0.0017297856746952191,2.2590891540144415,1,0.0010717642606901776,1.4072310978975509,1,0,1.0695118348642136,1,0,0.07083799168909444,1
ENSG00000254470,AP5B1,0.0016977381538612266,-1.3642539991513525,0.7686404582755952,0.00634254747388247,0.8440516547355976,1,0.006430585564141065,0.8222685971763939,1,0.003911244158748397,0.332546240698008,1,0.004251033708082775,0.19113222540680663,1
