Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSG00000143776,CDC42BPA,0.027885507793614796,-1.091397246375858,0.24515186515226686,0.05433474754184665,0.1880225921733638,1,0.07686526052365225,0.7397437408151255,0.5058027814740131,0.058265164180247325,0.29809121827446994,1,0.06376472566872315,0.4391394148279306,1,0.05901472487481214,0.31723884052504747,1
ENSG00000287532,AL353689.3,0.0005163982924743481,1.0281098480802324,1,0,0.02259898296599161,1,0.0018747624517963964,3.3247062415362834,0.5698068812234677,0,0.8980975992200761,1,0,1.5631281321033832,1,0,1.92414389412688,1
ENSG00000287525,AL627308.3,0,0.028109848080232425,1,0,0.6075614836871477,1,0,2.3247062415362834,1,0.0011204839265432178,3.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000181450,ZNF678,0.004647584632269133,-0.6943561763908592,0.8928128201212178,0.00962894260235257,0.7070971572380627,1,0.014998099614371171,1.4071684017282555,0.4085435704653675,0.004481935706172871,-0.44293931861499125,1,0.0033560381930906923,-0.5888749613416655,1,0.00843067498211602,0.5831069762918126,1
ENSG00000143740,SNAP47,0.012909957311858702,0.1435870655001672,1,0.012380069060167592,0.07412928360607385,1,0.011248574710778378,0.06597197313611414,1,0.008963871412345743,-0.36938271164491,1,0.010068114579272078,-0.11064363557562817,1,0.018969018709761046,0.8310344897353987,1
ENSG00000081692,JMJD4,0.007229576094640873,0.35003794296759416,1,0.0055022529156300405,-0.12940411047905798,1,0.005624287355389189,0.1954232245913161,1,0.005602419632716089,0.0236284813039358,1,0.00839009548272673,0.6886590141872428,1,0.00421533749105801,-0.07585610587311997,1
ENSG00000143816,WNT9A,0,-0.9718901519197676,1,0.0006877816144537551,1.0225989829659916,1,0.0037495249035927928,3.9096687422574394,0.3772234088423661,0,0.4830600999412322,1,0,1.1480906328245393,1,0,1.509106394848036,1
ENSG00000143761,ARF1,0.07384495582383177,0.12657248696591994,1,0.07565597758991306,0.16357261071217533,1,0.03749524903592793,-0.8976861798001661,0.6334888574050729,0.07731339093148203,0.19027835071338695,1,0.06208670657217781,-0.1547286391151168,1,0.06744539985692816,-0.016355094124458347,1
ENSG00000143793,C1orf35,0.032533092425883925,0.7801823346366463,0.5089870672587226,0.02063344843361265,-0.2064265307029034,1,0.011248574710778378,-0.9232212719073027,0.7002865496986731,0.022409678530864355,-0.019440240587950797,1,0.020136229158544156,-0.14015433580653358,1,0.014753681218703034,-0.5352877245104164,1
ENSG00000162910,MRPL55,0.05215622753990915,0.793644594443208,0.4212190746799945,0.03920355202386404,0.10799047419663665,1,0.009373812258981982,-1.8452187599060297,0.29274105324727934,0.030253066016666882,-0.309497820188291,1,0.023492267351634847,-0.6385057290662655,1,0.03372269992846408,-0.08291086340707032,1
ENSG00000143774,GUK1,0.09398448923033134,0.466994089313443,0.739137323432425,0.05846143722856918,-0.4858100144539663,1,0.03187096168053874,-1.270240347757496,0.44143479652576123,0.08403629449074133,0.17256690011615383,1,0.09900312669617542,0.4365957261744522,1,0.06955306860245716,-0.11423719760097573,1
ENSG00000198835,GJC2,0.0005163982924743481,1.0281098480802324,1,0,0.02259898296599161,1,0,1.7397437408151255,1,0.0011204839265432178,2.4830600999412322,1,0,1.5631281321033832,1,0,1.92414389412688,1
ENSG00000203684,IBA57-DT,0,0.028109848080232425,1,0,0.6075614836871477,1,0,2.3247062415362834,1,0.0011204839265432178,3.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000181873,IBA57,0.0015491948774230442,0.22075492602262692,1,0.0013755632289075101,0.19252398440830376,1,0,0.0027781466489198436,1,0.0033614517796296535,1.6757051778836294,1,0.0016780190965453461,0.9781656313822271,1,0,0.18717829996067437,1
ENSG00000162913,OBSCN-AS1,0,0.028109848080232425,1,0,0.6075614836871477,1,0,2.3247062415362834,1,0,1.4830600999412322,1,0,2.1480906328245393,1,0.002107668745529005,4.509106394848036,1
ENSG00000154358,OBSCN,0.0041311863397947846,-0.8463592698359097,0.8085858476078861,0.006190034530083796,-0.07051042142548969,1,0.011248574710778378,1.0027781466489198,0.6617089746229786,0.007843387485802525,0.3955972586908931,1,0.010068114579272078,0.8261625379371775,1,0.00843067498211602,0.6215811241064486,1
ENSG00000269934,AL353593.1,0,-1.293818246807131,0.8928128201212178,0.0006877816144537551,0.6075614836871477,1,0,1.0027781466489198,1,0.0011204839265432178,1.4830600999412322,1,0.0016780190965453461,2.1480906328245393,1,0.002107668745529005,2.509106394848036,1
ENSG00000270104,AL670729.2,0.0005163982924743481,1.0281098480802324,1,0,0.02259898296599161,1,0.0018747624517963964,3.3247062415362834,0.5698068812234677,0,0.8980975992200761,1,0,1.5631281321033832,1,0,1.92414389412688,1
ENSG00000154370,TRIM11,0.004647584632269133,0.10211042952400895,1,0.0055022529156300405,0.4555583902420981,1,0.0037495249035927928,0.2092290241163468,1,0.0033614517796296535,-0.16079608983349214,1,0.0033560381930906923,0.032613415404604496,1,0.006323006236587015,0.8652502050733117,1
ENSG00000231563,AL139288.1,0.0005163982924743481,2.0281098480802324,0.8928128201212178,0,0.6075614836871477,1,0,2.3247062415362834,1,0,1.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000181218,HIST3H2A,0.0015491948774230442,-0.7792450739773731,0.9017028636194726,0.0020633448433612653,-0.19979343837045604,1,0,-0.7627565997140575,1,0.005602419632716089,1.4830600999412331,1,0.005034057289636039,1.3407357107669364,1,0.00421533749105801,1.1871782999606744,1
ENSG00000168159,RNF187,0.037697075350627406,0.40467319954444037,0.8928128201212178,0.03782798879495653,0.3705222863862989,1,0.011248574710778378,-1.3677847234893195,0.44466413036654434,0.024650646383950793,-0.35970015824756985,1,0.03356038193090692,0.15670376312924805,1,0.02107668745529005,-0.49906753659766334,1
ENSG00000116574,RHOU,0.0030983897548460884,-0.48646332474952647,1,0.0034389080722687752,-0.19979343837045604,1,0.009373812258981982,1.5173513194786779,0.5056178000278193,0.005602419632716089,0.6757051778836285,1,0.0033560381930906923,0.14809063282454016,1,0.00421533749105801,0.509106394848037,1
ENSG00000236975,LINC02814,0,0.028109848080232425,1,0,0.6075614836871477,1,0,2.3247062415362834,1,0.0011204839265432178,3.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000177788,AL162595.1,0.0005163982924743481,0.44314734735907635,1,0.0006877816144537551,1.0225989829659916,1,0,1.3247062415362834,1,0,0.4830600999412322,1,0.0016780190965453461,2.563128132103383,1,0,1.509106394848036,1
ENSG00000168118,RAB4A,0.02943470267103784,0.15817038864460464,1,0.03163795426487273,0.2917856157813805,1,0.013123337162574774,-0.9606959773259653,0.6712818215255109,0.02577113031049401,-0.06126041628257717,1,0.03356038193090692,0.3805367188249109,1,0.018969018709761046,-0.4357520509595032,1
ENSG00000154429,CCSAP,0.0030983897548460884,-0.7494977305833208,0.8928128201212178,0.0055022529156300405,0.3180548664921634,1,0.0074990498071855856,0.9461946182825525,0.8182674261485533,0.0022409678530864357,-0.7393323213952163,1,0.010068114579272078,1.3704830541609878,1,0.006323006236587015,0.7542188926845679,1
ENSG00000069248,NUP133,0.008778770972063917,-0.6599461456050282,0.8535565948353105,0.012380069060167592,0.022598982965992498,1,0.024371911873353153,1.1778648532070113,0.4413089662351298,0.016807258898148266,0.5761695043327144,1,0.006712076386181385,-0.6797283917927786,1,0.014753681218703034,0.421643553597697,1
ENSG00000223635,AL121990.1,0,0.028109848080232425,1,0.0006877816144537551,2.6075614836871477,1,0,2.3247062415362834,1,0,1.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000135776,ABCB10,0.005163982924743481,-0.370439528410043,1,0.0027511264578150203,-1.199793438370456,1,0.016872862066167567,1.7397437408151255,0.2987635232748549,0.006722903559259307,0.24602090264038345,1,0.00839009548272673,0.6455902922953571,1,0.00843067498211602,0.7017514727904324,1
ENSG00000135801,TAF5L,0.007745974387115221,0.6357924253014717,0.8928128201212178,0.0055022529156300405,-0.029868436928143005,1,0.0037495249035927928,-0.17779409899290055,1,0.004481935706172871,-0.19501180517140515,1,0.006712076386181385,0.47001872771190367,1,0.00421533749105801,0.006606054318853083,1
ENSG00000135763,URB2,0.007229576094640873,0.07701944856117837,1,0.004126689686722531,-0.7945369598841969,1,0.0074990498071855856,0.3612321175613964,1,0.01008435533888896,0.7175253535782549,1,0.006712076386181385,0.18461650884965497,1,0.010538343727645024,0.846141382125607,1
ENSG00000143641,GALNT2,0.03666427876567871,-0.32552710653446937,0.9769357366220467,0.029574609421511466,-0.6609273522387529,1,0.07499049807185586,0.9340653965649053,0.40434241135078053,0.053783228474074456,0.40428298655711625,1,0.03859443922054296,-0.12492786158187563,1,0.061122393620341144,0.5958180280413674,1
ENSG00000135775,COG2,0.007229576094640873,-0.45731697909000957,0.9778589656551318,0.012380069060167592,0.6075614836871486,1,0.005624287355389189,-0.4032142130269163,1,0.007843387485802525,-0.13164974417397524,1,0.01342415277236277,0.7330531335456962,1,0.010538343727645024,0.421643553597697,1
ENSG00000135744,AGT,0.0005163982924743481,2.0281098480802324,0.8928128201212178,0,0.6075614836871477,1,0,2.3247062415362834,1,0,1.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000119280,C1orf198,0.0036147880473204365,0.22075492602262692,1,0.004814471301176285,0.800206561629544,1,0.0018747624517963964,0.0027781466489198436,1,0.0022409678530864357,-0.1799049127811969,1,0.0033560381930906923,0.485125620102111,1,0.002107668745529005,0.18717829996067437,1
ENSG00000223393,AL118511.1,0.0010327965849486961,1.0281098480802324,1,0,-0.714366611200214,1,0,1.0027781466489198,1,0.0011204839265432178,1.4830600999412322,1,0,0.8261625379371775,1,0.002107668745529005,2.509106394848036,1
ENSG00000143643,TTC13,0.0020655931698973923,-1.6943561763908601,0.3919065650415465,0.0034389080722687752,-0.8074760155916954,1,0.013123337162574774,1.4178156459277638,0.44143479652576123,0.011204839265432177,1.1876042164150613,1,0.011746133675817423,1.2412000372160223,1,0.006323006236587015,0.421643553597697,1
ENSG00000173409,ARV1,0.009295169264538265,0.028109848080231536,1,0.010316724216806326,0.2500094790690648,1,0.014998099614371171,0.9096687422574385,0.6712818215255109,0.005602419632716089,-0.6044027413091069,1,0.006712076386181385,-0.23042099042918895,1,0.010538343727645024,0.421643553597697,1
ENSG00000182118,FAM89A,0.006713177802166525,-0.20892934922061812,1,0.012380069060167592,1.04813407507313,1,0.0037495249035927928,-0.5497628763798588,1,0.007843387485802525,0.1976578810789844,1,0.006712076386181385,0.07770130493314298,1,0.002107668745529005,-0.9827467014816378,1
ENSG00000143633,C1orf131,0.017041143651653486,-0.13235482411301458,1,0.024760138120335184,0.6271902904360811,1,0.011248574710778378,-0.5544393635893323,0.9972508373119248,0.02128919460432114,0.3131350984989201,1,0.01678019096545346,-0.021834368617771993,1,0.00843067498211602,-0.8832110279307246,1
ENSG00000116906,GNPAT,0.017557541944127834,-0.2688718896769,1,0.028886827807057713,0.7484240195269978,1,0.016872862066167567,-0.14778152992646199,1,0.02016871067777792,0.058562271413322264,1,0.01342415277236277,-0.4893392877907514,1,0.01686134996423204,-0.12832352576725548,1
ENSG00000116903,EXOC8,0.0030983897548460884,0.37603315150053795,1,0.0034389080722687752,0.6075614836871477,1,0.0018747624517963964,0.32470624153628336,1,0.0011204839265432178,-0.5169399000587678,1,0.005034057289636039,1.3407357107669364,1,0,-0.578356446402303,1
ENSG00000010072,SPRTN,0.007229576094640873,-0.19428257325621612,1,0.010316724216806326,0.5200986424368095,1,0.009373812258981982,0.45023712362014123,1,0.006722903559259307,-0.13584973270326106,1,0.00839009548272673,0.2736215149083998,1,0.006323006236587015,-0.014455561208976064,1
ENSG00000135766,EGLN1,0.04389385486031958,-0.5399788340765284,0.7464961559293251,0.06396369014419923,0.2137831037801079,1,0.07874002297544865,0.5318024757762188,0.6602319331127661,0.06498806773950663,0.22615179690428056,1,0.04866255379981504,-0.2257895416975435,1,0.06744539985692816,0.286713973511588,1
ENSG00000233461,AL445524.1,0.02427071974629436,0.8581848466379194,0.493057088186356,0.017194540361343876,0.0600736883846551,1,0.0074990498071855856,-0.9532785057634836,0.7428984034266245,0.013445807118518614,-0.2922336128840737,1,0.01678019096545346,0.099727611263142,1,0.00421533749105801,-1.5352877245104164,1
ENSG00000116918,TSNAX,0.022721524868871315,-0.034625907267730405,1,0.025447919734788937,0.19727751437893914,1,0.016872862066167567,-0.36459291899960977,1,0.02016871067777792,-0.17590298222370038,1,0.03188236283436158,0.57520096440396,1,0.02107668745529005,-0.031461986514665696,1
ENSG00000229228,LINC00582,0.0005163982924743481,2.0281098480802324,0.8928128201212178,0,0.6075614836871477,1,0,2.3247062415362834,1,0,1.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000162946,DISC1,0.0036147880473204365,-0.6157463416944928,0.9769357366220467,0.004814471301176285,-0.03629470608757579,1,0.013123337162574774,1.680850051761558,0.36254578153545924,0.005602419632716089,0.3131350984989201,1,0.0016780190965453461,-0.8061056775623356,1,0.00843067498211602,1.0236795676777941,1
ENSG00000286071,AL136171.2,0,0.028109848080232425,1,0,0.6075614836871477,1,0,2.3247062415362834,1,0.0011204839265432178,3.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000116991,SIPA1L2,0.0036147880473204365,-0.7792450739773722,0.8928128201212178,0.006190034530083796,0.22904986043341857,1,0.0074990498071855856,0.6924380260367693,0.8944176626229633,0.01008435533888896,1.1045484766875022,1,0.00839009548272673,0.8261625379371784,1,0,-1.6201766220969294,1
ENSG00000236497,LINC01744,0,0.028109848080232425,1,0,0.6075614836871477,1,0.0018747624517963964,4.324706241536283,0.44143479652576123,0,1.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000212916,MAP10,0.0010327965849486961,0.291144253914025,1,0.0020633448433612653,1.6075614836871477,1,0.0018747624517963964,1.7397437408151255,0.8799548511563235,0,-0.3242948221163715,1,0,0.34073571076693554,1,0,0.7017514727904324,1
ENSG00000135778,NTPCR,0.02943470267103784,0.3942377468781286,0.8928128201212178,0.030262391035965223,0.4129140528336048,1,0.005624287355389189,-1.8452187599060297,0.33996441847672454,0.024650646383950793,0.04083777133615918,1,0.023492267351634847,-0.0003012070681300827,1,0.01264601247317403,-0.823090035493153,1
ENSG00000135749,PCNX2,0.01910673682155088,-1.3750143296551114,0.13572620617988498,0.03232573587932649,-0.38490484362744404,1,0.10498669730059819,1.6498016155023274,0.14789568616866913,0.04033742135555584,0.0343019828183877,1,0.05537463018599643,0.5560733745694337,1,0.05901472487481214,0.6528418723094855,1
ENSG00000143674,MAP3K21,0.009295169264538265,-1.3386724825913916,0.24555462739499728,0.025447919734788937,0.5517082489536307,1,0.03749524903592793,1.1320611635938862,0.40038250100024414,0.026891614237037228,0.6033543336589444,1,0.01678019096545346,-0.12039820310136129,1,0.01264601247317403,-0.4648983966190192,1
ENSG00000135750,KCNK1,0.005163982924743481,-0.6823835347247833,0.8928128201212178,0.0055022529156300405,-0.4704410283141245,1,0.018747624517963964,1.6142128587312676,0.3290177483645704,0.005602419632716089,-0.2895294039556946,1,0.010068114579272078,0.6335174599947822,1,0.01264601247317403,0.9945332220182781,1
ENSG00000183780,SLC35F3,0.044410253152793934,-1.3427278472880775,0.09944774501610898,0.10798171346923954,0.34528819369315933,1,0.17622767046886126,1.1066592904757986,0.24306584796114877,0.13333758725864292,0.6860471221050877,1,0.08054491663417662,-0.16793686062313729,1,0.06533773111139915,-0.4710331827911207,1
ENSG00000236358,AL355472.2,0.0005163982924743481,-0.5568526526409237,1,0,-1.199793438370456,1,0.0018747624517963964,1.7397437408151255,0.8799548511563235,0.0022409678530864357,1.7460945057750248,1,0,0.34073571076693554,1,0.00421533749105801,2.7721408006818304,1
ENSG00000273367,AL355472.3,0,0.028109848080232425,1,0.0006877816144537551,2.6075614836871477,1,0,2.3247062415362834,1,0,1.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000231663,COA6-AS1,0,-1.779245073977373,0.848001674994315,0.0013755632289075101,0.870595889520942,1,0.0018747624517963964,1.7397437408151255,0.8799548511563235,0.0033614517796296535,2.483060099941233,1,0,0.34073571076693554,1,0,0.7017514727904324,1
ENSG00000168275,COA6,0.06971376948403699,0.5609838376529339,0.6627991699084511,0.05020805785512412,-0.1487694353459892,1,0.024371911873353153,-1.1440632416803513,0.50734031253604,0.06162661595987698,0.2243258315410639,1,0.030204343737816233,-0.856647286182123,1,0.05901472487481214,0.16251624572640466,1
ENSG00000059588,TARBP1,0.01342635560433305,-0.42645601538524947,0.9349308151813567,0.014443413903528856,-0.2367876458526572,1,0.022497149421556756,0.5657143410400769,0.822175415992347,0.016807258898148266,0.07366916380353139,1,0.023492267351634847,0.628716473730961,1,0.023184356200819056,0.6183354646027954,1
ENSG00000168264,IRF2BP2,0.027885507793614796,-0.2017576938183634,1,0.039891333638317795,0.5244202483869023,1,0.018747624517963964,-0.6504903674631448,0.8770419488549737,0.030253066016666882,0.00501280313658814,1,0.03188236283436158,0.11246672309381989,1,0.02950736243740607,0.01511755417437044,1
ENSG00000228830,AL160408.2,0,0.028109848080232425,1,0,0.6075614836871477,1,0,2.3247062415362834,1,0.0011204839265432178,3.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000238005,AL391832.2,0.0005163982924743481,-0.2938182468071311,1,0.0006877816144537551,0.28563338879978595,1,0,0.7397437408151255,1,0.0022409678530864357,2.0680226006623883,1,0.0016780190965453461,1.8261625379371775,1,0,0.92414389412688,1
ENSG00000280587,LINC01348,0,-0.5568526526409237,1,0.0006877816144537551,1.6075614836871477,1,0.0018747624517963964,3.3247062415362834,0.5698068812234677,0,0.8980975992200761,1,0,1.5631281321033832,1,0,1.92414389412688,1
ENSG00000173726,TOMM20,0.06816457460661395,-0.004070557668918173,1,0.07015372467428302,0.0556572715452881,1,0.0506185861985027,-0.42635954967477785,1,0.0750724230783956,0.17391816000971305,1,0.06376472566872315,-0.0822069865972539,1,0.07798374358457319,0.2373976554484094,1
ENSG00000188739,RBM34,0.0020655931698973923,0.02810984808023065,1,0.0020633448433612653,0.14812986504985126,1,0.0018747624517963964,0.6242665233951907,1,0.0033614517796296535,1.023628481303935,1,0.0033560381930906923,1.1480906328245402,1,0,-0.2982485272095676,1
ENSG00000054267,ARID4B,0.05009063437001176,-0.5714994286053257,0.7053027774033602,0.07565597758991306,0.25223023053257254,1,0.08623907278263424,0.4363515973651917,0.7400797573022149,0.0817953266376549,0.3660839784478793,1,0.06712076386181384,0.03803708735962674,1,0.05690705612928314,-0.20317493593757208,1
ENSG00000152904,GGPS1,0.01342635560433305,0.6955345089933607,0.7629745508120119,0.008253379373445061,-0.27696129889291576,1,0.0037495249035927928,-0.9483122528701333,0.796623488504271,0.011204839265432177,0.2986355288038052,1,0.00839009548272673,-0.048306579978962816,1,0.00843067498211602,0.02367956767779411,1
ENSG00000285053,TBCE,0.0041311863397947846,0.1980348495225437,1,0.0020633448433612653,-0.7847559390916121,1,0.005624287355389189,0.9323888187575218,0.9371113501366481,0.004481935706172871,0.4830600999412322,1,0.005034057289636039,0.7557732100457804,1,0.00421533749105801,0.6346372769318958,1
ENSG00000284770,TBCE,0.0010327965849486961,-0.194282573256217,1,0.0006877816144537551,-0.3924385163128523,1,0,0.15478124009396943,1,0.0033614517796296535,1.898097599220077,1,0.0016780190965453461,1.1480906328245393,1,0.002107668745529005,1.509106394848036,1
ENSG00000162885,B3GALNT2,0.013942753896807398,-0.5907999845642626,0.8369032199549649,0.013755632289075101,-0.5392799046421235,1,0.03187096168053874,0.9096687422574385,0.5263618250578955,0.030253066016666882,0.8641502672967389,1,0.015102171868908117,-0.23042099042918895,1,0.02529202494634806,0.5513346302373341,1
ENSG00000168243,GNG4,0.0030983897548460884,-1.0225162249897366,0.7053027774033602,0.004126689686722531,-0.44306458938281956,1,0.005624287355389189,0.32470624153628247,1,0.01568677497160505,1.9976332727709911,0.8837900941480281,0,-1.981192384120427,1,0.010538343727645024,1.1871782999606744,1
ENSG00000143669,LYST,0.0036147880473204365,-1.2938182468071302,0.5132731472654206,0.007565597758991306,0.022598982965992498,1,0.014998099614371171,1.2092290241163468,0.5211019699070228,0.006722903559259307,-0.06713698261924694,1,0.01342415277236277,1.0326134154046045,1,0.01264601247317403,0.9589093122875569,1
ENSG00000116962,NID1,0,-1.779245073977373,0.848001674994315,0.0034389080722687752,3.1925239844083038,0.9823265132926604,0,0.5173513194786779,1,0.0011204839265432178,0.8980975992200761,1,0,0.34073571076693554,1,0,0.7017514727904324,1
ENSG00000077585,GPR137B,0.005680381217217829,-0.08736736933970413,1,0.004814471301176285,-0.29932911192137013,1,0.0037495249035927928,-0.2196142746875278,1,0.005602419632716089,0.06802260066238919,1,0.011746133675817423,1.2412000372160223,1,0.00843067498211602,0.7866403703769453,1
ENSG00000086619,ERO1B,0.0030983897548460884,-0.9718901519197685,0.7617137495945601,0.0020633448433612653,-1.3466348266997263,1,0.011248574710778378,1.3247062415362825,0.46616196030656454,0.004481935706172871,-0.10190240077992385,1,0.01678019096545346,2.0225597507406814,1,0.00843067498211602,0.92414389412688,1
ENSG00000186197,EDARADD,0.006196779509692177,0.028109848080231536,1,0.0034389080722687752,-0.8518701349501487,1,0.013123337162574774,1.3705099311494076,0.46285001369251905,0.004481935706172871,-0.28247464642174513,1,0.005034057289636039,0.018807615879573802,1,0.01264601247317403,1.3164613169056407,1
ENSG00000116977,LGALS8,0.007745974387115221,-0.01628427127822185,1,0.00962894260235257,0.4269892380453273,1,0.0074990498071855856,0.1872027177863469,1,0.006722903559259307,-0.10190240077992385,1,0.005034057289636039,-0.34376246350513373,1,0.010538343727645024,0.6678041408670952,1
ENSG00000223776,LGALS8-AS1,0.0015491948774230442,3.0281098480802324,0.5743202896871281,0,-0.3924385163128523,1,0,1.3247062415362834,1,0,0.4830600999412322,1,0,1.1480906328245393,1,0,1.509106394848036,1
ENSG00000273058,AL359921.2,0,-1.293818246807131,0.9349308151813567,0.0006877816144537551,0.6075614836871477,1,0.0037495249035927928,3.3247062415362816,0.4282952861342525,0,0.1611320050538687,1,0.0016780190965453461,2.1480906328245393,1,0,1.1871782999606744,1
ENSG00000230325,AL359921.1,0.0020655931698973923,-0.10939367566970404,1,0.0020633448433612653,0.02259898296599161,1,0.0074990498071855856,2.187202717786347,0.38564293796596777,0.0011204839265432178,-0.3242948221163715,1,0.0016780190965453461,0.34073571076693554,1,0.002107668745529005,0.7017514727904324,1
ENSG00000119285,HEATR1,0.022721524868871315,-0.22150404199124019,1,0.024760138120335184,-0.02847520162827788,1,0.03749524903592793,0.6836006627775921,0.6052428321337563,0.028012098163580443,0.20621989458240808,1,0.018458210061998808,-0.3962298833992701,1,0.02950736243740607,0.31796490749602757,1
ENSG00000116984,MTR,0.01084436414196131,-0.7022830921624879,0.7869687924575106,0.01925788520470514,0.42114835945626705,1,0.026246674325149547,0.9096687422574377,0.5517178928418283,0.017927742824691485,0.2851207223293235,1,0.020136229158544156,0.490978346347549,1,0.00421533749105801,-1.42949306048782,1
ENSG00000198626,RYR2,0,-0.5568526526409237,1,0.0006877816144537551,1.6075614836871477,1,0.0018747624517963964,3.3247062415362834,0.5698068812234677,0,0.8980975992200761,1,0,1.5631281321033832,1,0,1.92414389412688,1
ENSG00000270188,MTRNR2L11,0,0.028109848080232425,1,0.0006877816144537551,2.6075614836871477,1,0,2.3247062415362834,1,0,1.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000234464,AL356010.2,0,-0.9718901519197676,1,0.0006877816144537551,1.0225989829659916,1,0.0037495249035927928,3.9096687422574394,0.3432082918243012,0,0.4830600999412322,1,0,1.1480906328245393,1,0,1.509106394848036,1
ENSG00000231877,AL359551.1,0,0.028109848080232425,1,0,0.6075614836871477,1,0.0018747624517963964,4.324706241536283,0.44143479652576123,0,1.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000259776,AC093426.1,0.0005163982924743481,2.0281098480802324,0.8928128201212178,0,0.6075614836871477,1,0,2.3247062415362834,1,0,1.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000155816,FMN2,0.006196779509692177,-1.2256467441655516,0.44334397507704004,0.010316724216806326,-0.275081565674693,1,0.03187096168053874,1.6617412288138533,0.20814994529981432,0.01568677497160505,0.4830600999412331,1,0.015102171868908117,0.4476509146834484,1,0.01264601247317403,0.22899847565530074,1
ENSG00000180875,GREM2,0.0025819914623717403,0.805717426743783,0.9770838285731475,0.0027511264578150203,0.9294895785745094,1,0.0018747624517963964,0.8652746228989852,1,0,-1.1019024007799239,1,0.0016780190965453461,0.6886590141872428,1,0,-0.07585610587311997,1
ENSG00000182901,RGS7,0,-0.5568526526409237,1,0,0.02259898296599161,1,0.0018747624517963964,3.3247062415362834,0.5698068812234677,0.0011204839265432178,2.4830600999412322,1,0,1.5631281321033832,1,0,1.92414389412688,1
ENSG00000091483,FH,0.022721524868871315,0.4114384876317372,0.8928128201212178,0.02132123004806641,0.2500094790690648,1,0.018747624517963964,0.09763733299036126,1,0.014566291045061831,-0.3534411677758884,1,0.011746133675817423,-0.5798298217386586,1,0.014753681218703034,-0.21881405971516266,1
ENSG00000054277,OPN3,0.02117232999144827,0.37603315150053795,0.9444148710975636,0.019945666819158898,0.22904986043341768,1,0.005624287355389189,-1.3757334766048093,0.5392844956239209,0.011204839265432177,-0.6574211236085974,1,0.02684830554472554,0.7277588338761838,1,0.014753681218703034,-0.13474979492668826,1
ENSG00000203668,CHML,0.005680381217217829,-0.3869276511986124,1,0.00962894260235257,0.6564710841680945,1,0.0018747624517963964,-1.0676111812424782,0.7931241335832071,0.008963871412345743,0.5237020844385789,1,0.011746133675817423,0.978165631382228,1,0.002107668745529005,-0.8832110279307237,1
ENSG00000162843,WDR64,0,0.028109848080232425,1,0.0006877816144537551,2.6075614836871477,1,0,2.3247062415362834,1,0,1.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
ENSG00000174371,EXO1,0.0041311863397947846,-1.293818246807131,0.5597824492069585,0.011004505831260081,0.48557095930853844,1,0.016872862066167567,1.187202717786347,0.5381591968451886,0.01568677497160505,1.1045484766875031,1,0.006712076386181385,-0.14469111640330468,1,0.002107668745529005,-1.1913333232930556,1
ENSG00000180287,PLD5,0.009811567557012613,-1.6611893124556598,0.10068195726984444,0.03920355202386404,0.9577478386160241,1,0.059992398457484684,1.511119365767164,0.17370879057125282,0.012325323191975397,-1.030009482298138,1,0.03356038193090692,0.5404080556033009,1,0.01686134996423204,-0.4502516206546172,1
ENSG00000272865,AL591686.2,0,-0.5568526526409237,1,0.0006877816144537551,1.6075614836871477,1,0.0018747624517963964,3.3247062415362834,0.5698068812234677,0,0.8980975992200761,1,0,1.5631281321033832,1,0,1.92414389412688,1
ENSG00000224525,AL591686.1,0.0005163982924743481,2.0281098480802324,0.8928128201212178,0,0.6075614836871477,1,0,2.3247062415362834,1,0,1.4830600999412322,1,0,2.1480906328245393,1,0,2.509106394848036,1
