Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000123352,SPATS2,0.05927867337592508,-0.6460609625062985,0.9696990550580841,0.08522492097272248,0.004316170343630965,1,0.07052950438016126,-0.2935413612076787,1,0.1448624225809726,0.8388121039806888,0.9485081834852135,0.08567755282269972,0.017889801232769287,1,0.08800056796114474,0.07110582818509892,1,0.10310597708862577,0.3206627644629032,1,0.17988888571237974,1.1673956034416677,0.5054868211547872,0,3.1897933004223433,1
ENSG00000135519,KCNH3,0.0007142008840472901,0.3573699428939747,1,0.0016080173768438205,1.4844363052072893,1,0,0.12471285075470817,1,0,1.7930084143675646,1,0,-0.17900224780981233,1,0.001833345165857182,1.9673579033472688,1,0,0.9215668090530809,1,0.0041834624584274355,3.234658830346346,0.7521998254842418,0,9.582110723201103,1
ENSG00000187778,MCRS1,0.023568629173560573,0.4999743383367754,1,0.016884182456860113,-0.1168280078429671,1,0.014105900876032251,-0.33471876788258914,1,0.007428842183639621,-0.7919540863535914,1,0.024632296436526167,0.5479792577837719,1,0.014666761326857456,-0.21321434229455072,1,0.01472942529837511,-0.1799712174089816,1,0.016733849833709742,0.15059456555787154,1,0,5.385713510397601,1
ENSG00000110844,PRPF40B,0.009284611492614772,-0.24126749472425768,1,0.017688191145282025,0.963604141905849,1,0.003847063875281523,-1.2676045720240516,1,0.014857684367279241,0.7457026995892075,1,0.01499357174397245,0.6124111303787698,1,0.011000070995143092,0.18975032468371733,1,0.004208407228107175,-0.908508189504607,1,0.0041834624584274355,-0.4657808877947458,1,0,6.122679104563806,1
ENSG00000135436,FAM186B,0.0007142008840472901,2.6792980377813365,0.9858496980905215,0,0.8994738044861332,1,0,1.7096753514758642,1,0,3.3779709150887207,1,0,1.4059602529113437,1,0,2.2892859982346323,1,0,2.506529309774237,1,0,3.5565869252337095,1,0,11.167073223922259,1
ENSG00000161791,FMNL3,0,-0.9056644629398196,1,0,-0.6854886962350228,1,0.0012823546250938411,1.3877472565885025,1,0.007428842183639621,3.962933415809877,0.9485081834852135,0,-0.17900224780981233,1,0.001833345165857182,1.9673579033472688,1,0.0021042036140535873,2.184601214886875,1,0,1.9716244245125534,1,0,9.582110723201103,1
ENSG00000139644,TMBIM6,0.18069282366396439,0.09623008104995812,1,0.15597768555385058,-0.17267598126970185,1,0.19107083913898232,0.1819377194476579,1,0.14857684367279242,-0.19225504237553803,1,0.15636153390142699,-0.15591863469677136,1,0.19800127791257566,0.23410308296532367,1,0.1956909361069836,0.214060815360539,1,0.12550387375282307,-0.4317312697186564,1,0,2.181231286918919,1
ENSG00000167566,NCKAP5L,0.0035710044202364507,-0.25930141755451874,1,0.005628060818953372,0.5071563817073725,1,0.005129418500375365,0.4466409456420699,1,0.0037144210918198103,0.6230834129252525,1,0.003212908230851239,-0.23789593686338062,1,0.001833345165857182,-0.4656015039288368,1,0.00841681445621435,1.2434949039404435,1,0.008366924916854871,1.441109707813773,0.9295681111379276,0,7.359718301864656,1
ENSG00000258057,BCDIN3D-AS1,0,-0.6426300571060253,1,0,-0.4224542904012285,1,0,0.3877472565885025,1,0,2.056042820201359,1,0,0.08403215802398023,1,0.001833345165857182,2.2892859982346323,1,0.006312610842160762,4.506529309774237,1,0,2.234658830346346,1,0,9.845145129034897,1
ENSG00000186666,BCDIN3D,0.008570410608567482,2.0578096610350674,0.4290412561752863,0.004020043442109551,0.3969734639569493,1,0,-1.7497562671614322,1,0,-0.0814607035485766,1,0.0010709694102837464,-0.986357169867417,1,0.003666690331714364,0.5523204040684258,1,0,-0.9529023088630604,1,0.0041834624584274355,1.1642695024549479,1,0,7.707641605284963,1
ENSG00000257588,AC025154.2,0,0.09433553706018039,1,0.0008040086884219102,1.8994738044861332,1,0,1.1247128507547082,1,0,2.7930084143675646,1,0,0.8209977521901877,1,0,1.7043234975134762,1,0.0021042036140535873,3.506529309774237,1,0,2.9716244245125534,1,0,10.582110723201103,1
ENSG00000161800,RACGAP1,0.01785502210118225,0.4728471603139113,1,0.020100217210547756,0.6930229270187072,1,0.006411773125469205,-1.0272902426903414,1,0.033429789826378294,1.4519714965324972,0.9485081834852135,0.017135510564539942,0.3848986373835137,1,0.001833345165857182,-2.1030314245441284,1,0.004208407228107175,-1.2835476208515315,1,0.0041834624584274355,-0.8357304975450512,1,0,5.757682287784558,1
ENSG00000110881,ASIC1,0.0014284017680945803,-0.1951710801348039,1,0,-1.8009659136549576,1,0.003847063875281523,1.3877472565885025,1,0,0.6775311969476281,1,0.003212908230851239,1.0840321580239811,1,0.007333380663428728,2.4412890916796828,1,0,-0.1939104083668557,1,0,0.8561472070926168,1,0,8.466633505781168,1
ENSG00000066117,SMARCD1,0.012141415028803932,-0.3406015196563672,1,0.019296208522125845,0.4989358749024051,1,0.01282354625093841,-0.15282112477420018,1,0.01114326327545943,-0.06497258076000723,1,0.017135510564539942,0.2839697285327336,1,0.01833345165857182,0.4267895219845679,1,0.012625221684321524,-0.07843319094692003,1,0.012550387375282307,0.11364342938498062,1,0,5.675220127592585,1
ENSG00000178449,COX14,0.09213191404210043,0.6142030095594526,0.8747813103922727,0.06030065163164327,-0.20132683630135828,1,0.07437656825544278,0.1702536346648933,1,0.029715368734558482,-1.0704895857275734,1,0.05676137874503856,-0.28209574077391597,1,0.08433387762943037,0.3721996355202255,1,0.05891770119350044,-0.1785215153534292,1,0.012550387375282307,-2.0800376953099398,0.6537737087248379,0,3.519614797467339,1
ENSG00000272368,AC074032.1,0.007142008840472901,-0.25358776636012514,1,0.008040086884219103,-0.03341199965533015,1,0.005129418500375365,-0.5533590543579301,1,0.018572105459099052,1.4083445641322392,0.9485081834852135,0.009638724692553719,0.3016235930966076,1,0.007333380663428728,0.026251592400837964,1,0.010521018070267936,0.5369029588177554,1,0.016733849833709742,1.2935525193999142,0.7810138372614238,0,6.466633505781168,1
