Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value
ENSG00000136205,TNS3,0.1100906694604972,-0.8850474352445166,1,0.21209081931794732,0.25595887107651993,1,0.10110957220000324,-0.9438876891152961,1,0.28679523014074715,0.6852370366700615,0.9435410827070366,0.20149373615081184,0.15313979320355697,1,0.14454604106876676,-0.36885914300870404,1,0.23772331229083524,0.4078023408656395,1,0.5125076083377399,1.5832442150644694,0.4984115578549247,0.18201440164868996,-0.007524149873041175,1,0,2.0782849852053524,1
ENSG00000158683,PKD1L1,0,-0.39659291537670605,1,0.0016967265545435786,1.9969423175655727,1,0,0.49262953757399863,1,0,2.0215204245344935,1,0,0.15950229542709593,1,0.001953324879307659,2.3895861785679546,1,0,1.2122099788729077,1,0,2.303485574421048,1,0.002676682377186617,2.8797185442265913,1,0,9.845145129034897,1
ENSG00000146666,LINC00525,0,0.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0.001119409645282288,3.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000136275,C7orf69,0,-0.07466482048934431,1,0,-0.0030576824344290543,1,0,0.8145576324613621,1,0,2.3434485194218553,1,0,0.48143039031445767,1,0,1.3895861785679546,1,0,1.5341380737602694,1,0.0043804069088695715,4.0404511685872535,0.6628147291944793,0.005353364754373234,4.464681044947747,1,0,10.167073223922259,1
ENSG00000136273,HUS1,0.004892918642688765,0.20912814551124725,1,0.0076352694954461035,0.9969423175655718,1,0.00683172785135157,0.8145576324613613,1,0,-0.5145324757057166,1,0.003358228935846864,-0.21900932782663318,1,0.001953324879307659,-0.41776874348965,1,0.008566605848318387,1.2122099788729068,1,0,-0.23256732581916228,1,0,-0.9782624509009814,1,0,7.309092228794688,1
ENSG00000183696,UPP1,0.02528007965389195,0.4017732234536435,1,0.030541077981784414,0.7634521873457931,1,0.03279229368648754,0.8290572021564762,1,0.003630319368870217,-1.5872888181410296,0.9861073195741895,0.01679114467923432,-0.27345711184900967,1,0.013673274155153613,-0.4683948165596181,1,0.00642495438623879,-1.3727525218482501,1,0.0043804069088695715,-1.305323668254477,1,0.010706729508746468,-0.6931711241939897,1,0,5.224558718583021,1
ENSG00000042813,ZPBP,0,0.9253351795106557,1,0.0008483632772717893,2.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000132436,FIGNL1,0.004077432202240637,0.42283483898147267,1,0.005090179663630736,0.8042972396231756,1,0.0013663455702703142,-0.5777597903173985,1,0,-0.11598309921544203,1,0.007835867516976016,1.5745397947059407,1,0,-1.0698454400693436,1,0.002141651462079597,0.14182065098150876,1,0.0043804069088695715,1.2330962465296498,1,0,-0.5797130744107069,1,0,7.707641605284963,1
ENSG00000132437,DDC,0,-0.07466482048934431,1,0,-0.0030576824344290543,1,0,0.8145576324613621,1,0.003630319368870217,3.7584860187007,0.9146398347865755,0,0.48143039031445767,1,0,1.3895861785679546,1,0.004283302924159194,4.1191005744814255,1,0,2.6254136693084096,1,0,1.8797185442265913,1,0,10.167073223922259,1
ENSG00000106070,GRB10,0.012232296606721912,-0.8295523226528125,1,0.015270538990892207,-0.4693756866569663,1,0.012297110132432827,-0.6964042868160174,1,0.029042554950961735,0.6678834699197935,1,0.03694051829431551,1.0770401352351229,1,0.015626599034461272,-0.2859788709341089,1,0.01927486315871637,0.0231761544828899,1,0.04380406908869572,1.2646663255305182,0.6225379746262572,0.0321201885262394,0.7857423960175778,1,0,5.224558718583021,1
ENSG00000228204,AC004830.2,0,0.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0.001953324879307659,4.389586178567955,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000106078,COBL,0,-3.028861130876219,0.8191024965328079,0.006786906218174314,0.6433053629508709,1,0.009564418991892198,1.2295951317402052,1,0.01089095810661065,1.5360935973642524,0.969675081451152,0.003358228935846864,-0.3259245317431452,1,0,-1.5646101318189212,1,0.008566605848318387,1.101178666484163,1,0.013141220726608715,1.818058747250805,0.7243156152434463,0.005353364754373234,0.6067000498201747,1,0,7.212876913535385,1
ENSG00000285741,AC005999.2,0,0.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0.0043804069088695715,5.62541366930841,0.5051172069563983,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000132432,SEC61G,0.15004950504245546,0.29180971335128003,1,0.12979958142258377,0.022937526098515182,1,0.18992203426757365,0.6700450501920634,1,0.01089095810661065,-3.216884314790585,0.9083551969040288,0.14216502495085057,0.17993419533191002,1,0.1289194420343055,0.021047141389001656,1,0.10922422456605943,-0.23098861290803763,1,0.03504325527095657,-1.7554081146325213,0.7783467257764912,0.06959374180685204,-0.8810937918939832,1,0,2.6010191857511678,1
ENSG00000234707,AC074351.1,0,0.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0.003630319368870217,5.343448519421856,0.9083551969040288,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000146648,EGFR,0.056268564390920796,-0.696925862633476,1,0.055991976299938094,-0.6985197244211361,1,0.04235671267837974,-1.058886480054015,1,0.14158245538593844,0.8167536738798806,0.920175589125947,0.1220156513357694,0.6517653065317663,1,0.08594629468953699,0.048549260732887234,1,0.0663911953244675,-0.33930603875510723,1,0.183977090172522,1.212474635913563,0.5051172069563983,0.18201440164868996,1.2333554988412914,1,0,3.2012889392601727,1
ENSG00000280890,ELDR,0,0.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0.0043804069088695715,5.62541366930841,0.5051172069563983,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000132434,LANCL2,0.0032619457617925098,-0.7527367256019826,1,0.006786906218174314,0.35951239695027937,1,0.008198073421621885,0.7150219589104463,1,0.01089095810661065,1.2990544000634028,1,0.004477638581129152,-0.1966415147981797,1,0.003906649758615318,-0.11291416196122928,1,0.01284990877247758,1.4346024002093545,1,0.0043804069088695715,0.4961306523634432,1,0.002676682377186617,-0.2495644727183759,1,0,6.9971482224799475,1
ENSG00000154978,VOPP1,0.02528007965389195,-0.264489379369361,1,0.027995988149969047,-0.08551984262640211,1,0.019128837983784397,-0.6272799261611972,1,0.03267287431983195,0.273059191530459,1,0.034701699003750926,0.29160583143444185,1,0.03515984782753786,0.3246307367271841,1,0.03426642339327355,0.29068403689599176,1,0.04818447599756529,0.8353367386826411,0.8166301463961028,0.03479687090342602,0.3295214616661122,1,0,4.699467673839263,1
ENSG00000178665,ZNF713,0.0016309728808962549,-1.396592915376706,1,0.003393453109087157,-0.48848450960467016,1,0.004099036710810943,-0.04342336266621061,1,0.007260638737740434,1.0215204245344935,1,0.008955277162258303,1.0663928910356146,1,0.003906649758615318,0.06765808368059112,1,0.01284990877247758,1.6410532776767814,1,0.008760813817739143,1.303485574421047,0.993485295464349,0.005353364754373234,0.5577904493392287,1,0,7.16707322392226,1
ENSG00000146729,NIPSNAP2,0.021202647451651315,-0.34214513135433045,1,0.03817634747723052,0.7260884072724787,1,0.02322787469459534,-0.13445843881983333,1,0.0217819162132213,-0.07801524901642054,1,0.026865831486774912,0.08089246073072953,1,0.023439898551691908,-0.07989910473326578,1,0.03426642339327355,0.4923178980656422,1,0.017521627635478286,-0.3005857492478139,1,0.013383411885933085,-0.773723694377332,1,0,4.881671005060012,1
ENSG00000239789,MRPS17,0.06034599659316143,0.8780294647322986,0.9111493081588071,0.033086167813599784,-0.25098519587801427,1,0.04508940381892036,0.287310629596492,1,0.007260638737740434,-1.8981374671479028,0.9146398347865755,0.030224060422621775,-0.36942617037973235,1,0.0332065229482302,-0.16840927455293286,1,0.03640807485535314,-0.02385737936061716,1,0.013141220726608715,-1.1947652931067783,1,0.042826918034985874,0.23247176525109303,1,0,4.327869435825316,1
ENSG00000146733,PSPH,0.01630972880896255,0.032250383427167684,1,0.0237541717636101,0.7256402957481765,1,0.01639614684324377,0.08873259590035598,1,0.02541223558209152,0.8356538792231598,1,0.013432915743387456,-0.2443946462465476,1,0.013673274155153613,-0.11820846163074261,1,0.01284990877247758,-0.18206896023913988,1,0,-1.9892961748067988,0.8409591735259127,0.013383411885933085,-0.07447776616028445,1,0,5.552363379807052,1
ENSG00000146731,CCT6A,0.16799020673231424,0.15734268972382504,1,0.2112424560406755,0.5920391954204405,1,0.12843648360540952,-0.289779027353374,1,0.05445479053305325,-1.4639064026357476,0.9591451288714442,0.18246377218101295,0.29208793504490593,1,0.13477941667222845,-0.19880722755347557,1,0.122074133338537,-0.34597319073264954,1,0.05694528981530443,-1.3778030433751338,0.9496080251142354,0.11777402459621114,-0.3883165426655695,1,0,2.335765980120209,1
ENSG00000129103,SUMF2,0.026095566094340078,0.14955033645392213,1,0.02460253504088189,0.04585191804651778,1,0.020495183554054712,-0.2078101805670931,1,0.029042554950961735,0.415341437903642,1,0.020149373615081186,-0.2593267830141217,1,0.01953324879307659,-0.2277977998455798,1,0.023558166082875562,0.05301138402365346,1,0.03504325527095657,0.6973065877901945,1,0.03479687090342602,0.6426793469257417,1,0,4.987164133907325,1
ENSG00000164776,PHKG1,0,-1.882019742546948,1,0,-1.8104126044920346,1,0.004099036710810943,1.355126013824064,1,0.01089095810661065,2.8840169007845597,0.9083551969040288,0.002238819290564576,0.48143039031445767,1,0.005859974637922977,1.9301545599306564,1,0.004283302924159194,1.5341380737602694,1,0,0.8180587472508059,1,0,0.07236362216898762,1,0,8.359718301864655,1
ENSG00000106153,CHCHD2,0.3718618168443461,0.5051768460413386,1,0.2689311588951572,-0.10168571516214464,1,0.3484181204189301,0.33882420149496384,1,0.05808510990192347,-2.2686610926150736,0.9083551969040288,0.2619418569960554,-0.1389064405085827,1,0.32815857972368667,0.22917766968530917,1,0.27627303860826796,-0.04154661337287613,1,0.06570610363304358,-2.075026048832683,0.6508989545334324,0.23554804919242228,-0.2802661451380588,1,0,1.4536867089852294,1
ENSG00000173041,ZNF680,0.008154864404481274,-0.0414979565541449,1,0.006786906218174314,-0.3249857773217917,1,0.008198073421621885,0.06732370284132827,1,0.0217819162132213,1.5962145898018232,0.9083551969040288,0.003358228935846864,-1.1624257994602658,1,0.007813299517230636,0.09680442934010802,1,0.01284990877247758,0.7869041441402365,1,0.02628244145321743,1.8781797396883757,0.5403775919058232,0.00803004713155985,0.2358623544518661,1,0,6.439152769359061,1
ENSG00000196247,ZNF107,0.004892918642688765,-0.12529089355931244,1,0.004241816386358946,-0.3249857773217908,1,0.0027326911405406284,-0.644873986175936,1,0.007260638737740434,0.8840169007845589,1,0.010074686807540593,1.1029187670607286,1,0.005859974637922977,0.38958617856795374,1,0.002141651462079597,-0.5533247674900705,1,0.013141220726608715,1.6254136693084096,0.7815989564760796,0.00803004713155985,0.8797185442265905,1,0,7.037790206977293,1
ENSG00000197008,ZNF138,0.0008154864404481274,-1.775104538630436,1,0.008483632772717893,1.3689110949525283,1,0,-1.940329869702107,1,0,-0.41143898274161295,1,0.008955277162258303,1.4034278783131855,1,0,-1.3653013235955145,1,0.010708257310397984,1.6596689558441282,1,0.0043804069088695715,0.924973951167317,1,0.002676682377186617,0.17927882608549872,1,0,7.412185721758791,1
ENSG00000198039,ZNF273,0.004077432202240637,-0.1335585095429126,1,0.0076352694954461035,0.9265529896741738,1,0.0027326911405406284,-0.4078347888750864,1,0.003630319368870217,0.4854675242942843,1,0.002238819290564576,-0.74096203102199,1,0.005859974637922977,0.6346986764044855,1,0.00642495438623879,0.7792505715968003,1,0.008760813817739143,1.403021247971961,0.9632795368545545,0.005353364754373234,0.6573261228901428,1,0,7.260182628313742,1
ENSG00000152926,ZNF117,0,0.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0.002141651462079597,4.534138073760269,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000213462,ERV3-1,0.0024464593213443823,-0.5982267765463565,1,0.005090179663630736,0.48236914473581294,1,0.00683172785135157,1.0072027104037575,1,0.003630319368870217,0.6995923296471318,1,0,-2.219009327826634,1,0.011719949275845954,1.8750130057381957,1,0.002141651462079597,-0.1097181160144558,1,0.008760813817739143,1.6254136693084096,0.8926360768960021,0.002676682377186617,0.2358623544518661,1,0,7.466633505781168,1
ENSG00000282381,AC104073.4,0.0032619457617925098,0.24726327439801743,1,0.004241816386358946,0.6750142226782083,1,0,-1.5073704624260014,1,0.01089095810661065,2.255985678171517,0.9083551969040288,0.004477638581129152,0.8033584852018203,1,0,-0.9323419163194089,1,0.004283302924159194,0.9491755730391134,1,0.0043804069088695715,1.3774861558648244,1,0,-0.44220955066077217,1,0,7.845145129034898,1
ENSG00000146757,ZNF92,0.0065238915235850195,0.702942758174208,1,0.002545089831815368,-0.7034974005755217,1,0.0027326911405406284,-0.3553673689809509,1,0,-0.5145324757057166,1,0.006716457871693728,0.7652233563150492,1,0,-1.4683948165596181,1,0.008566605848318387,1.2122099788729068,1,0.008760813817739143,1.4554886678660974,0.943851438360851,0.00803004713155985,1.1792788260854987,1,0,7.309092228794688,1
ENSG00000196715,VKORC1L1,0.03506591693926948,-0.1698220535296846,1,0.039024710754502305,0.020149708726896698,1,0.03689133039729848,-0.05051278745253018,1,0.07260638737740434,1.0146667534934317,0.9083551969040288,0.04029874723016237,0.08355344219379823,1,0.0332065229482302,-0.1819558063908806,1,0.05354128655198992,0.5480772647181427,1,0.02628244145321743,-0.3810125998510241,1,0.02676682377186617,-0.44875239652754306,1,0,4.3153241825062025,1
ENSG00000169919,GUSB,0.008970350844929403,-0.3723453691300289,1,0.009331996049989681,-0.30073823107511366,1,0.010930764562162514,0.030286323516798497,1,0.01089095810661065,0.2773593289640841,1,0.02238819290564576,1.229891623318494,1,0.015626599034461272,0.605314869623391,1,0.002141651462079597,-1.5743863830179006,1,0.017521627635478286,0.9029476448373179,1,0.00803004713155985,-0.1863706462311816,1,0,6.037790206977293,1
ENSG00000126522,ASL,0.012232296606721912,-0.3784455686664465,1,0.018663992099979362,0.35057927218027185,1,0.024594220264865654,0.8145576324613613,1,0.02541223558209152,0.9005050235731282,1,0.007835867516976016,-0.9615131055342694,1,0.007813299517230636,-0.7803388228743584,1,0.023558166082875562,0.744061143134501,1,0.017521627635478286,0.45548866786609654,1,0.013383411885933085,-0.011052386018651106,1,0,5.612484372244623,1
ENSG00000241258,CRCP,0.017940701689858805,-0.04295596076200692,1,0.016967265545435786,-0.13430221571268142,1,0.01639614684324377,-0.12885883917227048,1,0.014521277475480867,-0.08951088785424943,1,0.017910554324516607,-0.016069269156358423,1,0.021486573672384247,0.3163371965373152,1,0.021416514620795968,0.3211443504260707,1,0.04380406908869572,1.4124199459742108,0.5689283550665359,0.0160600942631197,-0.04084698827900368,1,0,5.359718301864656,1
ENSG00000234185,AC068533.3,0,-1.775104538630437,1,0.002545089831815368,0.6750142226782074,1,0.0027326911405406284,0.94008851454522,1,0.003630319368870217,1.7584860187007,1,0.002238819290564576,0.6069612723983173,1,0,-0.310853539573138,1,0,-0.16630164438082318,1,0.017521627635478286,3.777416762753459,0.5051172069563983,0,0.17927882608549872,1,0,8.466633505781168,1
ENSG00000169902,TPST1,0.008154864404481274,-1.200195702573203,1,0.016118902268163995,-0.12407308339579437,1,0.01639614684324377,-0.03959150107518283,1,0.02541223558209152,0.7140918993422467,1,0.021268783260363473,0.36041498935309235,1,0.013673274155153613,-0.23977044151165572,1,0.021416514620795968,0.4086071916764098,1,0.039423662179826145,1.3474289220086435,0.5962930590561356,0.0321201885262394,1.0255694106900464,1,0,5.439152769359061,1
ENSG00000179406,LINC00174,0.004077432202240637,-1.4669822432681041,1,0.010180359327261471,-0.10997288635094105,1,0.00683172785135157,-0.5777597903173985,1,0.03993351305757239,2.095521005978271,0.9083551969040288,0.008955277162258303,-0.2555352038517471,1,0.011719949275845954,0.24274479023868345,1,0.01284990877247758,0.38729668543099827,1,0.03504325527095657,1.888448075142203,0.5051172069563983,0.0160600942631197,0.7328771558973202,1,0,6.0796103826719206,1
ENSG00000237310,AC008267.5,0.007339377964033147,0.7237013183410053,1,0.005090179663630736,0.10385752148208294,1,0.008198073421621885,0.9214728363778733,1,0,-0.6565514805781447,1,0.002238819290564576,-0.8404977045729041,1,0.001953324879307659,-0.5646101318189212,1,0.010708257310397984,1.3642130723179573,1,0,-0.3745863306915904,1,0.005353364754373234,0.5577904493392287,1,0,7.16707322392226,1
ENSG00000243335,KCTD7,0.0008154864404481274,-0.882019742546948,1,0.0008483632772717893,-0.8104126044920346,1,0,-1.0923329631471574,1,0.01089095810661065,2.7584860187007,0.9083551969040288,0.002238819290564576,0.3659531728945211,1,0.001953324879307659,0.5822312565103491,1,0.00642495438623879,1.9491755730391125,1,0.0043804069088695715,1.8180587472508059,1,0.005353364754373234,1.7642413268066548,1,0,8.260182628313741,1
ENSG00000226824,AC006001.2,0.007339377964033147,-0.9226617270442947,1,0.01102872260453326,-0.2831656016271644,1,0.012297110132432827,-0.03343927409358827,1,0.03993351305757239,1.7991280031980459,0.9083551969040288,0.00559704822641144,-1.1815346224079706,1,0.013673274155153613,0.18013281293900363,1,0.021416514620795968,0.8438225728928836,1,0.039423662179826145,1.7774167627534592,0.5051172069563983,0.01873677664030632,0.6702651785976412,1,0,5.827223221037635,1
ENSG00000154710,RABGEF1,0.018756188130306932,-0.8734066122422401,1,0.028844351427240834,-0.1591768843517105,1,0.021861529124325027,-0.5409230221370276,1,0.05445479053305325,0.8922374075895272,0.9435410827070366,0.02350760255092805,-0.4600174273304285,1,0.041019822465460834,0.4481383609230667,1,0.05782458947614911,0.992764841586796,1,0.07884732435965229,1.447076428049897,0.5051172069563983,0.03747355328061264,0.32717752119781185,1,0,4.597217615591313,1
ENSG00000272831,AC027644.3,0.014678755928066294,0.2906196435924002,1,0.016118902268163995,0.4608894173253617,1,0.01366345570270314,0.2079000606408865,1,0.01089095810661065,0.13399515379290694,1,0.013432915743387456,0.15950229542709593,1,0.009766624396538295,-0.19537632215320233,1,0.010708257310397984,-0.050824426960886626,1,0,-1.6413728713864923,0.9754366207098604,0.010706729508746468,0.011822080233936383,1,0,5.900286683227359,1
ENSG00000273142,LINC02604,0,-0.07466482048934431,1,0,-0.0030576824344290543,1,0,0.8145576324613621,1,0,2.3434485194218553,1,0,0.48143039031445767,1,0.005859974637922977,5.389586178567955,1,0,1.5341380737602694,1,0,2.6254136693084096,1,0,1.8797185442265913,1,0,10.167073223922259,1
ENSG00000106609,TMEM248,0.017125215249410675,-0.6039178886242125,1,0.025450898318153677,0.06849557859060518,1,0.02322787469459534,-0.04894036763377674,1,0.02541223558209152,0.2038971670230625,1,0.034701699003750926,0.6110656707310547,1,0.013673274155153613,-0.7499651738308399,1,0.03426642339327355,0.5772067956521552,1,0.03504325527095657,0.6660556538057554,1,0.02676682377186617,0.23062570608571953,1,0,4.95761985829331,1
ENSG00000126524,SBDS,0.03914334914151012,0.506622022088413,1,0.03563125764541515,0.3251749893071425,1,0.035524984827028164,0.3120572919321791,1,0.01089095810661065,-1.1159830992154411,1,0.02350760255092805,-0.36291873922534634,1,0.021486573672384247,-0.41776874348965,1,0.03426642339327355,0.2728727607795314,1,0.02628244145321743,-0.0018596362707112846,1,0.013383411885933085,-0.9782624509009814,1,0,4.683257446658003,1
ENSG00000198874,TYW1,0.017940701689858805,-0.38399287859707343,1,0.02290580848633831,0.03611291484624868,1,0.019128837983784397,-0.20928910949300583,1,0.03993351305757239,0.9626267354809253,0.9435410827070366,0.020149373615081186,-0.1532851456037969,1,0.009766624396538295,-1.0588743222483403,1,0.04069137777951234,0.9857014490642264,1,0.04818447599756529,1.2445918853674787,0.6011251020718517,0.021413459017492937,0.04964354566890261,1,0,5.0796103826719206,1
ENSG00000230358,SPDYE21P,0.0008154864404481274,-0.07466482048934431,1,0.0016967265545435786,0.7745498962291233,1,0,-0.3553673689809518,1,0.01089095810661065,3.7584860187007,0.9083551969040288,0,-0.6884946111278545,1,0,0.2196611771256407,1,0.002141651462079597,1.5341380737602686,1,0,1.4554886678660974,1,0.002676682377186617,1.8797185442265913,1,0,8.997148222479947,1
ENSG00000273448,AC006480.2,0.0016309728808962549,0.5102976802318118,1,0.0016967265545435786,0.5819048182867288,1,0,-0.5073704624260014,1,0,1.0215204245344935,1,0.002238819290564576,1.0663928910356137,1,0.001953324879307659,1.2196611771256407,1,0.002141651462079597,1.3642130723179564,1,0,1.3034855744210478,1,0.002676682377186617,1.7097935427842792,1,0,8.845145129034897,1
ENSG00000226829,AC093655.1,0,0.9253351795106557,1,0.0008483632772717893,2.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000225718,AC092100.1,0.0008154864404481274,0.11798025745305196,1,0.0008483632772717893,0.18958739550796544,1,0.0013663455702703142,1.0072027104037566,1,0,1.3434485194218553,1,0.001119409645282288,0.6740754682568539,1,0,0.38958617856795463,1,0.002141651462079597,1.7267831517026648,1,0.008760813817739143,3.6254136693084096,0.5051172069563983,0,0.8797185442265913,1,0,9.167073223922259,1
ENSG00000158321,AUTS2,0.04485175422464701,-1.137674618015145,0.8191024965328079,0.06956578873628672,-0.4126530966450246,1,0.02732691140540628,-1.767539534565405,1,0.19966756528786192,1.280438721896056,0.9083551969040288,0.10074686807540592,0.23100181578643042,1,0.08594629468953699,-0.022442570838551834,1,0.11350752749021863,0.41250862935873744,1,0.2584440076233047,1.6743232697893555,0.4984115578549247,0.1713076721399435,1.059736013841238,1,0,3.136406087675318,1
ENSG00000185274,GALNT17,0,0.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0.0043804069088695715,5.62541366930841,0.5051172069563983,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000183166,CALN1,0,-0.07466482048934431,1,0,-0.0030576824344290543,1,0,0.8145576324613621,1,0.003630319368870217,3.7584860187007,0.9146398347865755,0,0.48143039031445767,1,0,1.3895861785679546,1,0,1.5341380737602694,1,0.008760813817739143,5.210376170029566,0.5051172069563983,0,1.8797185442265913,1,0,10.167073223922259,1
ENSG00000277149,TYW1B,0.0032619457617925098,-1.4531764437430743,1,0.012725449159076838,0.6393903129474872,1,0.005465382281081257,-0.5639539907923679,1,0.018151596844351085,1.255985678171517,0.9435410827070366,0.01119409645282288,0.4173000528947428,1,0.007813299517230636,0.011074555314224632,1,0.008566605848318387,0.15562645050653945,1,0.02628244145321743,1.788912401591288,0.5599059968877316,0.00803004713155985,0.1517980896633917,1,0,6.359718301864656,1
ENSG00000196313,POM121,0.014678755928066294,-0.1665873099303834,1,0.016118902268163995,-0.003057682434428166,1,0.012297110132432827,-0.3553673689809509,1,0.007260638737740434,-0.6715018220441156,1,0.024627012196210336,0.7382058056765706,1,0.011719949275845954,-0.3422177104824726,1,0.027841469007034755,0.9152282411157753,1,0.017521627635478286,0.3774861558648235,1,0.013383411885933085,-0.08990780672989018,1,0,5.53771660384265,1
ENSG00000272843,AC211476.2,0.0008154864404481274,2.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000285886,AC211476.6,0,0.9253351795106557,1,0.0008483632772717893,2.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000130305,NSUN5,0.021202647451651315,0.3051832503271994,1,0.016967265545435786,-0.08647369062206689,1,0.020495183554054712,0.25996878078372454,1,0.014521277475480867,-0.04886890335690364,1,0.013432915743387456,-0.41804273373157663,1,0.029299873189614883,0.834997326890317,1,0.017133211696636775,0.04585159245078696,1,0.013141220726608715,-0.10250678525479007,1,0.013383411885933085,-0.2357586731933452,1,0,5.398888899145334,1
ENSG00000188763,FZD9,0.0008154864404481274,2.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000009954,BAZ1B,0.06768537455719457,0.013871854112312842,1,0.08144287461809177,0.3536811762797476,1,0.05192113167027194,-0.3958951755635609,1,0.04719415179531282,-0.4416535957886203,1,0.08283631375088932,0.36595317289452245,1,0.04883312198269147,-0.45686856317859004,1,0.05996624093822871,-0.14315630773296206,1,0.08322773126852186,0.3774861558648239,1,0.05888701229810557,-0.15514021298506053,1,0,3.5268282876999137,1
ENSG00000106635,BCL7B,0.017125215249410675,0.21484179670564085,1,0.02205744520906652,0.6857406292712671,1,0.01639614684324377,0.17514734771782958,1,0.007260638737740434,-0.5793836200556841,1,0.020149373615081186,0.5005392132621633,1,0.007813299517230636,-0.7642191575110813,1,0.010708257310397984,-0.3403310441558718,1,0,-1.9137451417996223,0.8193064693881812,0.010706729508746468,-0.27408679185244456,1,0,5.627914412814229,1
ENSG00000106638,TBL2,0.011416810166273784,0.5468235562569266,1,0.0076352694954461035,-0.14056120618436285,1,0.00683172785135157,-0.18544236753863874,1,0.014521277475480867,1.0506667701940104,1,0.007835867516976016,-0.0421315657425545,1,0.011719949275845954,0.6423522489479216,1,0.004283302924159194,-0.5533247674900696,1,0.0043804069088695715,-0.07502604883268305,1,0.010706729508746468,0.5869367949987456,1,0,6.439152769359061,1
ENSG00000009950,MLXIPL,0.0016309728808962549,0.5102976802318118,1,0.002545089831815368,1.1895873955079654,1,0.0013663455702703142,0.6446326310190482,1,0,1.0215204245344935,1,0.001119409645282288,0.3115053888721455,1,0.001953324879307659,1.2196611771256407,1,0,0.2122099788729077,1,0,1.3034855744210478,1,0.002676682377186617,1.7097935427842792,1,0,8.845145129034897,1
